drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,ours_rank,evidence,dtiam_probability,dtiam_rank,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank,drugclip_pocket_route,models_in_top20
WIJZXSAJMHAVGX-DHLKQENFSA-N,ivosidenib,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)[C@H](C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,238401,HGF,-12.717982,-12.693944,351,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7201057,92,-1.1532474,-0.18536402,HGF_P2RANK_3,0.111685,696,718,708,493,689,711,0,698,703,P2RANK,0
NYNZQNWKBKUAII-KBXCAEBGSA-N,larotrectinib,O=C(Nc1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CC[C@H](O)C1,280919,HGF,-15.641557,-12.695456,352,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.89553064,15,-1.4912404,-0.25773445,HGF_P2RANK_2,0.11101875,687,707,712,720,671,719,0,719,720,P2RANK,1
CXOXHMZGEKVPMT-UHFFFAOYSA-N,clobazam,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,95920,HGF,-12.371295,-12.713835,353,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.09533791,677,0.37890133,0.032280717,HGF_P2RANK_1,0.08553143,434,466,364,367,506,259,0,442,418,P2RANK,0
QYSXJUFSXHHAJI-YRZJJWOYSA-N,cholecalciferol,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4293,HGF,-13.429645,-12.716842,354,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4532629,256,1.2441437,0.16553737,HGF_P2RANK_3,0.06878533,271,63,301,138,349,329,0,218,182,P2RANK,0
XYLJNLCSTIOKRM-UHFFFAOYSA-N,brimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,18,HGF,-10.97398,-12.735639,355,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4317813,274,1.6811976,0.22950809,HGF_P2RANK_3,0.097033344,130,204,20,34,28,229,1,135,101,P2RANK,0
NCLGDOBQAWBXRA-PGRDOPGGSA-N,telotristat etiprate,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,205608,HGF,-11.59025,-12.7560215,356,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8772843,23,0.17955595,-0.0018026879,HGF_P2RANK_1,0.12823226,649,391,242,702,433,267,0,496,473,P2RANK,0
YMARZQAQMVYCKC-OEMFJLHTSA-N,fosamprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,30516,HGF,-13.112638,-12.75645,357,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.33743745,353,-0.8193036,-0.13648532,HGF_P2RANK_3,0.093214065,688,651,385,703,686,694,0,670,672,P2RANK,0
NXQKSXLFSAEQCZ-SFHVURJKSA-N,sotorasib,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1,7009,HGF,-12.73483,-12.766724,358,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9269634,4,-0.7232822,-0.15616693,HGF_P2RANK_1,0.118092164,625,716,703,618,515,677,0,683,668,P2RANK,1
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,HGF,-11.016724,-12.778728,359,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18610243,521,1.7166656,0.26100716,HGF_P2RANK_1,0.109116286,96,287,174,45,118,100,0,107,92,P2RANK,0
FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,104642,HGF,-17.59242,-12.797531,360,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39780125,314,-0.23532666,-0.034683645,HGF_P2RANK_2,0.11711687,578,617,516,615,405,535,0,548,577,P2RANK,0
RNOAOAWBMHREKO-QFIPXVFZSA-N,zanubrutinib,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,5569,HGF,-15.180663,-12.801339,361,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9063393,12,0.18385154,0.01034451,HGF_P2RANK_3,0.09488166,296,612,382,312,670,392,0,470,471,P2RANK,1
UCFGDBYHRUNTLO-QHCPKHFHSA-N,topotecan,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,77866,HGF,-14.028847,-12.85487,362,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.24976252,443,1.279726,0.18630068,HGF_P2RANK_1,0.095387906,104,119,306,217,211,170,0,187,173,P2RANK,0
OGQICQVSFDPSEI-UHFFFAOYSA-N,tazarotene,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,70722,HGF,-12.7819195,-12.860288,363,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.35620093,340,0.6823315,0.08330604,HGF_P2RANK_3,0.09397026,403,159,179,500,411,179,0,353,328,P2RANK,0
XPIJWUTXQAGSLK-UHFFFAOYSA-N,ozenoxacin,CNc1ncc(-c2ccc3c(=O)c(C(=O)O)cn(C4CC4)c3c2C)cc1C,109468,HGF,-11.211524,-12.876978,364,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.613493,140,1.6016408,0.24134062,HGF_P2RANK_1,0.079447754,221,37,45,272,156,210,0,126,114,P2RANK,0
MDSQOJYHHZBZKA-GBXCKJPGSA-N,telotristat etiprate,CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1,69919,HGF,-11.753513,-12.883148,365,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8890455,18,-0.16864283,-0.061336547,HGF_P2RANK_1,0.099617206,658,468,341,657,624,446,0,581,562,P2RANK,1
FBOUYBDGKBSUES-VXKWHMMOSA-N,solifenacin,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,286598,HGF,-13.850828,-12.892894,366,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5122267,201,-0.17718197,-0.042499255,HGF_P2RANK_3,0.11461529,610,622,543,431,373,657,0,562,564,P2RANK,0
GFNANZIMVAIWHM-OBYCQNJPSA-N,triamcinolone,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,176170,HGF,-17.377035,-12.948688,367,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.42937142,276,0.5659569,0.10762464,HGF_P2RANK_2,0.080173686,512,358,424,393,146,543,0,308,364,P2RANK,0
JOOXLOJCABQBSG-UHFFFAOYSA-N,fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,207269,HGF,-17.11801,-12.957505,368,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5497979,176,-0.21015866,-0.06843478,HGF_P2RANK_1,0.090149954,429,509,464,660,613,692,0,586,570,P2RANK,0
NUKYPUAOHBNCPY-UHFFFAOYSA-N,dalfampridine,Nc1ccncc1,256403,HGF,-12.298674,-12.969202,369,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.058603153,716,-0.58498776,-0.10218898,HGF_P2RANK_3,0.07722372,657,570,586,423,698,565,0,638,649,P2RANK,0
LHHCSNFAOIFYRV-DOVBMPENSA-N,boceprevir,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,22604,HGF,-12.457007,-12.975459,370,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44169787,267,-0.16642189,-0.04092432,HGF_P2RANK_3,0.04518722,570,488,614,586,566,432,0,558,560,P2RANK,0
ZZUFCTLCJUWOSV-UHFFFAOYSA-N,furosemide,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,249056,HGF,-12.259167,-12.991128,371,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17137678,548,1.5321493,0.22945917,HGF_P2RANK_1,0.104258604,411,15,145,200,207,73,1,136,123,P2RANK,0
ASOADIZOVZTJSR-UHFFFAOYSA-N,opicapone,Cc1c(Cl)c(C)[n+]([O-])c(Cl)c1-c1noc(-c2cc(O)c(O)c([N+](=O)[O-])c2)n1,179763,HGF,-14.161507,-13.023952,372,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3991921,310,1.4541498,0.26536807,HGF_P2RANK_2,0.17250665,360,129,152,293,14,40,1,103,143,P2RANK,0
CSOBIBXVIYAXFM-BYNJWEBRSA-N,ensifentrine,COc1cc2c(cc1OC)-c1c/c(=N\c3c(C)cc(C)cc3C)n(CCNC(N)=O)c(=O)n1CC2,134700,HGF,-12.105995,-13.030093,373,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6206813,133,0.2945594,0.017860211,HGF_P2RANK_1,0.103286736,318,463,616,540,573,241,0,459,437,P2RANK,0
ODAIHABQVKJNIY-PEDHHIEDSA-N,perindopril,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)O,61056,HGF,-12.875641,-13.031623,374,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44888946,261,1.0612998,0.1489549,HGF_P2RANK_1,0.10549345,413,208,453,116,346,92,0,248,228,P2RANK,0
HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,101626,HGF,-13.167882,-13.031659,375,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8056246,61,0.83081436,0.10954728,HGF_P2RANK_1,0.10976592,249,424,219,296,62,450,0,303,287,P2RANK,0
RGFBRLNVZCCMSV-BIRGHMBHSA-N,ceftaroline fosamil,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(N)n1,68020,HGF,-11.390931,-13.044702,376,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.40927318,298,1.0785543,0.15190502,HGF_P2RANK_1,0.072789356,270,294,281,101,339,232,0,243,222,P2RANK,0
KPWSJANDNDDRMB-QAQDUYKDSA-N,cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,88340,HGF,-13.306007,-13.057209,377,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6513325,119,1.1144022,0.20502876,HGF_P2RANK_2,0.05892993,335,160,257,318,186,231,0,166,214,P2RANK,0
FGQFOYHRJSUHMR-UHFFFAOYSA-N,lesinurad,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,283452,HGF,-11.674078,-13.06347,378,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3256069,365,-0.5133643,-0.095381595,HGF_P2RANK_1,0.1250537,596,493,688,580,483,367,0,629,632,P2RANK,0
AFLFKFHDSCQHOL-IZZDOVSWSA-N,elafibranor,CSc1ccc(C(=O)/C=C/c2cc(C)c(OC(C)(C)C(=O)O)c(C)c2)cc1,164305,HGF,-11.689846,-13.07516,379,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.23222537,462,0.93551666,0.12036424,HGF_P2RANK_3,0.10606545,428,151,487,405,345,97,0,287,257,P2RANK,0
JURKNVYFZMSNLP-UHFFFAOYSA-N,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,89847,HGF,-17.150764,-13.07774,380,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10202544,669,0.40793055,0.0795591,HGF_P2RANK_2,0.018608438,452,460,266,294,379,427,0,364,410,P2RANK,0
DDLIGBOFAVUZHB-UHFFFAOYSA-N,midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,213968,HGF,-12.622827,-13.077899,381,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.26368,428,-0.4100937,-0.102619,HGF_P2RANK_1,0.08666723,699,616,537,575,660,511,0,640,611,P2RANK,0
ZPMNHBXQOOVQJL-UHFFFAOYSA-N,prucalopride,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,116726,HGF,-12.733555,-13.08467,382,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.51147735,202,1.6565,0.30130556,HGF_P2RANK_2,0.12774168,21,273,111,267,268,197,0,77,103,P2RANK,0
VOVZXURTCKPRDQ-CQSZACIVSA-N,asciminib,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1,278301,HGF,-13.527214,-13.095626,383,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8225068,52,0.6739743,0.12680858,HGF_P2RANK_2,0.19148792,128,567,253,516,357,206,0,278,331,P2RANK,0
KEIPNCCJPRMIAX-HNNXBMFYSA-N,futibatinib,C=CC(=O)N1CC[C@H](n2nc(C#Cc3cc(OC)cc(OC)c3)c3c(N)ncnc32)C1,7589,HGF,-15.1668005,-13.105277,384,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.59116983,155,0.34354118,0.033717964,HGF_P2RANK_3,0.07145773,206,408,304,601,604,505,0,440,428,P2RANK,0
XWLXKKNPFMNSFA-HGQWONQESA-N,simvastatin,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,50561,HGF,-12.78158,-13.120053,385,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22004044,478,0.47228146,0.048246533,HGF_P2RANK_1,0.08968314,438,343,331,233,633,408,0,417,393,P2RANK,0
GKHIVNAUVKXIIY-UHFFFAOYSA-N,belumosudil,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,33496,HGF,-13.512051,-13.155386,386,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.41685942,285,-0.34323758,-0.09118817,HGF_P2RANK_1,0.13198875,250,566,597,674,511,696,0,624,597,P2RANK,0
AURFZBICLPNKBZ-SYBPFIFISA-N,brexanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19676,HGF,-13.469936,-13.2386675,387,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11085152,649,1.8521259,0.25452653,HGF_P2RANK_3,0.09849796,243,132,62,114,60,110,0,114,80,P2RANK,0
KWTWDQCKEHXFFR-SMDDNHRTSA-N,tapentadol,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,77108,HGF,-15.065288,-13.253386,388,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10707418,660,1.0738215,0.14060766,HGF_P2RANK_3,0.07641205,293,269,241,184,192,429,0,261,223,P2RANK,0
SJVQHLPISAIATJ-ZDUSSCGKSA-N,duvelisib,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,172689,HGF,-12.633273,-13.2608,389,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4782072,233,-1.0467942,-0.16978268,HGF_P2RANK_3,0.09017427,714,715,613,648,673,698,0,690,696,P2RANK,0
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,HGF,-14.454395,-13.26622,390,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.33019543,361,0.9411795,0.16247933,HGF_P2RANK_1,0.05336019,232,255,120,450,223,298,0,222,255,P2RANK,0
SUJUHGSWHZTSEU-FYBSXPHGSA-N,tipranavir,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,60824,HGF,-13.367817,-13.266227,391,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.51264226,200,-0.56829333,-0.099745445,HGF_P2RANK_3,0.06430905,611,492,532,679,708,632,0,634,644,P2RANK,0
MKUXAQIIEYXACX-UHFFFAOYSA-N,acyclovir,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,257670,HGF,-11.445131,-13.277729,392,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1252655,624,2.5137465,0.39728937,HGF_P2RANK_1,0.03849817,51,16,17,31,26,67,2,30,27,P2RANK,0
MXAYKZJJDUDWDS-LBPRGKRZSA-N,ixazomib,CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O,31716,HGF,-14.130867,-13.2814045,393,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3490643,345,0.44038287,0.07412749,HGF_P2RANK_1,0.09361532,499,184,450,420,334,251,0,374,400,P2RANK,0
VPJXQGSRWJZDOB-UHFFFAOYSA-O,carbachol,C[N+](C)(C)CCOC(N)=O,177028,HGF,-11.953175,-13.283351,394,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.07217197,709,1.1932064,0.15808178,HGF_P2RANK_3,0.111435935,178,268,293,15,421,332,1,229,194,P2RANK,0
LFQDNHWZDQTITF-UHFFFAOYSA-N,tavaborole,OB1OCc2cc(F)ccc21,302363,HGF,-12.807853,-13.3055315,395,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.076954946,703,-0.9236532,-0.15175878,HGF_P2RANK_3,0.15208185,327,577,491,712,718,644,0,680,686,P2RANK,0
IUEWXNHSKRWHDY-PHIMTYICSA-N,abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,60480,HGF,-16.341036,-13.336308,396,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.59667075,148,0.25569957,0.020860761,HGF_P2RANK_3,0.10458939,587,178,471,605,581,263,0,456,453,P2RANK,0
MUMGGOZAMZWBJJ-DYKIIFRCSA-N,testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,176753,HGF,-16.778204,-13.340481,397,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.15335809,576,1.579632,0.21464212,HGF_P2RANK_3,0.11702953,320,176,107,262,66,118,0,156,119,P2RANK,0
AOMXMOCNKJTRQP-UHFFFAOYSA-N,relugolix,CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,121069,HGF,-13.245222,-13.362591,398,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.856855,37,-0.15567698,-0.059119686,HGF_P2RANK_1,0.12039906,560,699,622,656,434,370,0,578,557,P2RANK,0
FYMHQCNFKNMJAV-HOTGVXAUSA-N,finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,234114,HGF,-10.716343,-13.363912,399,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.7750181,73,1.9474782,0.3004707,HGF_P2RANK_1,0.065289244,97,70,77,100,20,211,1,78,71,P2RANK,0
ZFMITUMMTDLWHR-UHFFFAOYSA-N,minoxidil,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],254367,HGF,-10.884755,-13.364135,400,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14308627,596,1.946434,0.29416296,HGF_P2RANK_3,0.16614562,81,73,65,1,58,71,1,84,72,P2RANK,0
HTIQEAQVCYTUBX-KRWDZBQOSA-N,levamlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,68471,HGF,-14.086211,-13.370049,401,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.46492425,246,-0.48005164,-0.090730555,HGF_P2RANK_1,0.08532195,635,650,574,387,618,570,0,623,624,P2RANK,0
CYQFCXCEBYINGO-IAGOWNOFSA-N,dronabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,56090,HGF,-13.015304,-13.386506,402,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10737487,659,2.0135128,0.2781484,HGF_P2RANK_3,0.14905122,417,42,138,19,30,176,1,92,59,P2RANK,0
OZVBMTJYIDMWIL-AYFBDAFISA-N,bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,32235,HGF,-12.429028,-13.399583,403,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6583884,113,-0.57708603,-0.1259942,HGF_P2RANK_1,0.10007185,426,684,667,512,667,647,0,663,646,P2RANK,0
SECKRCOLJRRGGV-UHFFFAOYSA-N,vardenafil,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,61985,HGF,-14.468353,-13.407767,404,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6526214,118,1.2119997,0.17472105,HGF_P2RANK_1,0.12525485,91,405,308,264,285,117,0,201,187,P2RANK,0
RJCWBNBKOKFWNY-IDPLTSGASA-N,omaveloxolone,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,43799,HGF,-12.577564,-13.418758,405,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44363767,265,-0.11957896,-0.034068014,HGF_P2RANK_3,0.03190404,502,552,580,503,630,526,0,547,549,P2RANK,0
JCCNYMKQOSZNPW-UHFFFAOYSA-N,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,69505,HGF,-12.891394,-13.422449,406,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2356804,458,-0.9128993,-0.15642136,HGF_P2RANK_1,0.042417083,656,694,663,564,659,656,0,684,685,P2RANK,0
CVWXJKQAOSCOAB-UHFFFAOYSA-N,quizartinib,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,24501,HGF,-16.717434,-13.440931,407,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.630128,130,0.848974,0.11265215,HGF_P2RANK_1,0.09581522,182,351,165,375,287,483,0,296,280,P2RANK,0
OLAHOMJCDNXHFI-UHFFFAOYSA-N,erdafitinib,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,132060,HGF,-14.657313,-13.468604,408,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.77444553,75,-1.1543958,-0.19791073,HGF_P2RANK_2,0.08069188,697,647,702,704,677,704,0,704,705,P2RANK,0
PAJMKGZZBBTTOY-ZFORQUDYSA-N,treprostinil,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,56058,HGF,-12.27217,-13.471843,409,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17123228,550,0.5074193,0.054254275,HGF_P2RANK_1,0.101637475,450,138,629,339,394,289,0,404,381,P2RANK,0
HHZIURLSWUIHRB-UHFFFAOYSA-N,nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,206290,HGF,-17.17408,-13.499406,410,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.770195,79,0.14898373,-0.007029824,HGF_P2RANK_1,0.07110302,478,545,342,612,591,442,0,508,483,P2RANK,0
DYDCPNMLZGFQTM-UHFFFAOYSA-N,delafloxacin,Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,256837,HGF,-12.37563,-13.503705,411,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5565617,170,1.0662441,0.14980027,HGF_P2RANK_1,0.07650692,415,116,201,121,130,495,0,247,225,P2RANK,0
YQNWZWMKLDQSAC-UHFFFAOYSA-N,vortioxetine,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,199744,HGF,-17.567621,-13.508369,412,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.30083668,394,0.7575868,0.14165819,HGF_P2RANK_2,0.07324417,220,234,407,451,229,401,0,260,306,P2RANK,0
XRQDFNLINLXZLB-CKIKVBCHSA-N,peramivir,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,51145,HGF,-14.574875,-13.510378,413,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22991286,465,1.6990933,0.2580027,HGF_P2RANK_1,0.09152787,430,48,140,46,108,103,0,110,96,P2RANK,0
PGTVWKLGGCQMBR-FLBATMFCSA-N,ganaxolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,19677,HGF,-14.562601,-13.546633,414,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.107834905,654,1.6499546,0.22493511,HGF_P2RANK_3,0.086649194,333,125,88,127,126,123,0,143,107,P2RANK,0
SGEGOXDYSFKCPT-UHFFFAOYSA-N,vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,237321,HGF,-14.558669,-13.551162,415,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.9003775,14,1.1414938,0.20984024,HGF_P2RANK_2,0.07922665,240,103,189,334,170,355,0,162,209,P2RANK,1
