drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,ours_rank,evidence,dtiam_probability,dtiam_rank,drugclip_score,drugclip_max_mean_cosine,winning_pocket,winning_pocket_fold_cosine_std,fold_0_rank,fold_1_rank,fold_2_rank,fold_3_rank,fold_4_rank,fold_5_rank,fold_top20_count,drugclip_cosine_rank,drugclip_rank,drugclip_pocket_route,models_in_top20
LPAUOXUZGSBGDU-STDDISTJSA-N,ponesimod,CCC/N=C1\S/C(=C\c2ccc(OC[C@H](O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,51993,LYVE1,-13.208956,-12.9649515,558,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.145246,545,1.1249456,0.23087536,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.13962027,320,327,311,43,371,71,0,163,157,DTWG,0
LERNTVKEWCAPOY-DZZGSBJMSA-N,tiotropium,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,177089,LYVE1,-12.464536,-12.981807,559,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.21282436,409,1.4091773,0.275952,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.079467386,294,65,152,152,14,109,1,111,101,DTWG,0
IUEWXNHSKRWHDY-PHIMTYICSA-N,abrocitinib,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,60480,LYVE1,-17.2205,-12.98339,560,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6099437,129,-0.10498759,0.013712724,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.096266784,618,282,544,573,553,514,0,538,519,DTWG,0
NTJOBXMMWNYJFB-UHFFFAOYSA-N,amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,65671,LYVE1,-12.566255,-12.987258,561,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18483496,462,2.1013894,0.38573086,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10327473,177,3,36,164,19,65,2,33,23,DTWG,0
RHXHGRAEPCAFML-UHFFFAOYSA-N,ribociclib,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,88754,LYVE1,-15.230154,-13.001203,562,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.79020745,56,0.8044055,0.18004046,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.030494634,305,253,275,342,336,217,0,244,240,DTWG,0
FABUFPQFXZVHFB-PVYNADRNSA-N,ixabepilone,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,2436,LYVE1,-15.102814,-13.013641,563,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.17877837,475,0.20719624,0.08532826,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15521935,691,280,626,299,214,385,0,421,433,DTWG,0
SIFNOOUKXBRGGB-AREMUKBSSA-N,elacestrant,CCNCCc1ccc(CN(CC)c2cc(OC)ccc2[C@@H]2CCc3cc(O)ccc3C2)cc1,67254,LYVE1,-15.33017,-13.017042,564,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.25395668,368,-0.009904682,0.03151345,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14530101,258,585,648,314,493,654,0,507,492,DTWG,0
FWLMVFUGMHIOAA-UHFFFAOYSA-N,defactinib,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,104642,LYVE1,-16.915041,-13.01868,565,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4177797,239,0.43774766,0.121891715,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11096568,452,325,163,377,628,231,0,346,352,DTWG,0
QZZUEBNBZAPZLX-QFIPXVFZSA-N,indacaterol,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,80934,LYVE1,-13.564987,-13.041074,566,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.53534454,168,0.43885902,0.1155277,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.1079767,433,123,430,474,429,463,0,361,351,DTWG,0
LTXBFJFJUIJOQE-GOSISDBHSA-N,netarsudil,NC[C@@H](C(=O)Nc1ccc2cnccc2c1)c1ccc(CO)cc1,247624,LYVE1,-12.235928,-13.042095,567,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.24924311,373,1.5460523,0.3228083,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.123909436,23,183,37,153,176,322,0,62,73,DTWG,0
SOYKEARSMXGVTM-UHFFFAOYSA-N,chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,89831,LYVE1,-14.236813,-13.053904,568,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12711853,585,0.107900925,0.05356815,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16721126,107,646,372,444,607,502,0,478,465,DTWG,0
WZOZEZRFJCJXNZ-ZBFHGGJFSA-N,cefoxitin,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,121574,LYVE1,-11.962975,-13.081167,569,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.21714738,402,1.8372203,0.37731865,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10460825,24,48,69,37,66,20,1,36,44,DTWG,0
DUGOZIWVEXMGBE-CHWSQXEVSA-N,dexmethylphenidate;serdexmethylphenidate,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,113064,LYVE1,-14.411596,-13.098039,570,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10302454,657,-0.079967596,0.018396784,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13429719,231,639,495,489,615,530,0,527,509,DTWG,0
ASMXXROZKSBQIH-VITNCHFBSA-N,aclidinium,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,286609,LYVE1,-12.867142,-13.134735,571,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39903182,256,1.181045,0.2544743,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10805561,394,294,247,93,67,151,0,139,147,DTWG,0
YIMYDTCOUQIDMT-SNAWJCMRSA-N,diroximel fumarate,COC(=O)/C=C/C(=O)OCCN1C(=O)CCC1=O,109952,LYVE1,-12.88237,-13.146209,572,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.090735935,690,3.2409685,0.5664582,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11316455,13,1,4,70,1,1,5,1,1,DTWG,1
OJFSXZCBGQGRNV-UHFFFAOYSA-N,carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,90675,LYVE1,-13.740582,-13.149153,573,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.12592563,589,0.36933225,0.102511406,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.16833985,85,547,341,212,552,496,0,387,382,DTWG,0
ACWBQPMHZXGDFX-QFIPXVFZSA-N,valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,53279,LYVE1,-12.29282,-13.168249,574,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.26652047,350,0.9740373,0.2069426,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10896631,215,163,169,55,247,219,0,204,189,DTWG,0
XYLJNLCSTIOKRM-UHFFFAOYSA-N,brimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,18,LYVE1,-11.876928,-13.235368,575,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.13322237,573,-0.5107355,-0.02852949,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.079976544,598,609,480,634,427,659,0,605,619,DTWG,0
KPYSYYIEGFHWSV-UHFFFAOYSA-N,baclofen,NCC(CC(=O)O)c1ccc(Cl)cc1,246868,LYVE1,-13.719572,-13.237937,576,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.093866535,685,0.9274813,0.207004,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07588665,197,358,67,439,255,285,0,202,214,DTWG,0
OZVBMTJYIDMWIL-AYFBDAFISA-N,bromocriptine,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,32235,LYVE1,-12.692665,-13.266601,577,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.40594834,250,-0.6354122,-0.08558949,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09121259,469,600,663,665,629,695,0,663,640,DTWG,0
XOFYZVNMUHMLCC-ZPOLXVRWSA-N,prednisone,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,176142,LYVE1,-17.3719,-13.283223,578,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.11467342,623,0.8726671,0.19674207,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14105824,456,90,392,118,43,297,0,220,226,DTWG,0
BTCRKOKVYTVOLU-SJSRKZJXSA-N,bexagliflozin,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,303979,LYVE1,-13.180103,-13.2848835,579,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.2895749,329,0.07611236,0.06453949,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.122018605,536,271,482,225,310,595,0,462,471,DTWG,0
FPOHNWQLNRZRFC-ZHACJKMWSA-N,panobinostat,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,177649,LYVE1,-12.948798,-13.287799,580,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.70049316,88,1.4324965,0.30154923,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07431915,162,97,26,288,132,240,0,84,94,DTWG,0
AXQACEQYCPKDMV-RZAWKFBISA-N,naldemedine,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,26529,LYVE1,-12.572357,-13.305675,581,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.70453244,86,-0.32540298,-0.02755183,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.06098749,668,553,628,584,475,536,0,604,572,DTWG,0
NBGABHGMJVIVBW-QHCPKHFHSA-N,daridorexant,COc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1,140323,LYVE1,-12.73436,-13.310316,582,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8114636,48,-0.5675132,-0.03753394,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.117505215,587,608,375,501,506,528,0,615,628,DTWG,0
XFYDIVBRZNQMJC-UHFFFAOYSA-N,tizanidine,Clc1ccc2nsnc2c1NC1=NCCN1,218494,LYVE1,-11.522085,-13.344264,583,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.14870752,530,-0.42968127,-0.015674995,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10997684,648,628,333,707,375,628,0,584,598,DTWG,0
CBRJPFGIXUFMTM-WDEREUQCSA-N,ritlecitinib,C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,8016,LYVE1,-16.016233,-13.364422,584,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4920537,191,0.79366213,0.17833667,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.12628525,207,372,383,586,231,52,0,245,242,DTWG,0
CEFJVGZHQAGLHS-UHFFFAOYSA-N,ripretinib,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,85299,LYVE1,-17.271425,-13.396696,585,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.61052436,128,-2.0361762,-0.27063057,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09451584,696,712,716,719,716,718,0,718,719,DTWG,0
HGVDHZBSSITLCT-JLJPHGGASA-N,edoxaban,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,101626,LYVE1,-14.361007,-13.404657,586,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3738625,270,0.47427657,0.12215831,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08301678,205,472,226,505,393,427,0,344,338,DTWG,0
FYMHQCNFKNMJAV-HOTGVXAUSA-N,finafloxacin,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,234114,LYVE1,-11.127588,-13.442805,587,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.5126186,182,1.6194863,0.30930522,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.09605186,174,10,113,97,103,347,1,77,65,DTWG,0
QOIGKGMMAGJZNZ-UHFFFAOYSA-N,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,43034,LYVE1,-12.182328,-13.44847,588,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.22351566,398,1.8652971,0.34828866,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11871683,102,17,121,138,8,53,2,48,42,DTWG,0
BALLNEJQLSTPIO-UHFFFAOYSA-N,fruquintinib,CNC(=O)c1c(C)oc2cc(Oc3ncnc4cc(OC)c(OC)cc34)ccc12,103868,LYVE1,-14.289672,-13.454814,589,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.3019145,314,-0.18826327,0.02261181,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.0859278,532,301,599,405,610,664,0,518,538,DTWG,0
RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21556,LYVE1,-12.426405,-13.463502,590,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.52388924,173,0.12932491,0.057578992,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.10145781,404,552,582,438,293,526,0,470,461,DTWG,0
SNUDIPVBUUXCDG-QHSBEEBCSA-N,tebipenem pivoxil,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(SC3CN(C4=NCCS4)C3)[C@H](C)[C@H]12,166590,LYVE1,-12.000634,-13.472315,591,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10523976,649,2.8644388,0.50674385,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11797859,65,2,56,3,6,2,4,5,3,DTWG,1
PNCPYILNMDWPEY-QGZVFWFLSA-N,silodosin,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,171410,LYVE1,-12.61675,-13.506382,592,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.44664103,219,-0.75301695,-0.10760659,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.080216095,589,579,699,689,631,639,0,680,663,DTWG,0
GJSURZIOUXUGAL-UHFFFAOYSA-N,clonidine,Clc1cccc(Cl)c1NC1=NCCN1,218602,LYVE1,-12.0148735,-13.509898,593,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.10748957,644,-0.78391296,-0.071853064,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.11314818,520,674,358,709,530,641,0,651,670,DTWG,0
CPZBLNMUGSZIPR-NVXWUHKLSA-N,palonosetron,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,295129,LYVE1,-13.695982,-13.523028,594,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.23055069,393,0.43024603,0.113915235,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.095591806,319,330,455,207,302,277,0,366,356,DTWG,0
JWJOTENAMICLJG-QWBYCMEYSA-N,dutasteride,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,176222,LYVE1,-13.7168255,-13.551914,595,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.6559926,110,0.25271374,0.08067895,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14777389,607,131,517,475,399,335,0,432,420,DTWG,0
FIDLLEYNNRGVFR-CTNGQTDRSA-N,baloxavir marboxil,O=C1c2c(O)c(=O)ccn2N([C@@H]2c3ccccc3SCc3c2ccc(F)c3F)[C@@H]2COCCN12,294865,LYVE1,-12.957886,-13.562115,596,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.58111,141,0.72098523,0.16681074,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15426916,560,574,33,192,319,273,0,269,264,DTWG,0
JVHXJTBJCFBINQ-ADAARDCZSA-N,dapagliflozin,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,74511,LYVE1,-13.488848,-13.571345,597,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.25399908,367,0.6846897,0.16105458,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.15984085,518,219,424,65,148,373,0,285,283,DTWG,0
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,LYVE1,-16.537893,-13.580039,598,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.16937307,489,0.3174655,0.092801295,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.08727833,330,349,425,295,526,547,0,410,400,DTWG,0
HMABYWSNWIZPAG-UHFFFAOYSA-N,rucaparib,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,107467,LYVE1,-12.780203,-13.580909,599,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.39428374,258,0.76059467,0.1757607,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.049799614,428,192,162,316,349,353,0,253,255,DTWG,0
CMHHMUWAYWTMGS-UHFFFAOYSA-N,benoxinate,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,57476,LYVE1,-12.65289,-13.605025,600,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.107828826,643,1.2881235,0.27452075,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.13061628,100,39,192,42,258,120,0,116,124,DTWG,0
QNZCBYKSOIHPEH-UHFFFAOYSA-N,apixaban,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,140238,LYVE1,-13.940633,-13.619314,601,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.488105,193,-0.65583223,-0.053576723,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.119107865,594,380,419,657,623,469,0,631,642,DTWG,0
MJIHNNLFOKEZEW-UHFFFAOYSA-N,lansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,180922,LYVE1,-12.81255,-13.636468,602,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.4246973,231,1.3588954,0.26797777,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.16725409,27,199,464,208,84,47,0,122,112,DTWG,0
BFPYWIDHMRZLRN-SLHNCBLASA-N,ethinyl estradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,1604,LYVE1,-15.851413,-13.660794,603,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.1682416,494,0.013130382,0.035825904,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.09107367,401,374,585,487,534,574,0,500,486,DTWG,0
TZFNLOMSOLWIDK-JTQLQIEISA-N,carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,169977,LYVE1,-12.516911,-13.674124,604,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.18506785,461,1.4855648,0.31148428,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.07073645,151,140,115,247,68,112,0,73,84,DTWG,0
DUXZAXCGJSBGDW-HXUWFJFHSA-N,fesoterodine,CC(C)N(CC[C@H](c1ccccc1)c1cc(CO)ccc1O)C(C)C,32732,LYVE1,-13.354768,-13.692747,605,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.13019483,577,0.2061199,0.07195599,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_,0.14867945,295,275,523,219,419,417,0,443,434,DTWG,0
HFNKQEVNSGCOJV-OAHLLOKOSA-N,ruxolitinib,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,232410,LYVE1,-15.653194,-13.721516,606,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8551204,26,-0.6103668,-0.04433015,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.061358392,413,549,618,663,657,678,0,623,635,DTWG,0
KDGFLJKFZUIJMX-UHFFFAOYSA-N,alectinib,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,80943,LYVE1,-15.560585,-13.722677,607,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.77251184,61,-0.1380401,0.030576771,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.10025639,622,448,432,277,621,570,0,508,526,DTWG,0
JEECQCWWSTZDCK-IQZGDKDPSA-N,omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,92057,LYVE1,-13.109616,-13.782655,608,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.23378067,391,0.4390491,0.12209811,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.098377645,459,532,351,151,423,378,0,345,350,DTWG,0
PDGKHKMBHVFCMG-UHFFFAOYSA-N,trilaciclib,CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,100746,LYVE1,-16.612316,-13.806884,609,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS,0.8748789,17,0.027614038,0.05684808,/mnt/nfs-ssd/data/DTWG_AF2_homoaug_complex/AF-Q9Y5Y7-F1-model_v4_0_0_0_complex_refined_,0.08835977,556,494,277,417,462,401,0,473,481,DTWG,1
