system_id,cluster,source,predicted_residue_coverage,contact_ap,distance_mae,site_hit_1,available
2f3b__1__3.A_4.A__3.B_3.D_3.E_3.F_3.G,c141,experimental_native,0.9411764705882353,0.7019106242060488,0.8233375549316406,1,True
3f64__1__1.A__1.B,c1940,experimental_native,0.0,0.3796648186299477,1.62702214717865,1,True
5dnl__1__2.A_4.A_4.B__4.D_4.E_4.F,c89,experimental_native,0.7058823529411765,0.598994701706138,0.7859004139900208,1,True
5el9__1__1.A_11.A_13.A__1.B_1.C_1.D,c89,experimental_native,0.8235294117647058,0.6605088287463405,0.7538105249404907,1,True
7a1j__1__2.A__2.B_2.H,c201,experimental_native,0.8823529411764706,0.19628127857110605,1.8313400745391846,1,True
5el9__1__1.A_13.A_23.A__13.B_13.C_13.D,c89,experimental_native,0.8235294117647058,0.6939930585606565,0.7161771059036255,1,True
1f1b__1__1.A_3.A__3.E,c103,experimental_native,0.8235294117647058,0.4038947884936214,1.5484908819198608,1,True
2ex1__1__1.A__1.B,c1327,experimental_native,0.875,0.8328629792718002,0.6423844695091248,1,True
2f3b__1__3.A_4.A__4.B_4.D_4.E_4.F_4.G,c141,experimental_native,0.9411764705882353,0.6906135748782036,0.8131018877029419,1,True
4ehy__1__1.A__1.B_1.D,c5397,experimental_native,0.9565217391304348,0.5532638545131933,0.8831985592842102,1,True
1fc0__1__1.A__1.C,c33,experimental_native,0.9375,0.6703335368879898,0.9098464250564575,1,True
5dnl__1__2.B_3.C_7.C__3.J_3.K_3.L,c89,experimental_native,0.8823529411764706,0.6450024485942848,0.7406103014945984,1,True
5dnl__1__2.C_4.B_5.C__2.J_2.K_2.L,c89,experimental_native,0.9411764705882353,0.6080189499697418,0.7692553400993347,1,True
5dnl__1__2.C_5.C_7.B__5.J_5.K_5.L,c89,experimental_native,0.9411764705882353,0.6084597284447855,0.7582873702049255,1,True
5el9__1__1.A_21.A_8.A__8.B_8.C_8.D,c89,experimental_native,0.8235294117647058,0.6800247678584087,0.7380309104919434,1,True
5el9__1__12.A_18.A_5.A__12.B_12.C_12.D,c89,experimental_native,0.8235294117647058,0.672157894430362,0.7469589710235596,1,True
5el9__1__10.A_14.A_2.A__2.B_2.C_2.D,c89,experimental_native,0.8235294117647058,0.6874894838313725,0.7254120707511902,1,True
4fgz__1__1.A__1.C,c5754,experimental_native,0.07692307692307693,0.22457316524471638,2.380218267440796,1,True
4f5n__1__1.A__1.H,c31,experimental_native,0.0,0.4633476185834521,1.2338119745254517,1,True
1flm__1__1.A_1.B__1.C,c1089,experimental_native,0.8571428571428571,0.7922146099334255,0.8099839091300964,1,True
1flm__1__1.A_1.B__1.D,c1089,experimental_native,0.8571428571428571,0.7841164593157888,0.8027371168136597,1,True
5el9__1__10.A_16.A_19.A__19.B_19.C_19.D,c89,experimental_native,0.8235294117647058,0.6793274374826589,0.7236471772193909,1,True
5dnl__1__3.C_6.B_7.C__7.J_7.K_7.L,c89,experimental_native,0.8823529411764706,0.6090071221710109,0.7607381343841553,1,True
5dnl__1__3.A_3.B_3.C__3.G_3.H_3.I,c89,experimental_native,0.8823529411764706,0.6184186313466066,0.7577044367790222,1,True
5el9__1__10.A_19.A_6.A__10.B_10.C_10.D,c89,experimental_native,0.8235294117647058,0.6755972711287483,0.7467493414878845,1,True
5el9__1__11.A_15.A_17.A__17.B_17.C_17.D,c89,experimental_native,0.8235294117647058,0.66717412013499,0.7535008788108826,1,True
6e3v__1__1.A__1.E_1.F_1.I,c31,experimental_native,0.8,0.5865370330696368,1.0512298345565796,1,True
2fbw__2__1.F_1.G_1.H__1.JJ,c270,experimental_native,1.0,0.3745731193846473,1.7472151517868042,1,True
5eo2__3__1.E_1.F__1.L,c5274,experimental_native,0.5,0.5251246606125624,1.0138596296310425,1,True
2f3d__1__1.A_2.A__1.B_1.C_1.D_1.E_1.F,c141,experimental_native,0.9411764705882353,0.7352193986819118,0.7319700121879578,1,True
1f1b__1__1.C_2.C__2.G,c103,experimental_native,0.9411764705882353,0.43917719043894193,1.409461498260498,1,True
3f28__1__1.A__1.F_1.G,c218,experimental_native,1.0,0.46296475928195413,1.4292219877243042,1,True
1fc0__1__1.B__1.E,c33,experimental_native,0.7333333333333333,0.7088383139867176,0.9299574494361877,1,True
5dnl__1__4.A_4.B_4.C__4.G_4.H_4.I,c89,experimental_native,0.8823529411764706,0.6321297689083469,0.7404628992080688,1,True
3fpe__1__1.A__1.C,c2604,experimental_native,0.9090909090909091,0.36365574267068573,1.6300303936004639,1,True
5dnl__1__4.C_5.B_8.C__8.J_8.K_8.L,c89,experimental_native,0.8823529411764706,0.5980488745599369,0.7723101377487183,1,True
4dyn__2__1.B__1.D,c822,experimental_native,0.0,0.2972618487586427,2.7439613342285156,1,True
5el9__1__11.A_17.A_8.A__11.B_11.C_11.D,c89,experimental_native,0.8235294117647058,0.6689374998732637,0.7409994602203369,1,True
6cpq__1__1.A__1.E_1.F_1.I,c31,experimental_native,0.9333333333333333,0.4540700785048819,1.4019737243652344,1,True
5el9__1__12.A_14.A_18.A__18.B_18.C_18.D,c89,experimental_native,0.8235294117647058,0.6914459329357889,0.7226089239120483,1,True
1f1b__1__1.C_3.C__1.G,c103,experimental_native,0.8823529411764706,0.35373360916921537,1.5855767726898193,1,True
2f3d__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,c141,experimental_native,0.9411764705882353,0.7362946262580697,0.7375364303588867,1,True
4fgz__2__1.B__1.G,c5754,experimental_native,0.07692307692307693,0.20436953935130248,2.320676326751709,1,True
2foo__1__1.A__1.B,c2776,experimental_native,0.0,0.36993922797209333,2.8106367588043213,1,True
4f5p__1__1.A__1.E_1.H,c31,experimental_native,0.8,0.28377882950722744,1.8841707706451416,1,True
5el9__1__12.A_16.A_3.A__3.B_3.C_3.D,c89,experimental_native,0.8235294117647058,0.6716204502241809,0.7302746772766113,1,True
5dnl__1__5.A_5.B_5.C__5.G_5.H_5.I,c89,experimental_native,0.9411764705882353,0.6371911314271733,0.7363699078559875,1,True
5el9__1__14.A_2.A_22.A__14.B_14.C_14.D,c89,experimental_native,0.8235294117647058,0.6559376536274489,0.7311109900474548,1,True
5el9__1__15.A_24.A_4.A__15.B_15.C_15.D,c89,experimental_native,0.8235294117647058,0.6807999872487275,0.741845428943634,1,True
5el9__1__13.A_20.A_9.A__20.B_20.C_20.D,c89,experimental_native,0.8235294117647058,0.6580514346346941,0.7425259351730347,1,True
3f2c__1__1.A__1.D_1.I,c3785,experimental_native,0.9411764705882353,0.5509317942668783,1.0438377857208252,1,True
1frp__1__1.A_1.B__1.C_1.D,c141,experimental_native,0.9444444444444444,0.5595211890247505,1.1782042980194092,1,True
2f3d__1__3.A_4.A__3.B_3.C_3.D_3.E_3.F,c141,experimental_native,0.9411764705882353,0.7393258940477146,0.7491104006767273,1,True
5dnl__1__6.A_6.B_7.A__6.D_6.E_6.F,c89,experimental_native,0.7647058823529411,0.6071075736370019,0.8019440770149231,1,True
2f3d__1__3.A_4.A__4.B_4.C_4.D_4.E_4.F,c141,experimental_native,0.9411764705882353,0.7533173903294478,0.7200000286102295,1,True
5dnl__1__6.A_6.B_6.C__6.G_6.H_6.I,c89,experimental_native,0.9411764705882353,0.6309266831796757,0.7684722542762756,1,True
5dnl__1__5.A_5.B_8.A__5.D_5.E_5.F,c89,experimental_native,0.7647058823529411,0.5752708395764876,0.7977354526519775,1,True
5dnl__1__5.A_7.A_7.B__7.D_7.E_7.F,c89,experimental_native,0.7058823529411765,0.5871612477295172,0.7855643630027771,1,True
5el9__1__16.A_21.A_3.A__16.B_16.C_16.D,c89,experimental_native,0.8235294117647058,0.6943520574438512,0.7082617282867432,1,True
1frp__1__1.A_1.B__1.F_1.G,c141,experimental_native,0.9473684210526315,0.6216394571583147,1.0283883810043335,1,True
5el9__1__15.A_4.A_9.A__4.B_4.C_4.D,c89,experimental_native,0.8235294117647058,0.6525233010546497,0.7435397505760193,1,True
3fpe__1__1.B__1.D,c2604,experimental_native,0.8636363636363636,0.413995683694791,1.3841434717178345,1,True
2fop__1__1.A__1.B,c2776,experimental_native,0.0,0.2323547337243929,2.8330655097961426,1,True
5el9__1__17.A_24.A_6.A__24.B_24.C_24.D,c89,experimental_native,0.8235294117647058,0.6795207902173548,0.740834653377533,1,True
5el9__1__18.A_22.A_7.A__22.B_22.C_22.D,c89,experimental_native,0.8235294117647058,0.6585265222040053,0.7545214295387268,1,True
5el9__1__19.A_21.A_8.A__21.B_21.C_21.D,c89,experimental_native,0.8235294117647058,0.6741710882717397,0.7398593425750732,1,True
3fma__2__1.B__1.G,c2953,experimental_native,0.0,0.3022964766989582,2.1873128414154053,1,True
2eqa__1__1.A__1.B_1.C,c1652,experimental_native,0.9333333333333333,0.5777283063784381,0.8412349224090576,1,True
5dnx__1__1.A_1.B_1.C__1.G_1.H_1.I,c89,experimental_native,0.8823529411764706,0.6650677922271793,0.8348997235298157,1,True
5dnl__1__6.A_8.A_8.B__8.D_8.E_8.F,c89,experimental_native,0.7058823529411765,0.6003032829029222,0.8029019236564636,1,True
4f39__1__2.A__2.B,c7,experimental_native,0.875,0.6949453558169908,0.9045329689979553,1,True
5el9__1__2.A_24.A_6.A__6.B_6.C_6.D,c89,experimental_native,0.8235294117647058,0.6651147689102935,0.7605016231536865,1,True
5el9__1__20.A_23.A_5.A__23.B_23.C_23.D,c89,experimental_native,0.8235294117647058,0.6664194478717842,0.7546814680099487,1,True
3fma__4__1.D__1.I,c2953,experimental_native,0.0,0.3318457207910413,1.9225807189941406,1,True
6fc1__1__1.A__1.E,c326,experimental_native,1.0,0.6899777700003534,1.428849220275879,1,True
5dnl__1__7.A_7.B_7.C__7.G_7.H_7.I,c89,experimental_native,0.8823529411764706,0.620840802116685,0.7425574660301208,1,True
5dnl__1__8.A_8.B_8.C__8.G_8.H_8.I,c89,experimental_native,0.8823529411764706,0.6280590623648061,0.753724992275238,1,True
5el9__1__20.A_7.A_9.A__9.B_9.C_9.D,c89,experimental_native,0.8235294117647058,0.6678981584311894,0.7381763458251953,1,True
5el9__1__23.A_3.A_5.A__5.B_5.C_5.D,c89,experimental_native,0.8235294117647058,0.6523901864661008,0.7537251710891724,1,True
5el9__1__22.A_4.A_7.A__7.B_7.C_7.D,c89,experimental_native,0.8235294117647058,0.6786381483633066,0.7419868111610413,1,True
5equ__2__1.B__1.J,c224,experimental_native,0.9375,0.3593080983150142,2.211958885192871,1,True
4f39__1__1.A__1.B,c7,experimental_native,0.875,0.7155067183310276,0.8995726108551025,1,True
3gb4__1__1.A__1.F,c164,experimental_native,1.0,0.6461496781008356,0.851963996887207,1,True
5fns__1__1.A__1.B,c315,experimental_native,1.0,0.36458788534350695,1.8094764947891235,1,True
5elw__1__1.A_13.A_23.A__13.B_13.C_13.D,c89,experimental_native,0.8,0.7494626475529127,0.7272800207138062,1,True
6fz2__1__1.A__1.C,c118,experimental_native,0.1,0.4402059361457594,1.5359561443328857,1,True
5elw__1__1.A_11.A_13.A__1.B_1.C_1.D,c89,experimental_native,0.8666666666666667,0.7410050304134382,0.7116059064865112,1,True
5equ__4__1.D__1.P,c224,experimental_native,0.9375,0.4621504232897709,1.8587925434112549,1,True
1gc5__1__1.A__1.B,c1264,experimental_native,1.0,0.3323942016082483,1.1827524900436401,1,True
5equ__3__1.C__1.M,c224,experimental_native,0.8823529411764706,0.359446863493263,2.2784740924835205,1,True
3gbb__2__1.B__1.D,c7,experimental_native,0.8571428571428571,0.5978262054661327,1.2053977251052856,1,True
3gbb__1__1.A__1.C,c7,experimental_native,0.8666666666666667,0.6096488588468838,1.2750545740127563,1,True
5dnx__1__1.A_1.B_4.A__1.D_1.E_1.F,c89,experimental_native,0.7647058823529411,0.6526154122042443,0.8189902901649475,1,True
5elw__1__10.A_14.A_2.A__2.B_2.C_2.D,c89,experimental_native,0.8666666666666667,0.7336907811382327,0.7183078527450562,1,True
5elw__1__1.A_21.A_8.A__8.B_8.C_8.D,c89,experimental_native,0.8666666666666667,0.7705702007285722,0.7058994770050049,1,True
5elw__1__10.A_19.A_6.A__10.B_10.C_10.D,c89,experimental_native,0.8666666666666667,0.7598993088759489,0.6965320110321045,1,True
5elw__1__10.A_16.A_19.A__19.B_19.C_19.D,c89,experimental_native,0.8,0.7500387988132611,0.7028312087059021,1,True
5elw__1__11.A_15.A_17.A__17.B_17.C_17.D,c89,experimental_native,0.8,0.7604563984656245,0.7156866788864136,1,True
3gl0__1__1.A__1.E_1.F_1.G,c164,experimental_native,1.0,0.6636086838194398,0.9901412129402161,1,True
6fqh__1__1.A__1.C,c7,experimental_native,0.8571428571428571,0.4305477703566878,1.5377660989761353,1,True
5dnx__1__1.A_3.A_3.B__3.D_3.E_3.F,c89,experimental_native,0.8823529411764706,0.6509394614774779,0.8102101683616638,1,True
6f3j__1__1.A__1.D,c33,experimental_native,0.88,0.6038335396602899,1.1786787509918213,1,True
6fqh__1__1.B__1.D,c7,experimental_native,0.7857142857142857,0.3720397525817236,1.7196916341781616,1,True
5elw__1__11.A_17.A_8.A__11.B_11.C_11.D,c89,experimental_native,0.8666666666666667,0.7453543067515249,0.7052326798439026,1,True
5elw__1__12.A_14.A_18.A__18.B_18.C_18.D,c89,experimental_native,0.8,0.7447897019681865,0.706572949886322,1,True
5elw__1__12.A_16.A_3.A__3.B_3.C_3.D,c89,experimental_native,0.8666666666666667,0.7515626685117485,0.698718249797821,1,True
5elw__1__12.A_18.A_5.A__12.B_12.C_12.D,c89,experimental_native,0.8666666666666667,0.7576992997637619,0.707156777381897,1,True
6ewf__1__1.A__1.C,c118,experimental_native,0.0,0.35844828456166167,1.7104227542877197,1,True
5fm0__1__1.A__1.C_1.D_1.E_1.F,c1867,experimental_native,0.9259259259259259,0.5683893886564505,1.493595838546753,1,True
5dnx__1__1.B_4.C_8.C__4.J_4.K_4.L,c89,experimental_native,0.8235294117647058,0.6420109627099024,0.8445652723312378,1,True
2gmh__1__1.A__1.H,c7692,experimental_native,0.7916666666666666,0.12550916282590263,3.8027522563934326,1,True
6fqk__1__1.B__1.D,c7,experimental_native,0.9333333333333333,0.3986504186792002,1.3592654466629028,1,True
5elw__1__14.A_2.A_22.A__14.B_14.C_14.D,c89,experimental_native,0.8,0.7308947749814745,0.718749463558197,1,True
5dnx__1__1.C_3.B_6.C__1.J_1.K_1.L,c89,experimental_native,0.8823529411764706,0.640991277647567,0.8317358493804932,1,True
5elw__1__13.A_20.A_9.A__20.B_20.C_20.D,c89,experimental_native,0.8,0.7520635792755462,0.7265298962593079,1,True
6fqk__1__1.A__1.C,c7,experimental_native,0.8571428571428571,0.3300588179484904,1.4332168102264404,1,True
6ggi__1__1.A__1.C_1.D_1.E_1.H_1.I,c3463,experimental_native,0.8421052631578947,0.2869391595482032,1.875717282295227,1,True
6f3j__1__2.A__2.D,c33,experimental_native,0.92,0.6264359168264517,1.1174488067626953,1,True
6f3r__1__1.A__1.C,c33,experimental_native,0.9166666666666666,0.5908675324701993,0.9545212984085083,1,True
5elw__1__15.A_24.A_4.A__15.B_15.C_15.D,c89,experimental_native,0.8,0.7484662331177181,0.7128117680549622,1,True
5dnx__1__1.C_6.C_8.B__6.J_6.K_6.L,c89,experimental_native,0.8823529411764706,0.6566694768137995,0.834901750087738,1,True
5dnx__1__2.A_2.B_2.C__2.G_2.H_2.I,c89,experimental_native,0.8823529411764706,0.6654439671984538,0.8239998817443848,1,True
4gxs__1__1.A_1.B__1.E,c7,experimental_native,0.6111111111111112,0.30862632175270494,1.8479653596878052,1,True
2gmh__2__1.B__1.U,c7692,experimental_native,0.8695652173913043,0.09268647251624448,4.346519947052002,1,True
5elw__1__15.A_4.A_9.A__4.B_4.C_4.D,c89,experimental_native,0.8666666666666667,0.7365729135180545,0.7249067425727844,1,True
6f3s__1__1.A__1.C,c33,experimental_native,0.9090909090909091,0.5610979580820307,1.262689471244812,1,True
6f3r__1__2.A__2.C,c33,experimental_native,0.9583333333333334,0.5670582220415208,1.0533488988876343,1,True
5dnx__1__2.A_4.A_4.B__4.D_4.E_4.F,c89,experimental_native,0.8823529411764706,0.6836574675037238,0.7977056503295898,1,True
5dnx__1__2.A_2.B_3.A__2.D_2.E_2.F,c89,experimental_native,0.7647058823529411,0.658728084723257,0.8246201872825623,1,True
6f3s__1__2.A__2.C,c33,experimental_native,0.9090909090909091,0.5741509762077003,1.3353744745254517,1,True
5elw__1__17.A_24.A_6.A__24.B_24.C_24.D,c89,experimental_native,0.8,0.7510628220408108,0.7209724187850952,1,True
5elw__1__16.A_21.A_3.A__16.B_16.C_16.D,c89,experimental_native,0.8,0.7714127165109645,0.7064404487609863,1,True
6g80__2__2.C__2.G,c3239,experimental_native,0.8,0.8583771271123188,0.6236941814422607,1,True
5elw__1__18.A_22.A_7.A__22.B_22.C_22.D,c89,experimental_native,0.8,0.7432143165352101,0.7137986421585083,1,True
5dnx__1__2.C_4.B_5.C__2.J_2.K_2.L,c89,experimental_native,0.8823529411764706,0.6612723229170582,0.825264573097229,1,True
5dnx__1__2.B_3.C_7.C__3.J_3.K_3.L,c89,experimental_native,0.8235294117647058,0.6633514358211495,0.8259519934654236,1,True
5elw__1__19.A_21.A_8.A__21.B_21.C_21.D,c89,experimental_native,0.8,0.7436952712151979,0.722323477268219,1,True
3h03__1__1.A__1.E,c7,experimental_native,0.8461538461538461,0.3040067613680257,2.3815557956695557,1,True
1i36__2__1.A_2.A__2.C,c7227,experimental_native,0.64,0.8411004232764908,0.7022922039031982,1,True
1i31__1__1.A__1.B,c1500,experimental_native,0.0,0.37544888530177334,4.580806732177734,1,True
2h3e__1__1.A_3.A__3.E,c103,experimental_native,0.7777777777777778,0.289893185841001,1.8546675443649292,1,True
2h3e__1__1.C_2.C__2.G,c103,experimental_native,0.7777777777777778,0.4071652536323432,1.5282979011535645,1,True
2h3e__1__1.A_2.A__1.E,c103,experimental_native,0.8333333333333334,0.35593723872022065,1.7179961204528809,1,True
2h3e__1__1.C_3.C__1.G,c103,experimental_native,0.8888888888888888,0.42606652733415384,1.4986634254455566,1,True
2hr1__1__1.C__1.D,c272,experimental_native,0.8636363636363636,0.8881307916230927,0.6132953763008118,1,True
2hvs__2__1.H__1.L,c4705,experimental_native,0.9285714285714286,0.669678990512304,0.905464231967926,1,True
2hvs__1__1.G__1.J,c4705,experimental_native,0.9333333333333333,0.6662113511993519,0.8724107146263123,1,True
3h03__1__2.B__2.H,c7,experimental_native,0.9166666666666666,0.5965087623616848,1.1533128023147583,1,True
3h03__2__1.D__1.N,c7,experimental_native,0.7692307692307693,0.5851773279084742,1.39113187789917,1,True
3h03__2__1.C__1.K,c7,experimental_native,0.9230769230769231,0.6060295135794038,1.1041038036346436,1,True
3h6t__2__1.B_2.B__1.N,c7,experimental_native,0.07142857142857142,0.4247300982553918,1.3663493394851685,1,True
3h6t__1__1.A_1.C__1.E,c7,experimental_native,0.07142857142857142,0.3858993075366635,1.522596836090088,1,True
3hv0__1__1.A__1.C,c121,experimental_native,0.0,0.6045039545928641,1.039089322090149,1,True
3hv0__1__1.B__1.D,c121,experimental_native,0.9333333333333333,0.609701380706893,0.9703590869903564,1,True
3i0o__1__1.A__1.C,c5298,experimental_native,1.0,0.3270970253206254,1.3538265228271484,1,True
3i0o__2__2.A__2.C,c5298,experimental_native,1.0,0.35000487025147053,1.2207850217819214,1,True
4f96__1__1.A__1.C,c119,experimental_native,0.8,0.6186623445713298,0.970644474029541,1,True
4f96__1__1.B__1.E,c119,experimental_native,0.8,0.6138439898801685,1.0185840129852295,1,True
4gbw__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,c141,experimental_native,0.9411764705882353,0.605943249927464,0.8695328831672668,1,True
4gbw__1__1.A_2.A__1.B_1.C_1.D_1.E_1.F,c141,experimental_native,0.9411764705882353,0.6106047597157505,0.895116925239563,1,True
5dnx__1__4.A_4.B_4.C__4.G_4.H_4.I,c89,experimental_native,0.8823529411764706,0.667543518497953,0.8371846079826355,1,True
4i2d__1__1.A__1.B_1.D_1.E,c31,experimental_native,1.0,0.5204469735649393,0.9266031980514526,1,True
5dnx__1__3.A_3.B_3.C__3.G_3.H_3.I,c89,experimental_native,0.8823529411764706,0.6653526899328598,0.8353772163391113,1,True
5dnx__1__2.C_5.C_7.B__5.J_5.K_5.L,c89,experimental_native,0.8823529411764706,0.6714433334010455,0.8044596314430237,1,True
5dnx__1__4.C_5.B_8.C__8.J_8.K_8.L,c89,experimental_native,0.8235294117647058,0.6729115816549261,0.8340994119644165,1,True
5dnx__1__5.A_5.B_8.A__5.D_5.E_5.F,c89,experimental_native,0.7647058823529411,0.6675178045643569,0.8105037212371826,1,True
5dnx__1__3.C_6.B_7.C__7.J_7.K_7.L,c89,experimental_native,0.8235294117647058,0.6500438225503848,0.8419554233551025,1,True
5dnx__1__5.A_5.B_5.C__5.G_5.H_5.I,c89,experimental_native,0.8823529411764706,0.6683643112405383,0.8347183465957642,1,True
5dnx__1__5.A_7.A_7.B__7.D_7.E_7.F,c89,experimental_native,0.8823529411764706,0.6776203560233405,0.8148677349090576,1,True
5dnx__1__6.A_6.B_6.C__6.G_6.H_6.I,c89,experimental_native,0.8823529411764706,0.6537415558461948,0.8521755933761597,1,True
5dnx__1__6.A_8.A_8.B__8.D_8.E_8.F,c89,experimental_native,0.8823529411764706,0.6482443865031416,0.8090507388114929,1,True
5dnx__1__6.A_6.B_7.A__6.D_6.E_6.F,c89,experimental_native,0.7647058823529411,0.6762701750375177,0.8163212537765503,1,True
5fll__1__1.A__1.C_1.D_1.E_1.F,c1867,experimental_native,0.9629629629629629,0.6248581529122447,1.4746588468551636,1,True
5fll__1__1.B__1.G_1.H_1.I_1.J,c1867,experimental_native,0.8888888888888888,0.6484552842160665,1.28108549118042,1,True
5elw__1__20.A_7.A_9.A__9.B_9.C_9.D,c89,experimental_native,0.8666666666666667,0.7447738090768128,0.7110207676887512,1,True
5elw__1__22.A_4.A_7.A__7.B_7.C_7.D,c89,experimental_native,0.8666666666666667,0.7704827092653422,0.6871987581253052,1,True
5elw__1__2.A_24.A_6.A__6.B_6.C_6.D,c89,experimental_native,0.8666666666666667,0.7502143460839126,0.704429566860199,1,True
5elw__1__23.A_3.A_5.A__5.B_5.C_5.D,c89,experimental_native,0.8666666666666667,0.7410982844689346,0.7111952304840088,1,True
5elw__1__20.A_23.A_5.A__23.B_23.C_23.D,c89,experimental_native,0.8,0.7440686710332652,0.7139304876327515,1,True
5g3l__1__1.C_1.D_1.E__1.M,c9020,experimental_native,0.0,0.3700253785138954,2.361088514328003,1,True
5guf__1__1.A__1.B_1.C_1.F,c5913,experimental_native,0.6111111111111112,0.6447229460467037,0.898486316204071,1,True
5guf__1__2.A__2.B_2.C_2.F,c5913,experimental_native,0.6111111111111112,0.6452481422013207,0.9222768545150757,1,True
6gye__1__1.A__1.D_1.I,c3763,experimental_native,0.0,0.5284405776770515,0.8438332080841064,1,True
6gye__2__1.B__1.K_1.P,c3763,experimental_native,0.0,0.5684610832024017,0.8909686803817749,1,True
6h21__1__1.B__1.O_1.P,c186,experimental_native,0.0,0.7298934567180063,1.104716181755066,1,True
1h7l__1__1.A__1.B_1.C_1.D,c186,experimental_native,1.0,0.5960308764719715,1.2370784282684326,1,True
1i36__3__1.B_2.B__2.D,c7227,experimental_native,0.45454545454545453,0.7897531101919423,0.7128039002418518,1,True
3gts__1__1.A__1.F,c164,experimental_native,1.0,0.6099127502381068,0.9249306321144104,1,True
3hrr__1__1.B__1.D,c3811,experimental_native,1.0,0.1692780980064429,1.9555891752243042,1,True
3h6t__2__1.B_2.B__2.N,c7,experimental_native,0.07142857142857142,0.44258842701442097,1.3078066110610962,1,True
2ii6__1__1.A__1.B,c1327,experimental_native,0.7857142857142857,0.8202212186736871,0.7574884295463562,1,True
4gbw__1__3.A_4.A__3.B_3.C_3.D_3.E_3.F,c141,experimental_native,0.9411764705882353,0.6150642567783422,0.8847708106040955,1,True
5dnx__1__8.A_8.B_8.C__8.G_8.H_8.I,c89,experimental_native,0.8823529411764706,0.653239767023009,0.8542019128799438,1,True
5dnx__1__7.A_7.B_7.C__7.G_7.H_7.I,c89,experimental_native,0.8823529411764706,0.6578483623891274,0.8329394459724426,1,True
6fwh__1__1.A_1.B_1.K__1.N_1.P_1.R,c89,experimental_native,0.8666666666666667,0.7389550187050455,0.755433201789856,1,True
1h7q__1__1.A__1.B_1.C_1.E,c186,experimental_native,1.0,0.7113948896443096,0.9666739702224731,1,True
3gts__1__1.B__1.I,c164,experimental_native,1.0,0.5952303336550976,0.907029926776886,1,True
2iib__1__1.A__1.B,c1327,experimental_native,0.0,0.8296167277484151,0.7091670036315918,1,True
2iiq__1__1.A__1.C,c1327,experimental_native,0.9230769230769231,0.7116722472629042,1.1261826753616333,1,True
3h6u__1__1.A_2.A__2.C,c7,experimental_native,0.07142857142857142,0.431732033488971,1.5921164751052856,1,True
3h6u__1__1.A_2.A__1.C,c7,experimental_native,0.07142857142857142,0.4394964319377488,1.5525038242340088,1,True
4gbw__1__3.A_4.A__4.B_4.C_4.D_4.E_4.F,c141,experimental_native,0.9411764705882353,0.6178706222753336,0.8724371790885925,1,True
2iiq__2__1.B__1.D,c1327,experimental_native,0.8461538461538461,0.7308298584835762,0.9609904885292053,1,True
3gki__1__1.A__1.D,c1562,experimental_native,0.8571428571428571,0.23758517921701539,2.2404463291168213,1,True
3gkj__1__1.A__1.D,c1562,experimental_native,0.9523809523809523,0.4870656879311027,0.947849452495575,1,True
3h6v__1__1.A_1.B__1.J,c7,experimental_native,0.07142857142857142,0.4862459080231359,1.4798266887664795,1,True
6fwh__1__1.A_1.C_1.F__1.BA_1.M_1.O,c89,experimental_native,0.9333333333333333,0.7518004022637685,0.7647521495819092,1,True
6fwh__1__1.A_1.E_1.K__1.AA_1.OA_1.Z,c89,experimental_native,0.9333333333333333,0.7495298302602355,0.7824193239212036,1,True
5htl__1__1.A_1.B__1.D,c14378,experimental_native,0.8695652173913043,0.3302730503728136,2.066370964050293,1,True
6h39__1__1.Y_1.Z__1.OA_1.QA_1.RA,c20,experimental_native,0.8333333333333334,0.1726443810047973,2.813838481903076,1,True
6h39__1__1.K_1.L__1.FA_1.HA_1.IA,c20,experimental_native,0.8846153846153846,0.13270654424834658,3.2737925052642822,1,True
2ilv__1__1.A__1.C,c1327,experimental_native,0.8823529411764706,0.8215777378374983,0.6994052529335022,1,True
3in6__1__1.A_1.B__1.E,c8360,experimental_native,0.8571428571428571,0.804114922432814,0.7238336801528931,1,True
3h6w__1__1.A_2.A__1.D,c7,experimental_native,0.0625,0.3992837201594379,1.8039554357528687,1,True
6fwh__1__1.B_1.D_1.L__1.SA_1.X_1.Y,c89,experimental_native,0.9375,0.7019137992619346,0.7911625504493713,1,True
4ibk__2__1.B__1.G,c1616,experimental_native,0.0,0.20211510826337115,2.971198320388794,1,True
3h6w__1__1.A_2.A__2.D,c7,experimental_native,0.0625,0.432857942653797,1.7522974014282227,1,True
6fwh__1__1.B_1.G_1.L__1.FA_1.Q_1.S,c89,experimental_native,0.8666666666666667,0.7479323521162208,0.7682873010635376,1,True
6fwh__1__1.C_1.E_2.E__1.T_1.U_1.W,c89,experimental_native,0.9333333333333333,0.7247781522942232,0.7299714088439941,1,True
6hqh__1__1.A__1.B,c7,experimental_native,0.8636363636363636,0.5455162326305721,1.8391010761260986,1,True
6hb5__1__1.B__1.H,c121,experimental_native,0.8260869565217391,0.5780304283445192,1.3760639429092407,1,True
6hb6__1__1.A__1.C,c121,experimental_native,0.8695652173913043,0.562953216712685,1.3669599294662476,1,True
6hb5__1__1.A__1.C,c121,experimental_native,0.8695652173913043,0.5060314503432087,1.6600635051727295,1,True
3iu7__1__1.A__1.E,c4291,experimental_native,1.0,0.2088636094929579,2.501371145248413,1,True
