system_id,cluster,native_contact_ap,native_contact_prevalence,native_residue_only_score_ap,native_atom_permuted_score_ap,native_atom_to_residue_macro_ap,native_residue_to_atom_macro_ap,native_contact_pairs,native_pair_candidates,all_regions_contact_ap,all_regions_contact_prevalence,native_distance_mae_capped32_A,native_region_selected,regions
5el9__1__1.A_13.A_23.A__13.B_13.C_13.D,c89,0.6939930585606565,0.19692307692307692,0.4041400703154246,0.35762200815025447,0.698023803119957,0.7946347461543539,64,325,0.6939930585606564,0.10256410256410256,0.7161771655082703,True,2
1f1b__1__1.A_3.A__3.E,c103,0.4038947884936214,0.16964285714285715,0.3629833932547538,0.3392484533560718,0.5176827371391446,0.4582450206837461,76,448,0.4038947884936215,0.10795454545454546,1.5484907627105713,True,2
2ex1__1__1.A__1.B,c1327,0.8328629792718002,0.12063492063492064,0.34981947007322944,0.27749127831357223,0.8315673876388161,0.8772948486140646,76,630,0.8328629792718003,0.08826945412311266,0.6423844695091248,True,2
2f3b__1__3.A_4.A__4.B_4.D_4.E_4.F_4.G,c141,0.6906135748782036,0.1983695652173913,0.4313508803511825,0.3361036604937061,0.7195946761571761,0.8080707854237266,73,368,0.6901851601862625,0.1140625,0.8131018877029419,True,2
4ehy__1__1.A__1.B_1.D,c5397,0.5532638545131933,0.11335578002244669,0.22490325307599193,0.2036732321679501,0.5813841559674893,0.6480513460418225,101,891,0.5532638545131933,0.0831275720164609,0.8831984996795654,True,2
1fc0__1__1.A__1.C,c33,0.6703335368879898,0.1696969696969697,0.3968359484430913,0.3960203628632252,0.7437246272246274,0.7228034168212739,56,330,0.6703335368879898,0.0910569105691057,0.9098464250564575,True,2
5dnl__1__2.B_3.C_7.C__3.J_3.K_3.L,c89,0.6450024485942848,0.1955128205128205,0.32568611856127616,0.3149904224137111,0.6925419025419026,0.6769515241994233,61,312,0.6448716064945309,0.09983633387888707,0.7406102418899536,True,2
5dnl__1__2.C_4.B_5.C__2.J_2.K_2.L,c89,0.6080189499697418,0.1955128205128205,0.32253953836551563,0.30084255757181144,0.6754534354534354,0.6620330276632798,61,312,0.6080189499697418,0.09384615384615384,0.7692553400993347,True,2
5dnl__1__2.C_5.C_7.B__5.J_5.K_5.L,c89,0.6084597284447855,0.1955128205128205,0.33262781074887005,0.27678217097954905,0.6752980352980352,0.6562790594093115,61,312,0.6084597284447856,0.11730769230769231,0.7582873702049255,True,2
5el9__1__1.A_21.A_8.A__8.B_8.C_8.D,c89,0.6800247678584087,0.19692307692307692,0.40596116588652015,0.3393293632534057,0.6992371730833271,0.7332887392201117,64,325,0.6794491691329487,0.12307692307692308,0.7380309700965881,True,2
5el9__1__12.A_18.A_5.A__12.B_12.C_12.D,c89,0.672157894430362,0.19692307692307692,0.4144633007708666,0.30069254016410357,0.6895776445776446,0.7652082179673216,64,325,0.6721578944303621,0.1094017094017094,0.7469589710235596,True,2
5el9__1__10.A_14.A_2.A__2.B_2.C_2.D,c89,0.6874894838313725,0.19692307692307692,0.4041400703154246,0.3295714852290162,0.703622371218525,0.7241653462731894,64,325,0.6874894838313725,0.11449016100178891,0.725412130355835,True,2
4fgz__1__1.A__1.C,c5754,0.22457316524471638,0.108,0.22917038105926998,0.23262216197754787,0.5111193449040671,0.45892180341682093,54,500,0.224537426750759,0.06,2.380218267440796,True,2
4f5n__1__1.A__1.H,c31,0.4633476185834521,0.08947368421052632,0.17520518878362015,0.16350263003084345,0.7874702380952381,0.5695379152437975,51,570,0.4633476185834521,0.05,1.2338119745254517,True,2
1flm__1__1.A_1.B__1.C,c1089,0.7922146099334255,0.12096774193548387,0.3770662492224105,0.24401405282603292,0.8299845226458131,0.8173747636151282,105,868,0.7922146099334253,0.08913412563667232,0.8099839687347412,True,2
1flm__1__1.A_1.B__1.D,c1089,0.7841164593157888,0.11568409343715239,0.3582274826637684,0.2474143075034438,0.8014272913466461,0.8012091072093758,104,899,0.7841164593157889,0.07987711213517665,0.8027371168136597,True,2
5el9__1__10.A_16.A_19.A__19.B_19.C_19.D,c89,0.6793274374826589,0.19692307692307692,0.4065074945578488,0.3215747931805641,0.7001350714812252,0.6921310769840181,64,325,0.678298385786825,0.10702341137123746,0.7236471772193909,True,2
5dnl__1__3.C_6.B_7.C__7.J_7.K_7.L,c89,0.6090071221710109,0.1955128205128205,0.33262781074887005,0.3206040727512268,0.6736829836829836,0.6568159408285458,61,312,0.6090071221710109,0.1203155818540434,0.7607381939888,True,2
5dnl__1__3.A_3.B_3.C__3.G_3.H_3.I,c89,0.6184186313466066,0.1987179487179487,0.327922456644541,0.3011730784293295,0.6840556665556664,0.6681532636364568,62,312,0.6184186313466066,0.1288981288981289,0.7577044367790222,True,2
5el9__1__10.A_19.A_6.A__10.B_10.C_10.D,c89,0.6755972711287483,0.19692307692307692,0.4065074945578488,0.29490795867155434,0.6971277796277797,0.7069828065906496,64,325,0.6755972711287483,0.126232741617357,0.7467493414878845,True,2
5el9__1__11.A_15.A_17.A__17.B_17.C_17.D,c89,0.66717412013499,0.19692307692307692,0.4065074945578488,0.33614642272284656,0.6943833018833019,0.7592179897081858,64,325,0.6671741201349899,0.1094017094017094,0.7535008788108826,True,2
6e3v__1__1.A__1.E_1.F_1.I,c31,0.5865370330696368,0.11244377811094453,0.20759110366006917,0.19015278564209206,0.6617923955296404,0.6695620293607305,75,667,0.5865370330696368,0.07183908045977011,1.0512298345565796,True,2
2fbw__2__1.F_1.G_1.H__1.JJ,c270,0.3745731193846473,0.24583333333333332,0.3954362492498085,0.34477655937920454,0.5192022907647907,0.43992886031347567,59,240,0.37457311938464727,0.1475,1.747214913368225,True,2
5eo2__3__1.E_1.F__1.L,c5274,0.5251246606125624,0.06968390804597702,0.16731782848394894,0.12294802825460116,0.746832049529418,0.629498905729326,97,1392,0.5251246606125624,0.04210069444444445,1.013859510421753,True,2
2f3d__1__1.A_2.A__1.B_1.C_1.D_1.E_1.F,c141,0.7352193986819118,0.19010416666666666,0.4410623028987755,0.3818959341503704,0.7384728986291486,0.836087472867935,73,384,0.7352193986819117,0.10369318181818182,0.7319698929786682,True,2
1f1b__1__1.C_2.C__2.G,c103,0.43917719043894193,0.16071428571428573,0.348320171822776,0.2943398075073639,0.5537868634730504,0.6010076075884899,72,448,0.43917719043894193,0.10465116279069768,1.4094613790512085,True,2
3f28__1__1.A__1.F_1.G,c218,0.46296475928195413,0.17559523809523808,0.4174971507640442,0.3492406007970568,0.5149616784359431,0.5249551744551744,59,336,0.4621942464000228,0.10243055555555555,1.4292219877243042,True,2
1fc0__1__1.B__1.E,c33,0.7088383139867176,0.18095238095238095,0.4276771758608704,0.38684703069296755,0.7335140692640691,0.7689075818361533,57,315,0.7088383139867176,0.09047619047619047,0.9299575090408325,True,2
5dnl__1__4.A_4.B_4.C__4.G_4.H_4.I,c89,0.6321297689083469,0.1987179487179487,0.32712486713727407,0.31488586946254593,0.6897799422799422,0.6676499815155278,62,312,0.6321297689083469,0.10598290598290598,0.7404628992080688,True,2
3fpe__1__1.A__1.C,c2604,0.36365574267068573,0.12916666666666668,0.3088973502593297,0.20957035956033593,0.5007883815762587,0.46050565327893145,93,720,0.36342246432439124,0.08072916666666667,1.6300302743911743,True,2
5dnl__1__4.C_5.B_8.C__8.J_8.K_8.L,c89,0.5980488745599369,0.1955128205128205,0.33262781074887005,0.3158116367213589,0.6672269397269397,0.6416898904083778,61,312,0.5979269233404246,0.13406593406593406,0.7723101377487183,True,2
4dyn__2__1.B__1.D,c822,0.2972618487586427,0.09620596205962059,0.3247849463411126,0.29820262368549705,0.5724152029324443,0.27170950188154624,71,738,0.29726184875864275,0.042236763831052945,2.7439613342285156,True,2
5el9__1__11.A_17.A_8.A__11.B_11.C_11.D,c89,0.6689374998732637,0.19692307692307692,0.40718620286876867,0.3700846798335945,0.6818550893550893,0.7312734487734488,64,325,0.6687374198412508,0.09653092006033183,0.7409995198249817,True,2
6cpq__1__1.A__1.E_1.F_1.I,c31,0.4540700785048819,0.10714285714285714,0.18043062010453317,0.17387237437242256,0.5824603174603175,0.5271710907103064,69,644,0.4540700785048819,0.06845238095238096,1.4019737243652344,True,2
5el9__1__12.A_14.A_18.A__18.B_18.C_18.D,c89,0.6914459329357889,0.19692307692307692,0.4041400703154246,0.2965797810227277,0.7081706007667546,0.7617682662290505,64,325,0.6914459329357889,0.1094017094017094,0.7226088643074036,True,2
1f1b__1__1.C_3.C__1.G,c103,0.35373360916921537,0.16071428571428573,0.34151495447068364,0.29955678414550746,0.4515169024340505,0.45824374407882806,72,448,0.35335149534807714,0.11538461538461539,1.5855767726898193,True,2
2f3d__1__1.A_2.A__2.B_2.C_2.D_2.E_2.F,c141,0.7362946262580697,0.19010416666666666,0.4387384281433939,0.32758389439653557,0.7465879779942279,0.8650528090023888,73,384,0.7362946262580697,0.11698717948717949,0.7375363707542419,True,2
4fgz__2__1.B__1.G,c5754,0.20436953935130248,0.104,0.21351563469210527,0.19368586213554145,0.46078723745390415,0.36293326086786226,52,500,0.20436953935130245,0.05333333333333334,2.320676326751709,True,2
2foo__1__1.A__1.B,c2776,0.36993922797209333,0.09722222222222222,0.19852607709750567,0.16573269280911487,0.5449118514335906,0.35032928877863045,49,504,0.3699392279720933,0.03888888888888889,2.810636520385742,True,2
4f5p__1__1.A__1.E_1.H,c31,0.28377882950722744,0.08181818181818182,0.13943565512192965,0.14195854715610423,0.4323192239858906,0.5301624492901275,54,660,0.28377882950722744,0.04390243902439024,1.884170651435852,True,2
5el9__1__12.A_16.A_3.A__3.B_3.C_3.D,c89,0.6716204502241809,0.19692307692307692,0.40596116588652015,0.2856115657643517,0.6854445554445553,0.7266935696837656,64,325,0.6716204502241809,0.1094017094017094,0.7302746772766113,True,2
5dnl__1__5.A_5.B_5.C__5.G_5.H_5.I,c89,0.6371911314271733,0.1987179487179487,0.327922456644541,0.3090120286434726,0.6956379731379732,0.6574085617152844,62,312,0.6371911314271732,0.10367892976588629,0.7363699674606323,True,2
5el9__1__14.A_2.A_22.A__14.B_14.C_14.D,c89,0.6559376536274489,0.19692307692307692,0.40596116588652015,0.2729716360810895,0.6749364737826276,0.7156488954037974,64,325,0.655937653627449,0.126232741617357,0.7311109304428101,True,2
5el9__1__15.A_24.A_4.A__15.B_15.C_15.D,c89,0.6807999872487275,0.19692307692307692,0.40718620286876867,0.322830625920111,0.6958154345654345,0.7400373645961881,64,325,0.6807999872487275,0.1094017094017094,0.7418453097343445,True,2
5el9__1__13.A_20.A_9.A__20.B_20.C_20.D,c89,0.6580514346346941,0.19692307692307692,0.40596116588652015,0.3809064852659146,0.6783537509499047,0.7257503135934507,64,325,0.6580514346346941,0.1094017094017094,0.7425259351730347,True,2
3f2c__1__1.A__1.D_1.I,c3785,0.5509317942668783,0.08721624850657109,0.21108706963526458,0.15789102235906802,0.7557789815548437,0.6037341298158476,73,837,0.5509317942668783,0.05476369092273068,1.0438377857208252,True,2
1frp__1__1.A_1.B__1.C_1.D,c141,0.5595211890247505,0.172,0.31578491581857554,0.30260111373767623,0.6638814260358377,0.5800085422777417,86,500,0.5595211890247505,0.09148936170212765,1.1782042980194092,True,2
2f3d__1__3.A_4.A__3.B_3.C_3.D_3.E_3.F,c141,0.7393258940477146,0.19010416666666666,0.4410623028987755,0.3388069895478111,0.7567440991548133,0.8273094861487719,73,384,0.7393258940477146,0.13825757575757575,0.7491104006767273,True,2
5dnl__1__6.A_6.B_7.A__6.D_6.E_6.F,c89,0.6071075736370019,0.1955128205128205,0.32946922070503404,0.3390209357320872,0.6628651903651904,0.6715739652504358,61,312,0.6071075736370017,0.13800904977375567,0.8019440174102783,True,2
2f3d__1__3.A_4.A__4.B_4.C_4.D_4.E_4.F,c141,0.7533173903294478,0.19010416666666666,0.44607967799950077,0.2931131883423997,0.7799237914862915,0.8780007586314882,73,384,0.7261844592670751,0.12006578947368421,0.7200000286102295,True,2
5dnl__1__6.A_6.B_6.C__6.G_6.H_6.I,c89,0.6309266831796757,0.1987179487179487,0.33143972790374776,0.2590833849243176,0.6846359196359196,0.6782054663357184,62,312,0.6309266831796756,0.10598290598290598,0.7684722542762756,True,2
5dnl__1__5.A_5.B_8.A__5.D_5.E_5.F,c89,0.5752708395764876,0.1955128205128205,0.3179157468564783,0.30005331295317517,0.6461263736263737,0.6395346949968799,61,312,0.5752469275726617,0.09983633387888707,0.7977354526519775,True,2
5dnl__1__5.A_7.A_7.B__7.D_7.E_7.F,c89,0.5871612477295172,0.1955128205128205,0.3193809483216797,0.3177165102525864,0.6748121323121323,0.6724042973832889,61,312,0.5871612477295173,0.12681912681912683,0.7855643033981323,True,2
5el9__1__16.A_21.A_3.A__16.B_16.C_16.D,c89,0.6943520574438512,0.19692307692307692,0.40596116588652015,0.3585784776304203,0.7085063761025299,0.731401606744744,64,325,0.6943520574438512,0.10047095761381476,0.7082617282867432,True,2
1frp__1__1.A_1.B__1.F_1.G,c141,0.6216394571583147,0.17708333333333334,0.27770651992132594,0.28630947121985406,0.6600511955937651,0.6440270129644299,85,480,0.6216394571583146,0.09659090909090909,1.0283883810043335,True,2
5el9__1__15.A_4.A_9.A__4.B_4.C_4.D,c89,0.6525233010546497,0.19692307692307692,0.40596116588652015,0.3636985343201368,0.6737765226226765,0.6988154184232616,64,325,0.6525233010546498,0.11449016100178891,0.7435398101806641,True,2
3fpe__1__1.B__1.D,c2604,0.413995683694791,0.13194444444444445,0.3316851793422385,0.20456840697353304,0.5955207660737108,0.538869257757439,95,720,0.41302896986275145,0.08246527777777778,1.384143352508545,True,2
2fop__1__1.A__1.B,c2776,0.2323547337243929,0.08948863636363637,0.2076349456219586,0.18232526994086146,0.4948935323935323,0.338168961088933,63,704,0.2323547337243929,0.06508264462809918,2.8330652713775635,True,2
5el9__1__17.A_24.A_6.A__24.B_24.C_24.D,c89,0.6795207902173548,0.19692307692307692,0.40718620286876867,0.43591757676510134,0.694085914085914,0.7368871016420036,64,325,0.679520790217355,0.1094017094017094,0.740834653377533,True,2
5el9__1__18.A_22.A_7.A__22.B_22.C_22.D,c89,0.6585265222040053,0.19692307692307692,0.40718620286876867,0.33166319884244067,0.6763891877353415,0.7577367748446179,64,325,0.6585265222040053,0.1200750469043152,0.7545214295387268,True,2
5el9__1__19.A_21.A_8.A__21.B_21.C_21.D,c89,0.6741710882717397,0.19692307692307692,0.4041400703154246,0.3698956567890326,0.6982832658794198,0.7386482163442948,64,325,0.6741710882717397,0.11721611721611722,0.7398593425750732,True,2
3fma__2__1.B__1.G,c2953,0.3022964766989582,0.09130434782608696,0.24223301715537743,0.16711564470107998,0.6473662571089042,0.4105718919288408,63,690,0.3022964766989582,0.057065217391304345,2.187312364578247,True,2
2eqa__1__1.A__1.B_1.C,c1652,0.5777283063784381,0.11594202898550725,0.30024778587957934,0.20564176732912193,0.6693391994478951,0.7296312612906019,64,552,0.5777283063784381,0.06956521739130435,0.8412348628044128,True,2
5dnx__1__1.A_1.B_1.C__1.G_1.H_1.I,c89,0.6650677922271793,0.22756410256410256,0.352433400835351,0.3743923934066692,0.7093122120045197,0.7551871512655827,71,312,0.6650677922271793,0.13003663003663005,0.8348997235298157,True,2
5dnl__1__6.A_8.A_8.B__8.D_8.E_8.F,c89,0.6003032829029222,0.1955128205128205,0.3281661521888508,0.31085107266384837,0.6602550227550228,0.675510236728724,61,312,0.6003032829029223,0.09983633387888707,0.8029019236564636,True,2
4f39__1__2.A__2.B,c7,0.6949453558169908,0.21481481481481482,0.4426860400136262,0.33605520694368207,0.726960076960077,0.681579270046532,58,270,0.6948652372414987,0.11372549019607843,0.9045329689979553,True,2
5el9__1__2.A_24.A_6.A__6.B_6.C_6.D,c89,0.6651147689102935,0.19692307692307692,0.4065074945578488,0.3231497077253478,0.6850172050172051,0.7405407752326519,64,325,0.6650667093163972,0.1200750469043152,0.7605016231536865,True,2
5el9__1__20.A_23.A_5.A__23.B_23.C_23.D,c89,0.6664194478717842,0.19692307692307692,0.4065074945578488,0.41456313475655004,0.6902013727013727,0.7674512830255127,64,325,0.6661445022880977,0.11449016100178891,0.7546814680099487,True,2
3fma__4__1.D__1.I,c2953,0.3318457207910413,0.11818181818181818,0.2169094794094794,0.19237953485853881,0.5968849206349206,0.42840004225736406,52,440,0.33184572079104124,0.04727272727272727,1.922580599784851,True,2
6fc1__1__1.A__1.E,c326,0.6899777700003534,0.1351981351981352,0.3367035785531083,0.27642588310717225,0.7344104308390021,0.666638846466034,58,429,0.6899777700003534,0.05858585858585859,1.428849220275879,True,2
5dnl__1__7.A_7.B_7.C__7.G_7.H_7.I,c89,0.620840802116685,0.1987179487179487,0.32712486713727407,0.3783871277086775,0.6684307359307358,0.6616470247772767,62,312,0.620840802116685,0.11632270168855535,0.7425574064254761,True,2
5dnl__1__8.A_8.B_8.C__8.G_8.H_8.I,c89,0.6280590623648061,0.1987179487179487,0.3301576766216965,0.28778276948105214,0.688003663003663,0.6636510991342924,62,312,0.6280590623648061,0.11632270168855535,0.753724992275238,True,2
5el9__1__20.A_7.A_9.A__9.B_9.C_9.D,c89,0.6678981584311894,0.19692307692307692,0.40718620286876867,0.3541051620347345,0.6798737800660877,0.7225313593450847,64,325,0.6678981584311894,0.11188811188811189,0.7381763458251953,True,2
5el9__1__23.A_3.A_5.A__5.B_5.C_5.D,c89,0.6523901864661008,0.19692307692307692,0.40596116588652015,0.328506922868779,0.6754503117964656,0.7238907077982708,64,325,0.65226578978998,0.11449016100178891,0.7537251710891724,True,2
5el9__1__22.A_4.A_7.A__7.B_7.C_7.D,c89,0.6786381483633066,0.19692307692307692,0.40718620286876867,0.35855793439448486,0.6932617382617382,0.7401550754982127,64,325,0.6784583932796081,0.11721611721611722,0.7419868111610413,True,2
5equ__2__1.B__1.J,c224,0.3593080983150142,0.07818181818181819,0.2498416183299904,0.1882851604353144,0.5633337308337307,0.35530980197024803,86,1100,0.35930809831501415,0.041951219512195125,2.211958885192871,True,2
4f39__1__1.A__1.B,c7,0.7155067183310276,0.21481481481481482,0.4426860400136262,0.3420295279200841,0.7339706589706589,0.7299294369513863,58,270,0.7154295578372006,0.11372549019607843,0.8995726704597473,True,2
3gb4__1__1.A__1.F,c164,0.6461496781008356,0.13377926421404682,0.5336526187487726,0.38508752741254326,0.7409840159840159,0.6877034231200898,40,299,0.6461496781008353,0.08791208791208792,0.8519639372825623,True,2
5fns__1__1.A__1.B,c315,0.36458788534350695,0.0960591133004926,0.22427415196177877,0.17569059716120267,0.5399091027108269,0.5762061393701219,78,812,0.36420199999521563,0.061128526645768025,1.8094764947891235,True,2
5elw__1__1.A_13.A_23.A__13.B_13.C_13.D,c89,0.7494626475529127,0.19692307692307692,0.45107905249131214,0.3546923969883557,0.7855189255189254,0.8073282227032228,64,325,0.7494626475529127,0.11721611721611722,0.7272800207138062,True,2
6fz2__1__1.A__1.C,c118,0.4402059361457594,0.11522633744855967,0.280038763801061,0.2299368847890732,0.5431148772352475,0.5829339536293563,84,729,0.43477409891422736,0.07407407407407407,1.5359562635421753,True,2
5elw__1__1.A_11.A_13.A__1.B_1.C_1.D,c89,0.7410050304134382,0.19692307692307692,0.44874713961252427,0.34974164016770987,0.7797643626215055,0.7983834843140399,64,325,0.7410050304134381,0.14479638009049775,0.7116059064865112,True,2
5equ__4__1.D__1.P,c224,0.4621504232897709,0.07304347826086957,0.2176374300476744,0.1763802110696699,0.6267627280127279,0.5381640406796618,84,1150,0.4621504232897709,0.04097560975609756,1.8587924242019653,True,2
1gc5__1__1.A__1.B,c1264,0.3323942016082483,0.08974358974358974,0.2296390103628254,0.16490027605640623,0.5637160862641631,0.5545578629560917,63,702,0.3323942016082483,0.047619047619047616,1.1827524900436401,True,2
5equ__3__1.C__1.M,c224,0.359446863493263,0.06814814814814815,0.24398629947156836,0.1860205872297178,0.5320667892940036,0.3758584337623415,92,1350,0.359446863493263,0.04088888888888889,2.2784743309020996,True,2
3gbb__2__1.B__1.D,c7,0.5978262054661327,0.16183574879227053,0.42545848292116956,0.34053561032398594,0.645974961252739,0.7063893160570014,67,414,0.5943772573394309,0.09305555555555556,1.2053978443145752,True,2
3gbb__1__1.A__1.C,c7,0.6096488588468838,0.1527777777777778,0.41877867502867505,0.286014583905524,0.6851025132275131,0.6974295137203635,66,432,0.6080524968693424,0.10185185185185185,1.2750544548034668,True,2
5dnx__1__1.A_1.B_4.A__1.D_1.E_1.F,c89,0.6526154122042443,0.22115384615384615,0.35921393621570685,0.36866042318863,0.7029712168173707,0.7131262865156422,69,312,0.6526154122042445,0.15164835164835164,0.8189902901649475,True,2
5elw__1__10.A_14.A_2.A__2.B_2.C_2.D,c89,0.7336907811382327,0.19692307692307692,0.44911591146567115,0.38039736849519157,0.7653597145630111,0.785205353802576,64,325,0.7336907811382326,0.09653092006033183,0.7183078527450562,True,2
5elw__1__1.A_21.A_8.A__8.B_8.C_8.D,c89,0.7705702007285722,0.19692307692307692,0.45328361875837836,0.37591366174732194,0.793498445998446,0.8150521351076905,64,325,0.769230044783153,0.09846153846153846,0.7058994770050049,True,2
5elw__1__10.A_19.A_6.A__10.B_10.C_10.D,c89,0.7598993088759489,0.19692307692307692,0.45328361875837836,0.3685174744925879,0.7850208552131627,0.8040609452276118,64,325,0.759899308875949,0.1094017094017094,0.6965320110321045,True,2
5elw__1__10.A_16.A_19.A__19.B_19.C_19.D,c89,0.7500387988132611,0.19692307692307692,0.4521135648539495,0.36752706563721327,0.7859331937903365,0.7694834907890464,64,325,0.7500387988132611,0.11721611721611722,0.7028312683105469,True,2
5elw__1__11.A_15.A_17.A__17.B_17.C_17.D,c89,0.7604563984656245,0.19692307692307692,0.45553162115662116,0.38235160746384605,0.7753951817413356,0.8193114144086365,64,325,0.7604563984656245,0.11449016100178891,0.7156866788864136,True,2
3gl0__1__1.A__1.E_1.F_1.G,c164,0.6636086838194398,0.16666666666666666,0.6318642526455026,0.5481405179334905,0.751557239057239,0.5264188011063011,40,240,0.6636086838194398,0.09803921568627451,0.9901411533355713,True,2
6fqh__1__1.A__1.C,c7,0.4305477703566878,0.178743961352657,0.42304882883527384,0.37319525830006006,0.5726953879927026,0.5117503443092145,74,414,0.4305477703566878,0.09462915601023018,1.5377662181854248,True,2
5dnx__1__1.A_3.A_3.B__3.D_3.E_3.F,c89,0.6509394614774779,0.22115384615384615,0.3554588109772056,0.3091744623386289,0.6946812162196777,0.7268114575537544,69,312,0.6509394614774782,0.1326923076923077,0.810210108757019,True,2
6f3j__1__1.A__1.D,c33,0.6038335396602899,0.10783410138248847,0.27454865696996544,0.18598483549854095,0.7232754356565901,0.7079989757156423,117,1085,0.6038335396602899,0.06989247311827956,1.1786788702011108,True,2
6fqh__1__1.B__1.D,c7,0.3720397525817236,0.17632850241545894,0.3998907650485971,0.31801976299003104,0.48245492193701905,0.4447351161256385,73,414,0.3720397525817236,0.10944527736131934,1.7196916341781616,True,2
5elw__1__11.A_17.A_8.A__11.B_11.C_11.D,c89,0.7453543067515249,0.19692307692307692,0.44911591146567115,0.4049436158763792,0.780902946260089,0.796895168617391,64,325,0.7453543067515249,0.1094017094017094,0.7052326798439026,True,2
5elw__1__12.A_14.A_18.A__18.B_18.C_18.D,c89,0.7447897019681865,0.19692307692307692,0.4469624659528506,0.32995280992979215,0.7737004479037446,0.7860012292234514,64,325,0.7447897019681864,0.10256410256410256,0.706572949886322,True,2
5elw__1__12.A_16.A_3.A__3.B_3.C_3.D,c89,0.7515626685117485,0.19692307692307692,0.45426701036677003,0.38236696115036567,0.7785417177450143,0.803493292715515,64,325,0.7515626685117484,0.10256410256410256,0.698718249797821,True,2
5elw__1__12.A_18.A_5.A__12.B_12.C_12.D,c89,0.7576992997637619,0.19692307692307692,0.45328361875837836,0.3284392388271057,0.7883852258852257,0.7921885706885708,64,325,0.756227408597967,0.11449016100178891,0.7071568369865417,True,2
6ewf__1__1.A__1.C,c118,0.35844828456166167,0.11248285322359397,0.2938125244750548,0.22273842945754443,0.518302362261702,0.5098303838593429,82,729,0.3578681074584167,0.06902356902356903,1.7104231119155884,True,2
5fm0__1__1.A__1.C_1.D_1.E_1.F,c1867,0.5683893886564505,0.09848484848484848,0.22575816100217602,0.16223255214746007,0.67727092760181,0.616644276870854,117,1188,0.5683893886564505,0.06951871657754011,1.493595838546753,True,2
5dnx__1__1.B_4.C_8.C__4.J_4.K_4.L,c89,0.6420109627099024,0.22756410256410256,0.3666344640071617,0.3124539422048777,0.6953282116743653,0.7117695948490766,71,312,0.6420109627099024,0.11620294599018004,0.8445651531219482,True,2
2gmh__1__1.A__1.H,c7692,0.12550916282590263,0.07894736842105263,0.15879559512316238,0.11847405827871185,0.22969531684078429,0.2434264914742874,99,1254,0.1253574261200068,0.04824561403508772,3.8027522563934326,True,2
6fqk__1__1.B__1.D,c7,0.3986504186792002,0.12794612794612795,0.3051214017416288,0.2559515869430969,0.6133034146923037,0.5443709242194547,76,594,0.3986504186792003,0.07818930041152264,1.3592654466629028,True,2
5elw__1__14.A_2.A_22.A__14.B_14.C_14.D,c89,0.7308947749814745,0.19692307692307692,0.44911591146567115,0.4114507589028105,0.7532446074479041,0.7613984754956977,64,325,0.7308947749814746,0.126232741617357,0.718749463558197,True,2
5dnx__1__1.C_3.B_6.C__1.J_1.K_1.L,c89,0.640991277647567,0.22756410256410256,0.37186886184719337,0.3429873801411444,0.688513381205689,0.7147786772699237,71,312,0.640991277647567,0.15604395604395604,0.8317358493804932,True,2
5elw__1__13.A_20.A_9.A__20.B_20.C_20.D,c89,0.7520635792755462,0.19692307692307692,0.45553162115662116,0.3707589653069122,0.7769294594294595,0.7877764884292661,64,325,0.7520635792755465,0.13305613305613306,0.7265298962593079,True,2
6fqk__1__1.A__1.C,c7,0.3300588179484904,0.10802469135802469,0.30698752305895166,0.22678946875670455,0.5517000900334234,0.5116655442999808,70,648,0.3300470354302128,0.07407407407407407,1.4332168102264404,True,2
6ggi__1__1.A__1.C_1.D_1.E_1.H_1.I,c3463,0.2869391595482032,0.1227106227106227,0.34584087010301806,0.23962277386878653,0.4638488379443709,0.38925214068606606,67,546,0.27942324729807483,0.07596371882086168,1.8757171630859375,True,2
6f3j__1__2.A__2.D,c33,0.6264359168264517,0.10783410138248847,0.27456171573333815,0.1518175419522217,0.7494939066310033,0.736578057001096,117,1085,0.6264359168264516,0.06621392190152801,1.1174486875534058,True,2
6f3r__1__1.A__1.C,c33,0.5908675324701993,0.11745689655172414,0.27464918878095185,0.19230095810254694,0.7510913506146774,0.7564474975337764,109,928,0.5908675324701993,0.08949096880131363,0.9545212984085083,True,2
5elw__1__15.A_24.A_4.A__15.B_15.C_15.D,c89,0.7484662331177181,0.19692307692307692,0.4469624659528506,0.38633847100309826,0.7691192669764099,0.8009487200042754,64,325,0.7484438777569027,0.10702341137123746,0.7128117680549622,True,2
5dnx__1__1.C_6.C_8.B__6.J_6.K_6.L,c89,0.6566694768137995,0.22756410256410256,0.3751801148804627,0.360884361172185,0.7051339137053423,0.695138914799279,71,312,0.6566694768137995,0.15604395604395604,0.8349018692970276,True,2
5dnx__1__2.A_2.B_2.C__2.G_2.H_2.I,c89,0.6654439671984538,0.22756410256410256,0.35383841209951716,0.32014667048511813,0.7174197739582355,0.782346436696927,71,312,0.6654439671984539,0.10923076923076923,0.82399982213974,True,2
4gxs__1__1.A_1.B__1.E,c7,0.30862632175270494,0.10185185185185185,0.3158610033432476,0.20905606149639863,0.46932081909103973,0.361630166026956,88,864,0.3086194630186215,0.07432432432432433,1.8479653596878052,True,2
2gmh__2__1.B__1.U,c7692,0.09268647251624448,0.0773524720893142,0.16870117201113252,0.132142378100407,0.20753908450453062,0.1788416162536142,97,1254,0.09250942793423171,0.04254385964912281,4.346519470214844,True,2
