review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0746,Palbociclib,SYK,银屑病/特应性皮炎/角化异常；银屑病,预测 Palbociclib 作用于 SYK，疾病锚点为银屑病/特应性皮炎/角化异常；银屑病。child OT 状态=child_ot_match，最佳 child disease=银屑病，总分0.047（遗传0.000/临床0.000/文献0.365）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.438、药内rank=66。可保留二线，先做 TE 后再上疾病模型。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P2_keep_medium,keep_medium,SYK 与皮肤炎症/银屑病可测，Palbociclib 转皮肤用途有一定新颖性；但 OT child 分数低且有 kinase 家族泄漏。 审计依据：ConPLEx=0.438/rank=66；best_child=银屑病(OT=0.047)；literature_status=not_audited_in_local_literature_table。
strict895_0747,Fludarabine Phosphate,CTSC,痤疮；银屑病；日光性角化病；类风湿关节炎,预测 Fludarabine Phosphate 作用于 CTSC，疾病锚点为痤疮；银屑病；日光性角化病；类风湿关节炎。child OT 状态=child_ot_match，最佳 child disease=类风湿关节炎，总分0.032（遗传0.000/临床0.000/文献0.262）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.284、药内rank=100。当前证据不足，不建议推进。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P4_deprioritize,deprioritize,CTSC 皮肤候选疾病较散，Fludarabine 细胞毒性强且 rank=100；不适合主筛。 审计依据：ConPLEx=0.284/rank=100；best_child=类风湿关节炎(OT=0.032)；literature_status=not_audited_in_local_literature_table。
strict895_0748,Palbociclib,AKT1,结肠癌；十二指肠癌；乳腺癌,预测 Palbociclib 作用于 AKT1，疾病锚点为结肠癌；十二指肠癌；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.625（遗传0.000/临床0.000/文献0.992）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.478、药内rank=40。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Palbociclib-AKT1 为已报道肿瘤 kinase 家族再发现，AKT 轴可测但 novelty 低。 审计依据：ConPLEx=0.478/rank=40；best_child=乳腺癌(OT=0.625)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0749,Diroximel Fumarate,SCN8A,神经病理性疼痛/炎症性疼痛,预测 Diroximel Fumarate 作用于 SCN8A，疾病锚点为神经病理性疼痛/炎症性疼痛。child OT 状态=no_specific_disease_mapped，最佳 child disease=无明确 child OT disease，总分0.000（遗传0.000/临床0.000/文献0.000）。同原适应症方向扩展，novelty 中等偏低。,TE 可行性原评估为中，建议使用离子通道功能路线；ConPLEx=0.228、药内rank=37。当前证据不足，不建议推进。主要限制：离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。,自动膜片钳或多电极阵列确认电流调制，做浓度-反应、状态依赖性和洗脱恢复。,hERG、Nav/Cav/Kv/GABA 近邻通道 panel，细胞兴奋性非特异抑制、麻醉/镇静样效应和细胞状态反筛。,high,P4_deprioritize,deprioritize,SCN8A 没有 child OT 疾病映射，Diroximel 到疼痛/通道方向证据不足。 审计依据：ConPLEx=0.228/rank=37；best_child=无(OT=0.000)；literature_status=not_audited_in_local_literature_table。
strict895_0750,Ensartinib Hydrochloride,CYP11A1,前列腺/乳腺/子宫内膜/生殖轴疾病待定；乳腺癌,预测 Ensartinib Hydrochloride 作用于 CYP11A1，疾病锚点为前列腺/乳腺/子宫内膜/生殖轴疾病待定；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.024（遗传0.000/临床0.000/文献0.200）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.278、药内rank=5。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,CYP11A1 有可做酶学 assay，但具体生殖疾病未落地且 child OT 弱；需低优先验证内分泌选择性。 审计依据：ConPLEx=0.278/rank=5；best_child=乳腺癌(OT=0.024)；literature_status=not_audited_in_local_literature_table。
strict895_0751,Apalutamide,KEAP1,KEAP1/Nrf2异常肺癌；氧化应激炎症模型；代谢应激疾病；乳腺癌,预测 Apalutamide 作用于 KEAP1，疾病锚点为KEAP1/Nrf2异常肺癌；氧化应激炎症模型；代谢应激疾病；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.294（遗传0.000/临床0.000/文献0.568）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用核受体/转录因子 reporter路线；ConPLEx=0.454、药内rank=3。可保留二线，先做 TE 后再上疾病模型。主要限制：reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,报告基因只作初筛，必须加内源靶基因 qPCR/蛋白、CETSA/结合或降解 readout。,荧光素酶/荧光干扰、广谱转录抑制、细胞毒性、相关核受体/TF reporter panel 和母药主通路反筛。,medium,P2_keep_medium,keep_medium,KEAP1/Nrf2 异常肿瘤方向可用 reporter 和内源靶基因验证；Apalutamide rank 好，但 reporter 和同肿瘤标签降低优先级。 审计依据：ConPLEx=0.454/rank=3；best_child=乳腺癌(OT=0.294)；literature_status=not_audited_in_local_literature_table。
strict895_0752,Ulipristal Acetate,KCNA5,心律失常/心衰/血管重塑；优先按靶点选择电生理或血管细胞模型；心律失常,预测 Ulipristal Acetate 作用于 KCNA5，疾病锚点为心律失常/心衰/血管重塑；优先按靶点选择电生理或血管细胞模型；心律失常。child OT 状态=child_ot_match，最佳 child disease=心律失常，总分0.500（遗传0.243/临床0.760/文献0.111）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中，建议使用离子通道功能路线；ConPLEx=0.250、药内rank=64。可直接进入首轮小规模正交验证。主要限制：离子通道实验成本较高，需安全性通道反筛。,自动膜片钳或多电极阵列确认电流调制，做浓度-反应、状态依赖性和洗脱恢复。,hERG、Nav/Cav/Kv/GABA 近邻通道 panel，细胞兴奋性非特异抑制、麻醉/镇静样效应和细胞状态反筛。,medium,P1_keep_high,keep_high,KCNA5 与心律失常 child OT 临床/遗传证据明确，Ulipristal 非同心血管标签；建议首轮自动膜片钳验证。 审计依据：ConPLEx=0.250/rank=64；best_child=心律失常(OT=0.500)；literature_status=not_audited_in_local_literature_table。
strict895_0753,Dacomitinib,KDR,黑色素瘤；肺癌；megakaryocytic leukemia；肝细胞癌,预测 Dacomitinib 作用于 KDR，疾病锚点为黑色素瘤；肺癌；megakaryocytic leukemia；肝细胞癌。child OT 状态=child_ot_match，最佳 child disease=肝细胞癌，总分0.678（遗传0.000/临床0.980/文献0.945）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.276、药内rank=12。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P0_control_only,control_only,Dacomitinib-KDR 是肿瘤 kinase 家族/KDR 轴再发现，KDR 疾病证据强但 novelty 低。 审计依据：ConPLEx=0.276/rank=12；best_child=肝细胞癌(OT=0.678)；literature_status=not_audited_in_local_literature_table。
strict895_0754,Ozanimod Hydrochloride,RARA,银屑病/特应性皮炎/角化异常；银屑病,预测 Ozanimod Hydrochloride 作用于 RARA，疾病锚点为银屑病/特应性皮炎/角化异常；银屑病。child OT 状态=child_ot_match，最佳 child disease=银屑病，总分0.592（遗传0.000/临床0.970/文献0.073）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.267、药内rank=57。可保留二线，先做 TE 后再上疾病模型。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P2_keep_medium,keep_medium,RARA-银屑病 child OT 临床信号强，Ozanimod 非 retinoid 主机制；可保留中优先但需排除 S1P 免疫效应。 审计依据：ConPLEx=0.267/rank=57；best_child=银屑病(OT=0.592)；literature_status=not_audited_in_local_literature_table。
strict895_0755,Zidovudine,PTPN11,SHP2依赖RTK/RAS通路肿瘤；AML/JMML；非小细胞肺癌；急性髓系白血病,预测 Zidovudine 作用于 PTPN11，疾病锚点为SHP2依赖RTK/RAS通路肿瘤；AML/JMML；非小细胞肺癌；急性髓系白血病。child OT 状态=child_ot_match，最佳 child disease=急性髓系白血病，总分0.643（遗传0.000/临床0.000/文献0.948）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.224、药内rank=87。只建议低优先复核，不应进入主筛。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,PTPN11 disease evidence 强，但 Zidovudine ConPLEx 低且 rank 靠后；先做低优先 SHP2 生化/结合确认。 审计依据：ConPLEx=0.224/rank=87；best_child=急性髓系白血病(OT=0.643)；literature_status=not_audited_in_local_literature_table。
strict895_0756,Diroximel Fumarate,SCN3A,神经病理性疼痛/炎症性疼痛,预测 Diroximel Fumarate 作用于 SCN3A，疾病锚点为神经病理性疼痛/炎症性疼痛。child OT 状态=no_specific_disease_mapped，最佳 child disease=无明确 child OT disease，总分0.000（遗传0.000/临床0.000/文献0.000）。同原适应症方向扩展，novelty 中等偏低。,TE 可行性原评估为中，建议使用离子通道功能路线；ConPLEx=0.233、药内rank=34。当前证据不足，不建议推进。主要限制：离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。,自动膜片钳或多电极阵列确认电流调制，做浓度-反应、状态依赖性和洗脱恢复。,hERG、Nav/Cav/Kv/GABA 近邻通道 panel，细胞兴奋性非特异抑制、麻醉/镇静样效应和细胞状态反筛。,high,P4_deprioritize,deprioritize,SCN3A 没有具体 child OT disease，疼痛候选未具体化且离子通道成本高。 审计依据：ConPLEx=0.233/rank=34；best_child=无(OT=0.000)；literature_status=not_audited_in_local_literature_table。
strict895_0757,Doravirine And Islatravir,DDR2,胃肠道间质瘤,预测 Doravirine And Islatravir 作用于 DDR2，疾病锚点为胃肠道间质瘤。child OT 状态=child_ot_match，最佳 child disease=胃肠道间质瘤，总分0.406（遗传0.000/临床0.592/文献0.000）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.285、药内rank=87。只建议低优先复核，不应进入主筛。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,DDR2-GIST 有临床 child OT，但 Doravirine/Islatravir ConPLEx 低、rank 靠后；仅低优先确认。 审计依据：ConPLEx=0.285/rank=87；best_child=胃肠道间质瘤(OT=0.406)；literature_status=not_audited_in_local_literature_table。
strict895_0758,Doravirine,DDR2,胃肠道间质瘤,预测 Doravirine 作用于 DDR2，疾病锚点为胃肠道间质瘤。child OT 状态=child_ot_match，最佳 child disease=胃肠道间质瘤，总分0.406（遗传0.000/临床0.592/文献0.000）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.285、药内rank=87。只建议低优先复核，不应进入主筛。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,Doravirine-DDR2 与上一条相同，GIST 可测但预测强度不足，低优先。 审计依据：ConPLEx=0.285/rank=87；best_child=胃肠道间质瘤(OT=0.406)；literature_status=not_audited_in_local_literature_table。
strict895_0759,Infigratinib Phosphate,CSF1R,肾细胞癌；慢性肾病/肾纤维化/肾小球损伤,预测 Infigratinib Phosphate 作用于 CSF1R，疾病锚点为肾细胞癌；慢性肾病/肾纤维化/肾小球损伤。child OT 状态=child_ot_match，最佳 child disease=肾细胞癌，总分0.602（遗传0.000/临床0.978/文献0.255）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.700、药内rank=1。可直接进入首轮小规模正交验证。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P1_keep_high,keep_high,Infigratinib-CSF1R 在本药 rank=1 且 renal cell carcinoma child OT 临床分高；虽有 TKI 家族风险，值得首批 TE。 审计依据：ConPLEx=0.700/rank=1；best_child=肾细胞癌(OT=0.602)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0760,Axitinib,PDGFRA,PDGFRA突变胃肠道间质瘤；肾纤维化/慢性肾病；胶质瘤/肉瘤；胃肠道间质瘤,预测 Axitinib 作用于 PDGFRA，疾病锚点为PDGFRA突变胃肠道间质瘤；肾纤维化/慢性肾病；胶质瘤/肉瘤；胃肠道间质瘤。child OT 状态=child_ot_match，最佳 child disease=胃肠道间质瘤，总分0.825（遗传0.647/临床0.979/文献0.971）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.487、药内rank=9。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P0_control_only,control_only,Axitinib-PDGFRA/GIST 证据极强但属于肿瘤 RTK/TKI 同家族轴，建议作为阳性/家族对照。 审计依据：ConPLEx=0.487/rank=9；best_child=胃肠道间质瘤(OT=0.825)；literature_status=not_audited_in_local_literature_table。
strict895_0761,Boceprevir,SLC34A2,肺癌；子宫内膜癌；卵巢浆液性癌；肺鳞癌,预测 Boceprevir 作用于 SLC34A2，疾病锚点为肺癌；子宫内膜癌；卵巢浆液性癌；肺鳞癌。child OT 状态=child_ot_match，最佳 child disease=肺鳞癌，总分0.370（遗传0.000/临床0.000/文献0.012）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中，建议使用转运体摄取/外排路线；ConPLEx=0.261、药内rank=73。可保留二线，先做 TE 后再上疾病模型。主要限制：转运体 readout 易受底物、外排和细胞状态影响。,底物摄取/外排动力学、转运体过表达/敲低救援和膜定位检测；避免只看终点表型。,P-gp/BCRP/MRP 外排、膜完整性、线粒体毒性、底物荧光/放射干扰和转运体阴性细胞。,medium,P2_keep_medium,keep_medium,SLC34A2-肺鳞癌/肺癌方向较具体，Boceprevir 非肿瘤药物；转运体 assay 风险高但可二线验证。 审计依据：ConPLEx=0.261/rank=73；best_child=肺鳞癌(OT=0.370)；literature_status=not_audited_in_local_literature_table。
strict895_0762,Enzalutamide,KEAP1,KEAP1/Nrf2异常肺癌；氧化应激炎症模型；代谢应激疾病；乳腺癌,预测 Enzalutamide 作用于 KEAP1，疾病锚点为KEAP1/Nrf2异常肺癌；氧化应激炎症模型；代谢应激疾病；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.294（遗传0.000/临床0.000/文献0.568）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用核受体/转录因子 reporter路线；ConPLEx=0.464、药内rank=44。可保留二线，先做 TE 后再上疾病模型。主要限制：reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,报告基因只作初筛，必须加内源靶基因 qPCR/蛋白、CETSA/结合或降解 readout。,荧光素酶/荧光干扰、广谱转录抑制、细胞毒性、相关核受体/TF reporter panel 和母药主通路反筛。,medium,P2_keep_medium,keep_medium,Enzalutamide-KEAP1 有 Nrf2/氧化应激肿瘤模型可测，本地未报道；同肿瘤方向和 reporter 干扰使其保持中优先。 审计依据：ConPLEx=0.464/rank=44；best_child=乳腺癌(OT=0.294)；literature_status=unreported_in_local_pubmed_audit。
strict895_0763,Larotrectinib Sulfate,AKT1,结肠癌；十二指肠癌；乳腺癌,预测 Larotrectinib Sulfate 作用于 AKT1，疾病锚点为结肠癌；十二指肠癌；乳腺癌。child OT 状态=child_ot_match，最佳 child disease=乳腺癌，总分0.625（遗传0.000/临床0.000/文献0.992）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.475、药内rank=45。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P0_control_only,control_only,Larotrectinib-AKT1 为已报道肿瘤 kinase 家族再发现，适合对照而非新用途。 审计依据：ConPLEx=0.475/rank=45；best_child=乳腺癌(OT=0.625)；literature_status=reported_post_approval_old_drug_new_target。
strict895_0764,Tucatinib,FLT3,急性髓系白血病；慢性髓系白血病；慢性淋巴细胞白血病,预测 Tucatinib 作用于 FLT3，疾病锚点为急性髓系白血病；慢性髓系白血病；慢性淋巴细胞白血病。child OT 状态=child_ot_match，最佳 child disease=急性髓系白血病，总分0.835（遗传0.547/临床0.972/文献0.999）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用激酶生化+细胞通路路线；ConPLEx=0.469、药内rank=4。可直接进入首轮小规模正交验证。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,medium,P1_keep_high,keep_high,FLT3-AML child OT 极强，Tucatinib rank=4 且本地未见报道；虽为 TKI 同类，仍值得小规模首轮验证。 审计依据：ConPLEx=0.469/rank=4；best_child=急性髓系白血病(OT=0.835)；literature_status=unreported_in_local_pubmed_audit。
strict895_0765,Palbociclib,HMGCR,结肠癌；结直肠癌；胰腺癌,预测 Palbociclib 作用于 HMGCR，疾病锚点为结肠癌；结直肠癌；胰腺癌。child OT 状态=child_ot_match，最佳 child disease=结直肠癌，总分0.356（遗传0.000/临床0.565/文献0.402）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.478、药内rank=39。可保留二线，先做 TE 后再上疾病模型。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P2_keep_medium,keep_medium,HMGCR-结直肠/胰腺癌方向有临床和 CREEDS 支持，Palbociclib 非 HMGCR 药；同肿瘤标签使优先级中等。 审计依据：ConPLEx=0.478/rank=39；best_child=结直肠癌(OT=0.356)；literature_status=unreported_in_local_pubmed_audit。
strict895_0766,Nitisinone,PTPN11,SHP2依赖RTK/RAS通路肿瘤；AML/JMML；非小细胞肺癌；急性髓系白血病,预测 Nitisinone 作用于 PTPN11，疾病锚点为SHP2依赖RTK/RAS通路肿瘤；AML/JMML；非小细胞肺癌；急性髓系白血病。child OT 状态=child_ot_match，最佳 child disease=急性髓系白血病，总分0.643（遗传0.000/临床0.000/文献0.948）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.332、药内rank=97。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,Nitisinone-PTPN11 的 child OT 指向 AML/NSCLC，但原方向标为皮肤且 rank=97，疾病/机制错配。 审计依据：ConPLEx=0.332/rank=97；best_child=急性髓系白血病(OT=0.643)；literature_status=not_audited_in_local_literature_table。
strict895_0767,Neratinib Maleate,PDGFRA,PDGFRA突变胃肠道间质瘤；肾纤维化/慢性肾病；胶质瘤/肉瘤；胃肠道间质瘤,预测 Neratinib Maleate 作用于 PDGFRA，疾病锚点为PDGFRA突变胃肠道间质瘤；肾纤维化/慢性肾病；胶质瘤/肉瘤；胃肠道间质瘤。child OT 状态=child_ot_match，最佳 child disease=胃肠道间质瘤，总分0.825（遗传0.647/临床0.979/文献0.971）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为高，建议使用酶学/结合路线；ConPLEx=0.468、药内rank=6。适合作阳性、同家族或再发现对照，不计入新用途优先项。主要限制：同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,medium,P0_control_only,control_only,Neratinib-PDGFRA/GIST 是肿瘤 RTK/TKI 家族再发现，作为对照。 审计依据：ConPLEx=0.468/rank=6；best_child=胃肠道间质瘤(OT=0.825)；literature_status=not_audited_in_local_literature_table。
strict895_0768,Difluprednate,AKT2,银屑病/特应性皮炎/角化异常；银屑病,预测 Difluprednate 作用于 AKT2，疾病锚点为银屑病/特应性皮炎/角化异常；银屑病。child OT 状态=child_ot_match，最佳 child disease=银屑病，总分0.003（遗传0.000/临床0.000/文献0.029）。文献状态未充分审计，需人工排重。,TE 可行性原评估为中高，建议使用激酶生化+细胞通路路线；ConPLEx=0.264、药内rank=72。当前证据不足，不建议推进。主要限制：主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。,重组靶激酶 IC50/ATP 竞争实验；细胞 NanoBRET/CETSA 或 phospho-substrate readout；阳性后进入疾病相关细胞模型。,广谱 kinase panel、母药已知主靶点反筛、细胞毒性/ATP 下降、相近激酶选择性和疾病细胞阴性对照。,high,P4_deprioritize,deprioritize,AKT2-皮肤 child OT 几乎为零，Difluprednate 皮肤抗炎主效应会掩盖特异 TE。 审计依据：ConPLEx=0.264/rank=72；best_child=银屑病(OT=0.003)；literature_status=not_audited_in_local_literature_table。
strict895_0769,Argatroban,CTSC,痤疮；银屑病；日光性角化病；类风湿关节炎,预测 Argatroban 作用于 CTSC，疾病锚点为痤疮；银屑病；日光性角化病；类风湿关节炎。child OT 状态=child_ot_match，最佳 child disease=类风湿关节炎，总分0.032（遗传0.000/临床0.000/文献0.262）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中高，建议使用酶学/结合路线；ConPLEx=0.211、药内rank=23。只建议低优先复核，不应进入主筛。主要限制：同靶点家族可能存在机制泄漏/选择性不足。,重组蛋白酶活/底物转换或结合实验；细胞 CETSA/TPP 与下游通路 readout；阳性后再做疾病模型。,同家族酶/近邻靶点反筛、母药主机制反筛、蛋白聚集/PAINS、细胞毒性和底物干扰。,high,P3_review_low,review_low,CTSC 皮肤候选可做酶学，但 OT child 分数低且 Argatroban 药理相距较远；仅低优先。 审计依据：ConPLEx=0.211/rank=23；best_child=类风湿关节炎(OT=0.032)；literature_status=not_audited_in_local_literature_table。
strict895_0770,Difluprednate,RARG,银屑病/特应性皮炎/角化异常；银屑病,预测 Difluprednate 作用于 RARG，疾病锚点为银屑病/特应性皮炎/角化异常；银屑病。child OT 状态=child_ot_match，最佳 child disease=银屑病，总分0.591（遗传0.000/临床0.970/文献0.039）。同靶点家族机制扩展，novelty 中等。,TE 可行性原评估为中，建议使用核受体/转录因子 reporter路线；ConPLEx=0.284、药内rank=50。可保留二线，先做 TE 后再上疾病模型。主要限制：reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足。,报告基因只作初筛，必须加内源靶基因 qPCR/蛋白、CETSA/结合或降解 readout。,荧光素酶/荧光干扰、广谱转录抑制、细胞毒性、相关核受体/TF reporter panel 和母药主通路反筛。,medium,P2_keep_medium,keep_medium,RARG-银屑病 child OT 临床信号强，皮肤模型可测；需用 reporter/内源靶基因排除糖皮质激素广谱效应。 审计依据：ConPLEx=0.284/rank=50；best_child=银屑病(OT=0.591)；literature_status=not_audited_in_local_literature_table。
