review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0126,Infigratinib Phosphate,SLC12A3,SLC12A3/NCC 介导的肾盐处理异常、Gitelman 样低血压/低钾模型,机制中等：SLC12A3 与SLC12A3/NCC 介导的肾盐处理异常、Gitelman 样低血压/低钾模型可连通，但药物-SLC12A3 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,SLC12A3 过表达与 parental 细胞的 LC-MS/放射性底物摄取或外排实验；做底物竞争、时间梯度和转运动力学。,parental vs overexpression、其他 SLC/ABC 转运体、被动通透性、pH/膜电位、细胞活性和底物竞争 counterscreen。,medium,medium,keep_medium,SLC12A3 肾脏疾病定位具体，转运体 assay 可行；Infigratinib 肾磷代谢背景需要作为混杂因素控制。
strict895_0127,Doravirine,BRAF,BRAF V600E 黑色素瘤、结直肠癌或甲状腺癌模型,机制中等：BRAF 与BRAF V600E 黑色素瘤、结直肠癌或甲状腺癌模型可连通，但药物-BRAF 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,BRAF 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,medium,keep_medium,BRAF 肿瘤机制强，Doravirine TxGNN 高；但输入疾病未具体化，需按 BRAF 依赖细胞系重定向。
strict895_0128,Doravirine And Islatravir,BRAF,BRAF V600E 黑色素瘤、结直肠癌或甲状腺癌模型；组合药重复条目,机制较弱/待审：BRAF 相关 biology 可测，但BRAF V600E 黑色素瘤、结直肠癌或甲状腺癌模型的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,BRAF 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,low,review_low,与 Doravirine 单药同一预测，组合药加入 Islatravir 会增加解释难度；降为低优先级。
strict895_0129,Doravirine And Islatravir,TP53,不推荐作为 TP53 抗肿瘤候选；仅可作 p53 reporter 干扰排查,机制不充分：TP53、不推荐作为 TP53 抗肿瘤候选和药物已知药理之间缺少清晰闭环，表型容易由非特异或原药理解释。,低：即使单项 assay 可做，靶点-疾病-药物闭环不足，不建议占用主筛资源。,不建议作为直接结合主 assay；若做对照，使用 p53 reporter、p21/MDM2 qPCR 和 p53-null/rescue 区分 DNA damage/细胞毒性。,luciferase/转录干扰、DNA damage、细胞周期非特异阻滞、p53/CCND1 遗传 rescue 和细胞毒性 counterscreen。,high,deprioritize,deprioritize,TP53 不是常规可直接结合小分子靶点，reporter 阳性很容易来自 DNA damage/细胞毒性；组合药更难解释。
strict895_0130,Doravirine,TP53,不推荐作为 TP53 抗肿瘤候选；仅可作 p53 reporter 干扰排查,机制不充分：TP53、不推荐作为 TP53 抗肿瘤候选和药物已知药理之间缺少清晰闭环，表型容易由非特异或原药理解释。,低：即使单项 assay 可做，靶点-疾病-药物闭环不足，不建议占用主筛资源。,不建议作为直接结合主 assay；若做对照，使用 p53 reporter、p21/MDM2 qPCR 和 p53-null/rescue 区分 DNA damage/细胞毒性。,luciferase/转录干扰、DNA damage、细胞周期非特异阻滞、p53/CCND1 遗传 rescue 和细胞毒性 counterscreen。,high,deprioritize,deprioritize,Doravirine-TP53 缺乏直接 target-engagement 路径，肿瘤方向过泛；不进入候选。
strict895_0131,Rocuronium Bromide,KRAS,不建议；KRAS-皮肤方向疾病和药物可及性均弱,机制不充分：KRAS、不建议和药物已知药理之间缺少清晰闭环，表型容易由非特异或原药理解释。,低：即使单项 assay 可做，靶点-疾病-药物闭环不足，不建议占用主筛资源。,仅低优先级做 KRAS nucleotide-exchange、SOS1/RAF-RBD binding 或 KRAS-GTP pull-down；需要 mutant/WT isogenic rescue。,KRAS WT/突变体 isogenic、SOS1/RAF-RBD 正负对照、聚集体/PAINS、细胞通透性和细胞毒性 counterscreen。,high,deprioritize,deprioritize,Rocuronium 季铵结构/临床用途使细胞内 KRAS engagement 可疑，且 dermatology disease fit 很弱。
strict895_0132,Ozanimod Hydrochloride,BRAF,BRAF/MAPK 相关黑色素瘤或角化细胞增殖模型；psoriasis 证据不足,机制较弱/待审：BRAF 相关 biology 可测，但BRAF/MAPK 相关黑色素瘤或角化细胞增殖模型的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,BRAF 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,low,review_low,BRAF assay 可行，但 dermatology 输入过泛且 Ozanimod S1P 免疫效应会混淆炎症皮肤模型。
strict895_0133,Ulipristal Acetate,AR,AR 相关心肌肥厚/心衰模型仅探索；不作主要心血管候选,机制较弱/待审：AR 相关 biology 可测，但AR 相关心肌肥厚/心衰模型仅探索的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,AR ligand-binding TR-FRET/SPR/DSF；全长受体 reporter 与内源靶基因 qPCR/RNA-seq，加入受体 knockdown/rescue。,GR/PR/ER/AR/MR/FXR 等核受体交叉 reporter、luciferase 干扰、广谱转录抑制、细胞毒性 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,low,review_low,AR 与心血管 remodeling 有可测假说，但 Ulipristal PR/核受体串扰强，疾病证据不够具体。
strict895_0134,Ozanimod Hydrochloride,RAF1,RAF1/MAPK 相关角化细胞增殖或黑色素瘤探索；炎症皮肤病证据弱,机制较弱/待审：RAF1 相关 biology 可测，但RAF1/MAPK 相关角化细胞增殖或黑色素瘤探索的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,low,review_low,RAF1 可测，但 Ozanimod 免疫药理可能解释皮肤炎症 readout；只做低优先级。
strict895_0135,Infigratinib Phosphate,SLC12A1,SLC12A1/NKCC2 相关肾盐处理、肾性水肿/高血压或低钾模型,机制中等：SLC12A1 与SLC12A1/NKCC2 相关肾盐处理、肾性水肿/高血压或低钾模型可连通，但药物-SLC12A1 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,SLC12A1 过表达与 parental 细胞的 LC-MS/放射性底物摄取或外排实验；做底物竞争、时间梯度和转运动力学。,parental vs overexpression、其他 SLC/ABC 转运体、被动通透性、pH/膜电位、细胞活性和底物竞争 counterscreen。,medium,medium,keep_medium,SLC12A1 是明确肾转运靶点，疾病可具体化；Infigratinib 肾毒性/磷代谢背景需 counterscreen。
strict895_0136,Fulvestrant,RAF1,RAF1/MAPK 皮肤增殖模型；已有文献窗口和雌激素受体背景需排重,机制较弱/待审：RAF1 相关 biology 可测，但RAF1/MAPK 皮肤增殖模型的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,low,review_low,Fulvestrant-RAF1 标记为仅前批准/窗口不清，且 ER 药理会影响皮肤/肿瘤表型；低优先级。
strict895_0137,Difluprednate,AR,AR 参与的银屑病/痤疮样皮脂腺-角化细胞模型,机制中等：AR 与AR 参与的银屑病/痤疮样皮脂腺-角化细胞模型可连通，但药物-AR 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,AR ligand-binding TR-FRET/SPR/DSF；全长受体 reporter 与内源靶基因 qPCR/RNA-seq，加入受体 knockdown/rescue。,GR/PR/ER/AR/MR/FXR 等核受体交叉 reporter、luciferase 干扰、广谱转录抑制、细胞毒性 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,medium,keep_medium,ConPLEx rank=2 且皮肤模型可做；但 Difluprednate 是强糖皮质激素，AR readout 必须严控 GR 串扰。
strict895_0138,Clobetasol Propionate,FGFR3,不建议；FGFR3-皮肤炎症假说被糖皮质激素效应严重混淆,机制不充分：FGFR3、不建议和药物已知药理之间缺少清晰闭环，表型容易由非特异或原药理解释。,低：即使单项 assay 可做，靶点-疾病-药物闭环不足，不建议占用主筛资源。,FGFR3 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,deprioritize,deprioritize,Clobetasol 原药理强且 ConPLEx 低，FGFR3 与所列 dermatology 方向不够具体；不推进。
strict895_0139,Alpelisib,KCNK3,KCNK3/TASK-1 相关肺动脉高压、右心肥厚/心衰模型,机制中等：KCNK3 与KCNK3/TASK-1 相关肺动脉高压、右心肥厚/心衰模型可连通，但药物-KCNK3 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,KCNK3 automated patch clamp/电流-电压曲线；必要时加膜电位染料或离子通量实验，确认激动/阻断方向和可逆性。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,medium,keep_medium,KCNK3 与肺血管张力/PAH 可形成清晰电生理假说；Alpelisib PI3K 药理和代谢副作用需区分。
strict895_0140,Mifepristone,RAF1,RAF1/MAPK 角化细胞或黑色素瘤探索；疾病定位偏泛,机制较弱/待审：RAF1 相关 biology 可测，但RAF1/MAPK 角化细胞或黑色素瘤探索的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,low,review_low,Mifepristone-RAF1 有中等预测，但 rank 后且 PR/GR 药理会混淆皮肤表型；低优先级。
strict895_0141,Atazanavir Sulfate,MMP7,MMP7 驱动的结直肠癌、口腔鳞癌或尿路上皮癌侵袭模型,机制中等：MMP7 与MMP7 驱动的结直肠癌、口腔鳞癌或尿路上皮癌侵袭模型可连通，但药物-MMP7 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,MMP7 fluorogenic peptide protease assay、酶动力学和 SPR/DSF；肿瘤侵袭/基质降解模型中做 dose-response。,同酶家族选择性、荧光/吸收干扰、金属螯合/还原性、聚集体/PAINS、细胞毒性 counterscreen。,medium,medium,keep_medium,MMP7 与上皮肿瘤侵袭/基质降解相符，蛋白酶 assay 直接；Atazanavir 蛋白酶药理需做 MMP 家族选择性。
strict895_0142,Fostamatinib Disodium,PDGFRB,PDGFRB 相关肿瘤基质/白血病模型；仅作激酶家族选择性对照,机制可测但不新：PDGFRB 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,PDGFRB 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,control,control_only,Fostamatinib 是激酶药，PDGFRB 属同家族 off-target 风险；适合 kinome panel 控制，不作为新颖候选。
strict895_0143,Abiraterone Acetate,KCNK3,KCNK3/TASK-1 相关肺动脉高压和心衰右室重构模型,机制合理：KCNK3 与KCNK3/TASK-1 相关肺动脉高压和心衰右室重构模型形成可检验疾病轴，输入证据和 assay 可行性较好；药物-KCNK3 仍需正交 engagement 确认。,高：target engagement 与疾病功能 readout 都有成熟体系，建议直接做 8-10 点剂量依赖和遗传/药理 rescue。,KCNK3 automated patch clamp/电流-电压曲线；必要时加膜电位染料或离子通量实验，确认激动/阻断方向和可逆性。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,high,keep_high,KCNK3 心肺血管疾病定位好，Abiraterone ConPLEx 高且本地共现干净；需严控矿物皮质激素样心血管副作用。
strict895_0144,Prednisolone Acetate,RAF1,DMD/肌病模型只作糖皮质激素疾病阳性对照；RAF1 新靶点不优先,机制可测但不新：RAF1 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,control,control_only,Prednisolone 在肌骨炎症/肌病场景有强既有药理，RAF1 engagement 不能解释主要临床效应；仅对照。
strict895_0145,Prednisolone Sodium Phosphate,RAF1,DMD/肌病模型只作糖皮质激素疾病阳性对照；RAF1 新靶点不优先,机制可测但不新：RAF1 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,control,control_only,与 Prednisolone acetate 同质重复，盐型差异不构成新假说；仅作已知 steroid 对照。
strict895_0146,Fostamatinib Disodium,KDR,KDR/VEGFR2 相关肝癌/肺癌血管生成模型；仅作 fostamatinib 激酶谱对照,机制可测但不新：KDR 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,KDR 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,control,control_only,KDR 是强肿瘤血管靶点，但 Fostamatinib 同为激酶药且 same-family 标记阳性；更适合作选择性/阳性对照。
strict895_0147,Mifepristone,BRAF,BRAF/MAPK 皮肤增殖/黑色素瘤探索；炎症皮肤病证据不足,机制较弱/待审：BRAF 相关 biology 可测，但BRAF/MAPK 皮肤增殖/黑色素瘤探索的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,BRAF 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,low,review_low,BRAF 可测且 OT 高，但 Mifepristone PR/GR 背景和 dermatology 泛化降低优先级。
strict895_0148,Spinosad,IDH1,IDH1 突变胶质瘤/AML/胆管癌才是合理疾病；输入候选癌种不匹配,机制较弱/待审：IDH1 相关 biology 可测，但IDH1 突变胶质瘤/AML/胆管癌才是合理疾病的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,IDH1 WT/突变体 NADPH 消耗和 2-HG LC-MS assay；细胞中测 2-HG、组蛋白/ DNA 甲基化 readout。,同酶家族选择性、荧光/吸收干扰、金属螯合/还原性、聚集体/PAINS、细胞毒性 counterscreen。,medium,low,review_low,IDH1 assay 明确但 Spinosad 系统暴露和输入肿瘤签名都不理想；先做酶活，不建议直接做 phenotype。
strict895_0149,Trifarotene,CCND1,不建议；CCND1 为通路节点，Trifarotene 转录效应会混淆肿瘤假说,机制不充分：CCND1、不建议和药物已知药理之间缺少清晰闭环，表型容易由非特异或原药理解释。,低：即使单项 assay 可做，靶点-疾病-药物闭环不足，不建议占用主筛资源。,不建议宣称直接结合；如保留，检测 CCND1 蛋白稳定性、pRB/G1 readout 和 CCND1 knockdown/rescue。,luciferase/转录干扰、DNA damage、细胞周期非特异阻滞、p53/CCND1 遗传 rescue 和细胞毒性 counterscreen；同方向/适应症标签导致 novelty 降权。,high,deprioritize,deprioritize,CCND1 不是理想直接结合靶点，same-label direction 阳性且 retinoid 可广泛调转录/细胞周期；降级。
strict895_0150,Mifepristone,ESR1,ESR1/ER+ 乳腺癌或子宫内膜癌；需区分 PR/GR 介导效应,机制中等：ESR1 与ESR1/ER+ 乳腺癌或子宫内膜癌可连通，但药物-ESR1 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,ESR1 ligand-binding TR-FRET/SPR/DSF；全长受体 reporter 与内源靶基因 qPCR/RNA-seq，加入受体 knockdown/rescue。,GR/PR/ER/AR/MR/FXR 等核受体交叉 reporter、luciferase 干扰、广谱转录抑制、细胞毒性 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,medium,keep_medium,ESR1 疾病轴强、Mifepristone 预测高，但核受体串扰风险极高；必须先做 ER 选择性和 PR/GR counterscreen。
strict895_0151,Mifepristone,TRPV3,TRPV3 相关特应性皮炎、瘙痒和角化异常皮肤模型,机制合理：TRPV3 与TRPV3 相关特应性皮炎、瘙痒和角化异常皮肤模型形成可检验疾病轴，输入证据和 assay 可行性较好；药物-TRPV3 仍需正交 engagement 确认。,高：target engagement 与疾病功能 readout 都有成熟体系，建议直接做 8-10 点剂量依赖和遗传/药理 rescue。,TRPV3 过表达细胞 Ca2+ influx 或 automated patch clamp；用 2-APB/热刺激曲线确认激动/拮抗方向，并在角化细胞做 target engagement。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,high,keep_high,TRPV3 是皮肤感觉/屏障相关通道，Mifepristone 预测中高且 assay 直接；比 melanoma 签名更应转向皮肤炎症/瘙痒。
strict895_0152,Acyclovir,JAK1,JAK1 相关 AML/淋巴瘤或 JAK-STAT 阳性实体瘤；证据弱,机制较弱/待审：JAK1 相关 biology 可测，但JAK1 相关 AML/淋巴瘤或 JAK-STAT 阳性实体瘤的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,JAK1 重组 kinase IC50/ATP 竞争实验；细胞中用 cytokine 刺激后的 pSTAT readout、NanoBRET/CETSA 确认 target engagement。,同家族/广谱 kinome panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,low,review_low,JAK1 oncology 可测，但 Acyclovir ConPLEx 极低；仅作为低成本 JAK panel 排查。
strict895_0153,Ozanimod Hydrochloride,TRPV3,TRPV3 相关特应性皮炎、银屑病样角化和瘙痒模型,机制中等：TRPV3 与TRPV3 相关特应性皮炎、银屑病样角化和瘙痒模型可连通，但药物-TRPV3 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,TRPV3 过表达细胞 Ca2+ influx 或 automated patch clamp；用 2-APB/热刺激曲线确认激动/拮抗方向，并在角化细胞做 target engagement。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,medium,keep_medium,TRPV3-皮肤轴清楚，Ozanimod 免疫药理可能带来疾病相关性；需证明通道 engagement 独立于 S1P。
strict895_0154,Fludarabine Phosphate,KCNK3,KCNK3/TASK-1 肺动脉高压、心衰/左室肥厚模型,机制中等：KCNK3 与KCNK3/TASK-1 肺动脉高压、心衰/左室肥厚模型可连通，但药物-KCNK3 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,KCNK3 automated patch clamp/电流-电压曲线；必要时加膜电位染料或离子通量实验，确认激动/阻断方向和可逆性。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,medium,keep_medium,KCNK3 心血管疾病和电生理 assay 都明确，Fludarabine 细胞毒性/核苷效应需严控。
strict895_0155,Hydrocortisone,RAF1,DMD/肌病只作糖皮质激素背景对照；RAF1 机制不优先,机制可测但不新：RAF1 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,RAF1 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,high,control,control_only,Hydrocortisone 的 GR 作用足以解释肌骨模型，RAF1 预测低且疾病方向接近 steroid 既有效应；仅对照。
strict895_0156,Maraviroc,SLC34A2,SLC34A2 高表达肺腺癌/肺鳞癌和卵巢浆液性癌,机制合理：SLC34A2 与SLC34A2 高表达肺腺癌/肺鳞癌和卵巢浆液性癌形成可检验疾病轴，输入证据和 assay 可行性较好；药物-SLC34A2 仍需正交 engagement 确认。,高：target engagement 与疾病功能 readout 都有成熟体系，建议直接做 8-10 点剂量依赖和遗传/药理 rescue。,SLC34A2 过表达与 parental 细胞的 LC-MS/放射性底物摄取或外排实验；做底物竞争、时间梯度和转运动力学。,parental vs overexpression、其他 SLC/ABC 转运体、被动通透性、pH/膜电位、细胞活性和底物竞争 counterscreen。,low,high,keep_high,SLC34A2 肺癌/卵巢癌疾病定位具体，Maraviroc ConPLEx 高且本地共现干净；转运体 assay 可直接执行。
strict895_0157,Bempedoic Acid,SLC34A2,SLC34A2 高表达肺癌、卵巢癌和子宫内膜癌,机制中等：SLC34A2 与SLC34A2 高表达肺癌、卵巢癌和子宫内膜癌可连通，但药物-SLC34A2 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,SLC34A2 过表达与 parental 细胞的 LC-MS/放射性底物摄取或外排实验；做底物竞争、时间梯度和转运动力学。,parental vs overexpression、其他 SLC/ABC 转运体、被动通透性、pH/膜电位、细胞活性和底物竞争 counterscreen。,medium,medium,keep_medium,SLC34A2 疾病轴可用，Bempedoic Acid 预测中等；需区分脂代谢/线粒体代谢对 phenotype 的影响。
strict895_0158,Obeticholic Acid,KCND3,KCND3/Kv4.3 相关心律失常、心衰或心肌复极模型,机制较弱/待审：KCND3 相关 biology 可测，但KCND3/Kv4.3 相关心律失常、心衰或心肌复极模型的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,KCND3 automated patch clamp/电流-电压曲线；必要时加膜电位染料或离子通量实验，确认激动/阻断方向和可逆性。,hERG/Nav/Cav/Kv 安全通道 panel、膜完整性/膜电位染料干扰、细胞毒性、温度/电压依赖非特异效应 counterscreen。,medium,low,review_low,KCND3 疾病合理但原 assay lane 被误标为 transporter，应改为 patch clamp；Obeticholic FXR 心血管效应会混淆。
strict895_0159,Nevirapine,CCND1,CCND1 扩增乳腺癌/结直肠癌仅作通路 readout；不作直接靶点候选,机制较弱/待审：CCND1 相关 biology 可测，但CCND1 扩增乳腺癌/结直肠癌仅作通路 readout的疾病定位、预测强度或 novelty 不足，暂不作主候选。,中：技术上可测，但疾病定位、预测强度或 novelty 不足，建议只做小规模正交验证。,不建议宣称直接结合；如保留，检测 CCND1 蛋白稳定性、pRB/G1 readout 和 CCND1 knockdown/rescue。,luciferase/转录干扰、DNA damage、细胞周期非特异阻滞、p53/CCND1 遗传 rescue 和细胞毒性 counterscreen。,high,low,review_low,CCND1 直接 engagement 难，Nevirapine rank 58；若做只能看 pRB/细胞周期并配合 CDK4/6 counterscreen。
strict895_0160,Rilpivirine Hydrochloride,PTPN11,PTPN11/SHP2 依赖 AML、RAS/MAPK 活化实体瘤,机制中等：PTPN11 与PTPN11/SHP2 依赖 AML、RAS/MAPK 活化实体瘤可连通，但药物-PTPN11 主要来自计算预测或存在同家族/原药理混杂，需 TE 先行。,中-高：靶点 assay 可执行，但必须先把 target engagement 与原药理、同家族或细胞毒性效应分开。,SHP2/PTPN11 phosphatase 或 allosteric activation/inhibition assay；细胞中看 pERK、pSHP2 和 RTK-RAS/MAPK rescue。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen。,medium,medium,keep_medium,SHP2 肿瘤轴较强，Rilpivirine 预测中等；疾病需从泛肿瘤收敛到 RAS/MAPK 或 RTK 依赖模型。
strict895_0161,Fostamatinib Disodium,FLT4,FLT4/VEGFR3 相关肿瘤淋巴管生成或 CML；仅作激酶谱对照,机制可测但不新：FLT4 更适合作为安全性、同家族 off-target、重复条目或已报道轴对照，而非新用途候选。,高(对照)：实验体系成熟，但用途是安全性、选择性、重复或已知机制对照，不计入新用途优先级。,FLT4 重组 kinase IC50/Kd、DSF/SPR 或 NanoBRET/CETSA；细胞层面检测对应 phospho-substrate 与剂量依赖 pathway readout。,同家族/广谱 kinome 或 phosphatase panel、ATP 竞争、聚集体/PAINS、细胞毒性和原批准靶点 counterscreen；同靶点家族选择性必须作为 go/no-go。,high,control,control_only,Fostamatinib 对 FLT4 属同家族激酶 off-target 风险，rank=1 可用于选择性确认，但 novelty 不强。
