review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0031,Hydrocortisone,NR3C1,幼年特发性关节炎、多发性肌炎、肌病/骨质疏松副作用模型；作为 NR3C1 已知阳性对照。,Hydrocortisone -> NR3C1（Glucocorticoid receptor）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,control,control,control_only,仅作对照：本行是已知药理/阳性对照，不作为新用途候选。 exact_known_target_by_profile_or_control=True，适合作为 GR assay 阳性对照。
strict895_0032,Netupitant,PTPN11,心肌肥厚、心衰失代偿、动脉粥样硬化炎症/内皮模型；可参考 SHP2-RAS/MAPK。,Netupitant -> PTPN11（Tyrosine-protein phosphatase non-receptor type 11）：PTPN11/SHP2 连接 RAS/MAPK 与炎症/心血管重塑，疾病故事可成立；但磷酸酶类假阳性较多，需正交结合与细胞通路验证。,中高：SHP2 allosteric/磷酸酶 assay 和 pERK 细胞 readout 可做，但需排除氧化还原/螯合类假阳性。,SHP2/PTPN11 磷酸酶活性和 allosteric activation assay，SPR/DSF，细胞 pERK/pSTAT 或 RAS-GTP readout。,PTP 家族选择性、金属螯合/氧化还原假阳性、MEK/RAF 直接作用、细胞毒性。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0033,Netupitant,ACVRL1,肺动脉高压/HHT 相关内皮功能、心衰/动脉粥样硬化模型。,Netupitant -> ACVRL1（Activin receptor type-1-like）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0034,Doravirine,PPARG,PPARG 相关乳腺癌/导管原位癌、脂肪肉瘤或代谢炎症肿瘤模型；需具体化。,Doravirine -> PPARG（Peroxisome proliferator-activated receptor gamma）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。 疾病候选仍需具体化。
strict895_0035,Doravirine And Islatravir,PPARG,PPARG 相关乳腺癌/导管原位癌、脂肪肉瘤或代谢炎症肿瘤模型；组合药需拆分贡献。,Doravirine And Islatravir -> PPARG（Peroxisome proliferator-activated receptor gamma）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0036,Fludarabine Phosphate,SCN5A,SCN5A 心律失常/传导异常安全性模型；治疗性适应症需具体化。,Fludarabine Phosphate -> SCN5A（Sodium channel protein type 5 subunit alpha）：离子通道可形成电生理或安全性故事，但治疗方向必须明确开放/阻断及组织选择性；心血管条目容易变成安全性反筛而非新适应症。,中高：自动膜片钳可直接验证 target engagement/功能，但成本较高，且需要通道 panel 安全性解释。,自动膜片钳/手动膜片钳剂量反应，按通道电压协议区分状态依赖；表达细胞与空载体对照。,hERG/KCNQ/Kir/Nav/Cav 主要心肌离子通道 panel、膜扰动、细胞毒性、溶剂效应和已知主靶点药理反筛。,high,low,review_low,低优先复核：直接结合、疾病具体性或方向解释不足，只有 TE 和反筛同时干净才推进。 文献状态未充分审计，需人工排重。 疾病候选仍需具体化。
strict895_0037,Netupitant,TGFBR1,TGFBR1 介导心肌纤维化、心肌肥厚/心衰重塑模型。,Netupitant -> TGFBR1（TGF-beta receptor type-1）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0038,Netupitant,MAP2K2,左室肥厚、心肌梗死后重塑、MEK2-ERK 心肌细胞模型。,Netupitant -> MAP2K2（Dual specificity mitogen-activated protein kinase kinase 2）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0039,Doravirine,RAF1,RAF1/MAPK 依赖 AML、黑色素瘤或 RAS/RAF 驱动实体瘤模型。,Doravirine -> RAF1（RAF proto-oncogene serine/threonine-protein kinase）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0040,Doravirine And Islatravir,RAF1,RAF1/MAPK 依赖 AML、黑色素瘤或 RAS/RAF 驱动实体瘤模型；组合药需拆分贡献。,Doravirine And Islatravir -> RAF1（RAF proto-oncogene serine/threonine-protein kinase）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0041,Rilpivirine Hydrochloride,LYN,LYN 依赖大颗粒 T 细胞白血病、急性 T 细胞白血病、头颈鳞癌模型。,Rilpivirine Hydrochloride -> LYN（Tyrosine-protein kinase Lyn）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,low,high,keep_high,保留为高优先：靶点-疾病连接清楚且首轮 target engagement 可直接验证。 本地共现层面较干净，仍需人工排重。
strict895_0042,Netupitant,MAP2K1,心肌病/心肌肥厚、MEK1-ERK 心肌细胞重塑模型。,Netupitant -> MAP2K1（Dual specificity mitogen-activated protein kinase kinase 1）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0043,Rilpivirine Hydrochloride,JAK1,JAK1 相关 T 细胞白血病、AML/乳腺癌 JAK-STAT 模型。,Rilpivirine Hydrochloride -> JAK1（Tyrosine-protein kinase JAK1）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,low,high,keep_high,保留为高优先：靶点-疾病连接清楚且首轮 target engagement 可直接验证。 文献状态未充分审计，需人工排重。
strict895_0044,Netupitant,FLT4,FLT4/VEGFR3 相关淋巴管生成、心衰/血管重塑模型；需具体化。,Netupitant -> FLT4（Vascular endothelial growth factor receptor 3）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。 疾病候选仍需具体化。
strict895_0045,Rilpivirine Hydrochloride,AKT1,AKT1 依赖结直肠癌、十二指肠癌、PI3K-AKT 激活实体瘤模型。,Rilpivirine Hydrochloride -> AKT1（RAC-alpha serine/threonine-protein kinase）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0046,Rilpivirine Hydrochloride,EPAS1,EPAS1/HIF2A 依赖肺癌/肺鳞癌、CML 或缺氧驱动实体瘤模型。,Rilpivirine Hydrochloride -> EPAS1（Endothelial PAS domain-containing protein 1）：EPAS1/HIF2A 可解释缺氧驱动肿瘤，但属于转录因子/二聚化靶点，直接结合位点和方向要求高，reporter 阳性不能等同 target engagement。,中等：HIF2A 二聚化/reporter/qPCR 可做，但直接结合证据较难，且低氧/线粒体毒性会强烈混淆。,HIF2A-ARNT dimerization AlphaLISA/TR-FRET、HRE reporter、CETSA/thermal shift；低氧诱导 VEGFA/CA9 qPCR。,HIF1A reporter、低氧/线粒体毒性、广谱转录抑制、荧光素酶干扰、细胞毒性。,high,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
strict895_0047,Etravirine,FYN,FYN 相关 T 细胞白血病/LGLL、乳腺癌侵袭模型。,Etravirine -> FYN（Tyrosine-protein kinase Fyn）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0048,Diroximel Fumarate,SLC18A2,1 型糖尿病签名不匹配 VMAT2；若保留仅限胰岛 β 细胞单胺囊泡或代谢 readout，需具体化。,Diroximel Fumarate -> SLC18A2（Synaptic vesicular amine transporter）：SLC18A2/VMAT2 是单胺囊泡转运体，可测但与 1 型糖尿病/广义代谢方向连接弱；疾病故事目前不充分。,中等：VMAT2 摄取/竞争 assay 可做，但受囊泡 pH、外排和细胞状态影响大。,VMAT2/SLC18A2 底物摄取或竞争结合 assay（放射性/荧光底物），过表达细胞对空载体，囊泡 pH 控制。,SLC18A1、多巴胺/单胺转运体、P-gp/BCRP 外排、线粒体/囊泡 pH 干扰、细胞毒性。,high,deprioritize,deprioritize,降级：不适合作为主 repurposing 项目，主要因靶点不可直接药理化、疾病方向错配或更像安全性反筛。 SLC18A2 与糖尿病方向不自然，除非重新定义神经内分泌/β细胞模型。 疾病候选仍需具体化。
strict895_0049,Doravirine And Islatravir,NR3C1,NR3C1 相关多发性骨髓瘤、乳腺 DCIS/侵袭性导管癌模型；需明确激动/拮抗方向。,Doravirine And Islatravir -> NR3C1（Glucocorticoid receptor）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
strict895_0050,Doravirine,NR3C1,NR3C1 相关多发性骨髓瘤、乳腺 DCIS/侵袭性导管癌模型；需明确激动/拮抗方向。,Doravirine -> NR3C1（Glucocorticoid receptor）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
strict895_0051,Doravirine,THRB,急性 T 细胞白血病 THRB 模型；证据宽泛，需具体化到甲状腺激素受体依赖亚型。,Doravirine -> THRB（Thyroid hormone receptor beta）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,high,low,review_low,低优先复核：直接结合、疾病具体性或方向解释不足，只有 TE 和反筛同时干净才推进。 本地共现层面较干净，仍需人工排重。 疾病候选仍需具体化。
strict895_0052,Doravirine And Islatravir,THRB,急性 T 细胞白血病 THRB 模型；组合药需拆分贡献并具体化受体依赖亚型。,Doravirine And Islatravir -> THRB（Thyroid hormone receptor beta）：核受体转录调控能形成疾病故事，但必须明确激动/拮抗或降解方向；仅有 broad 肿瘤/皮肤方向不足以外推疗效。,中高：ligand-binding、cofactor recruitment、reporter、CETSA/qPCR 可做；主要限制是 reporter 假阳性和方向解释。,受体 ligand-binding TR-FRET/AlphaScreen、cofactor recruitment、luciferase reporter、CETSA/NanoBRET；qPCR 检测经典下游靶基因。,同家族核受体 panel、无受体/突变响应元件 reporter、荧光素酶干扰、广谱转录抑制、细胞毒性。,high,low,review_low,低优先复核：直接结合、疾病具体性或方向解释不足，只有 TE 和反筛同时干净才推进。 本地共现层面较干净，仍需人工排重。
strict895_0053,Etravirine,EPHA2,EPHA2 高表达口腔鳞癌、尿路上皮原位癌、乳腺癌侵袭模型。,Etravirine -> EPHA2（Ephrin type-A receptor 2）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0054,Abiraterone Acetate,KCNJ2,KCNJ2/Kir2.1 相关心律失常、扩张型/病毒性心肌病电生理模型。,Abiraterone Acetate -> KCNJ2（Inward rectifier potassium channel 2）：离子通道可形成电生理或安全性故事，但治疗方向必须明确开放/阻断及组织选择性；心血管条目容易变成安全性反筛而非新适应症。,中高：自动膜片钳可直接验证 target engagement/功能，但成本较高，且需要通道 panel 安全性解释。,自动膜片钳/手动膜片钳剂量反应，按通道电压协议区分状态依赖；表达细胞与空载体对照。,hERG/KCNQ/Kir/Nav/Cav 主要心肌离子通道 panel、膜扰动、细胞毒性、溶剂效应和已知主靶点药理反筛。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
strict895_0055,Rilpivirine Hydrochloride,FGFR1,FGFR1 扩增乳腺癌、肺鳞癌或黑色素瘤模型；输入 melanoma 需具体化。,Rilpivirine Hydrochloride -> FGFR1（Fibroblast growth factor receptor 1）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。 疾病候选仍需具体化。
strict895_0056,Atazanavir Sulfate,MMP2,MMP2 相关乳腺癌、结直肠癌侵袭/转移和基质降解模型。,Atazanavir Sulfate -> MMP2（72 kDa type IV collagenase）：MMP2 可连接基质降解、侵袭转移和炎症组织重塑；机制清楚但 MMP 家族选择性和历史毒性风险较高。,高：FRET gelatinase 和 zymography 容易建立；选择性与金属螯合反筛是关键。,MMP2 FRET/gelatinase 活性 assay，明胶酶谱和细胞侵袭/基质降解 readout，SPR/DSF 辅助。,MMP1/9/14 选择性、金属螯合、PAINS/聚集体、细胞迁移毒性和宿主/病毒蛋白酶反筛。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
strict895_0057,Ulipristal Acetate,KCNJ2,KCNJ2/Kir2.1 相关心律失常、扩张型/病毒性心肌病电生理模型。,Ulipristal Acetate -> KCNJ2（Inward rectifier potassium channel 2）：离子通道可形成电生理或安全性故事，但治疗方向必须明确开放/阻断及组织选择性；心血管条目容易变成安全性反筛而非新适应症。,中高：自动膜片钳可直接验证 target engagement/功能，但成本较高，且需要通道 panel 安全性解释。,自动膜片钳/手动膜片钳剂量反应，按通道电压协议区分状态依赖；表达细胞与空载体对照。,hERG/KCNQ/Kir/Nav/Cav 主要心肌离子通道 panel、膜扰动、细胞毒性、溶剂效应和已知主靶点药理反筛。,high,low,review_low,低优先复核：直接结合、疾病具体性或方向解释不足，只有 TE 和反筛同时干净才推进。 文献状态未充分审计，需人工排重。
strict895_0058,Etravirine,HCK,HCK 相关 AML、DLBCL、髓系/巨噬细胞依赖肿瘤模型。,Etravirine -> HCK（Tyrosine-protein kinase HCK）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 文献状态未充分审计，需人工排重。
strict895_0059,Rilpivirine Hydrochloride,PTK6,PTK6/BRK 高表达乳腺癌、口腔/食管鳞癌模型。,Rilpivirine Hydrochloride -> PTK6（Protein-tyrosine kinase 6）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,low,high,keep_high,保留为高优先：靶点-疾病连接清楚且首轮 target engagement 可直接验证。 本地共现层面较干净，仍需人工排重。
strict895_0060,Rilpivirine Hydrochloride,JAK2,JAK2 V617F 骨髓增殖性肿瘤、CML/JAK-STAT 依赖白血病模型。,Rilpivirine Hydrochloride -> JAK2（Tyrosine-protein kinase JAK2）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,low,high,keep_high,保留为高优先：靶点-疾病连接清楚且首轮 target engagement 可直接验证。 文献状态未充分审计，需人工排重。
strict895_0061,Rilpivirine Hydrochloride,ITK,ITK 依赖 T 细胞白血病、CLL/T 细胞功能模型。,Rilpivirine Hydrochloride -> ITK（Tyrosine-protein kinase ITK/TSK）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,low,high,keep_high,保留为高优先：靶点-疾病连接清楚且首轮 target engagement 可直接验证。 本地共现层面较干净，仍需人工排重。
strict895_0062,Givinostat Hydrochloride,KDR,HCC、肝硬化血管生成/肝纤维化模型；需区分 KDR 与 HDAC 主效应。,Givinostat Hydrochloride -> KDR（Vascular endothelial growth factor receptor 2）：该靶点属于可测 kinase/受体 kinase 信号轴，若候选疾病依赖相应通路，drug-target-direction 具备可实验验证的 biological story。,高：重组激酶 IC50/Kd、kinase panel、NanoBRET/CETSA 和 phospho-substrate 细胞 readout 均可执行。,重组靶点激酶 IC50/Kd（ADP-Glo/Caliper/KinomeScan），细胞 NanoBRET/CETSA 与 p-substrate 或 pathway phospho-readout。,广谱 kinase panel、ATP 竞争曲线、上游/下游 kinase 旁路、细胞毒性/增殖非特异效应、药物自荧光/聚集。,medium,medium,keep_medium,保留为中优先：机制可测，但疾病需进一步具体化或需排除药物已知主靶点/家族选择性。 本地共现层面较干净，仍需人工排重。
