review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0299,Telaprevir,SCN4A,结直肠癌、HCC、黑色素瘤签名候选；靶点本身更偏骨骼肌兴奋性,机制审计：建议降级。SCN4A 本体更偏骨骼肌通道病，肿瘤方向疾病-靶点链条弱。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,SCN4A 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。,高,P4_deprioritize,deprioritize,疾病-靶点链条、novelty 或检测特异性不足，除非新增外部证据不建议推进。 审计依据：ConPLEx=0.211/rank22；literature_status=not_audited_in_local_literature_table；离子通道实验成本较高，需安全性通道反筛。
strict895_0300,Obeticholic Acid,ESR2,黑色素瘤及内分泌受体相关实体瘤模型,机制审计：可审但降为低优先级。ESR2 在部分肿瘤中有受体生物学基础，但核受体家族药物易出现非特异 reporter 效应。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：reporter 易做但假阳性多，需配体/结合、CETSA 和内源靶基因三类证据闭环。,ESR2 reporter assay 仅作初筛；需用配体竞争/SPR/DSF/CETSA、内源靶基因 qPCR/蛋白和核转位/染色质结合做正交验证。,luciferase/荧光干扰、核受体/转录因子 panel、广谱转录抑制、原药已知受体通路和细胞毒性反筛。 额外要求：同靶点家族选择性反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.500/rank6；literature_status=not_audited_in_local_literature_table；同靶点家族风险；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足。
strict895_0301,Enzalutamide,PRKCB,CLL、CML、DLBCL 等 B 细胞/PKCbeta 信号模型,机制审计：可审但降为低优先级。PRKCB 与 B 细胞信号/血液肿瘤相关，机制可测；抗肿瘤原药导致新用途边际下降。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,PRKCB 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.484/rank25；literature_status=unreported_in_local_pubmed_audit；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0302,Enzalutamide,BMPR1A,子宫内膜癌及 BMP-SMAD 依赖实体瘤模型,机制审计：可审但降为低优先级。BMPR1A/BMP-SMAD 与子宫内膜癌等肿瘤通路相关，但方向常为上下文依赖，需细胞系选择。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,BMPR1A 激酶/结合 assay；细胞中测 pSMAD1/5/8 和 BMP response reporter。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.464/rank46；literature_status=unreported_in_local_pubmed_audit；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0303,Obeticholic Acid,TGFB1,HCC、胃癌、CML 的 TGF-beta 免疫抑制/EMT 通路模型,机制审计：可审但降为低优先级。TGFB1 是通路/配体层级靶点，肿瘤免疫和 EMT 机制合理，但直接小分子 engagement 较难。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性实际为中低到中：可做 pathway engagement，但直接小分子 target engagement 难，必须有正交结合或通路特异证据。,TGF-beta response reporter、pSMAD2/3、配体分泌/活化检测；仅能作为 pathway engagement，需另加结合或配体加工证据。,luciferase/荧光干扰、TGFBR1/2 非特异抑制、广谱转录抑制、细胞毒性和配体检测基质干扰。 额外要求：同靶点家族选择性反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.421/rank19；literature_status=not_audited_in_local_literature_table；同靶点家族风险；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足。
strict895_0304,Naloxegol Oxalate,SCN5A,室性心律失常、传导阻滞、扩张型心肌病；更适合作心脏安全性/机制模型,机制审计：可审但降为低优先级。SCN5A 更常作为心脏安全性/传导风险靶点；作为治疗性心血管新用途的方向性不足。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,SCN5A 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.451/rank69；literature_status=not_audited_in_local_literature_table；离子通道实验成本较高，需安全性通道反筛。
strict895_0305,Netupitant,NTRK2,少突胶质细胞瘤/胶质瘤及 TrkB 神经营养信号模型,机制审计：可审但降为低优先级。NTRK2/TrkB 与胶质瘤生存和侵袭相关，酶活可测；同肿瘤方向需排除已有或同方向线索。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,NTRK2 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.362/rank7；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0306,Conivaptan Hydrochloride,SCN5A,室性心律失常、传导阻滞、扩张型心肌病；更适合作心脏安全性/机制模型,机制审计：可审但降为低优先级。SCN5A 更常作为心脏安全性/传导风险靶点；作为治疗性心血管新用途的方向性不足。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,SCN5A 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.212/rank41；literature_status=not_audited_in_local_literature_table；离子通道实验成本较高，需安全性通道反筛。
strict895_0307,Fludarabine Phosphate,SCN4A,结直肠癌、HCC、黑色素瘤签名候选；靶点本身更偏骨骼肌兴奋性,机制审计：建议降级。SCN4A 本体更偏骨骼肌通道病，肿瘤方向疾病-靶点链条弱。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,SCN4A 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。 额外要求：同原适应症方向模型反筛。,高,P4_deprioritize,deprioritize,疾病-靶点链条、novelty 或检测特异性不足，除非新增外部证据不建议推进。 审计依据：ConPLEx=0.491/rank27；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0308,Mifepristone,EZH2,DLBCL、乳腺癌、外阴上皮内瘤变等 EZH2 依赖表观遗传模型,机制审计：优先保留。EZH2 是成熟表观遗传肿瘤靶点，疾病和 assay 都清楚，适合作为优先验证假说。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,PRC2/EZH2 H3K27 甲基转移酶活 assay；CETSA/SPR 确认结合；细胞测 H3K27me3 和 EZH2 依赖转录。,EZH1/PRC2 家族选择性、SAM 竞争、HDAC/DNMT 反筛、H3K27me3 非特异下降和细胞毒性。,中,P1_keep_high,keep_high,建议进入首轮小规模正交验证，成功后再做疾病模型。 审计依据：ConPLEx=0.405/rank63；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0309,Doravirine,PGR,子宫内膜癌/激素受体依赖肿瘤模型,机制审计：中等优先保留。PGR 与子宫内膜癌/激素依赖肿瘤关联明确；核受体 reporter 和内分泌通路反筛是关键。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：reporter 易做但假阳性多，需配体/结合、CETSA 和内源靶基因三类证据闭环。,PGR reporter assay 仅作初筛；需用配体竞争/SPR/DSF/CETSA、内源靶基因 qPCR/蛋白和核转位/染色质结合做正交验证。,luciferase/荧光干扰、核受体/转录因子 panel、广谱转录抑制、原药已知受体通路和细胞毒性反筛。,中,P2_keep_medium,keep_medium,建议保留到二线验证，先做正交 TE 和反筛后再决定疾病模型。 审计依据：ConPLEx=0.336/rank52；literature_status=not_audited_in_local_literature_table；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响。
strict895_0310,Doravirine And Islatravir,PGR,子宫内膜癌/激素受体依赖肿瘤模型,机制审计：可审但降为低优先级。PGR 与子宫内膜癌/激素依赖肿瘤关联明确；核受体 reporter 和内分泌通路反筛是关键。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：reporter 易做但假阳性多，需配体/结合、CETSA 和内源靶基因三类证据闭环。,PGR reporter assay 仅作初筛；需用配体竞争/SPR/DSF/CETSA、内源靶基因 qPCR/蛋白和核转位/染色质结合做正交验证。,luciferase/荧光干扰、核受体/转录因子 panel、广谱转录抑制、原药已知受体通路和细胞毒性反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.336/rank52；literature_status=not_audited_in_local_literature_table；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响。
strict895_0311,Bicalutamide,NTRK2,少突胶质细胞瘤/胶质瘤及 TrkB 神经营养信号模型,机制审计：可审但降为低优先级。NTRK2/TrkB 与胶质瘤生存和侵袭相关，酶活可测；同肿瘤方向需排除已有或同方向线索。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,NTRK2 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型、已报道/已知文献线索反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.563/rank11；literature_status=reported_only_before_or_without_approval_window；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0312,Rilpivirine Hydrochloride,DNMT3A,结直肠癌、AML/克隆性造血相关表观遗传模型,机制审计：中等优先保留。DNMT3A 表观遗传轴与结直肠癌/髓系疾病相关，若药物能调节甲基转移活性则机制可检验。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,DNMT3A 甲基转移酶活/SAH 生成或 CpG 甲基化 assay；SPR/DSF/CETSA 做结合或细胞内 engagement；细胞层面测 5mC/靶基因甲基化。,DNMT1/DNMT3B、SAM/SAH 干扰、DNA 结合/荧光干扰、细胞毒性和全局转录反筛。,中,P2_keep_medium,keep_medium,建议保留到二线验证，先做正交 TE 和反筛后再决定疾病模型。 审计依据：ConPLEx=0.350/rank73；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0313,Apalutamide,NTRK2,少突胶质细胞瘤/胶质瘤及 TrkB 神经营养信号模型,机制审计：可审但降为低优先级。NTRK2/TrkB 与胶质瘤生存和侵袭相关，酶活可测；同肿瘤方向需排除已有或同方向线索。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,NTRK2 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.427/rank37；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0314,Apalutamide,TOP2A,宫颈癌、小细胞肺癌及 TOP2A 高表达增殖肿瘤模型,机制审计：可审但降为低优先级。TOP2A 与增殖肿瘤高度相关，但容易转化为普遍 DNA 损伤/细胞毒性，不宜只看增殖 readout。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,TOP2A decatenation/relaxation assay 和 cleavage-complex assay；细胞层面测 gammaH2AX、TOP2A-DNA 复合物与细胞周期。,DNA 嵌入、拓扑异构酶 I/IIbeta、微管/泛细胞毒性、DNA 损伤假阳性反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.452/rank15；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0315,Sonidegib Phosphate,KCNN4,CLL、T 细胞白血病、乳腺癌中的 KCa3.1/迁移增殖模型,机制审计：中等优先保留。KCNN4/KCa3.1 影响肿瘤细胞迁移、免疫和钙信号，机制可用通道功能验证。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,KCNN4 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。 额外要求：同原适应症方向模型反筛。,中,P2_keep_medium,keep_medium,建议保留到二线验证，先做正交 TE 和反筛后再决定疾病模型。 审计依据：ConPLEx=0.565/rank4；literature_status=unreported_in_local_pubmed_audit；同原适应症方向风险；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0316,Rolapitant Hydrochloride,TOP2A,宫颈癌、小细胞肺癌及 TOP2A 高表达增殖肿瘤模型,机制审计：可审但降为低优先级。TOP2A 与增殖肿瘤高度相关，但容易转化为普遍 DNA 损伤/细胞毒性，不宜只看增殖 readout。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,TOP2A decatenation/relaxation assay 和 cleavage-complex assay；细胞层面测 gammaH2AX、TOP2A-DNA 复合物与细胞周期。,DNA 嵌入、拓扑异构酶 I/IIbeta、微管/泛细胞毒性、DNA 损伤假阳性反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.243/rank21；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0317,Emtricitabine,AKT1,CREEDS 相关签名：colon cancer；duodenum cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,机制审计：可审但降为低优先级。AKT1 与候选疾病存在可检验的通路假说。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,AKT1 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：已报道/已知文献线索反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.500/rank40；literature_status=reported_post_approval_old_drug_new_target；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0318,Ripretinib,KCNN4,CLL、T 细胞白血病、乳腺癌中的 KCa3.1/迁移增殖模型,机制审计：可审但降为低优先级。KCNN4/KCa3.1 影响肿瘤细胞迁移、免疫和钙信号，机制可用通道功能验证。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,KCNN4 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.376/rank2；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0319,Rolapitant Hydrochloride,NTRK2,少突胶质细胞瘤/胶质瘤及 TrkB 神经营养信号模型,机制审计：可审但降为低优先级。NTRK2/TrkB 与胶质瘤生存和侵袭相关，酶活可测；同肿瘤方向需排除已有或同方向线索。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,NTRK2 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.230/rank49；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0320,Doravirine And Islatravir,TGFB1,HCC、胃癌、CML 的 TGF-beta 免疫抑制/EMT 通路模型,机制审计：可审但降为低优先级。TGFB1 是通路/配体层级靶点，肿瘤免疫和 EMT 机制合理，但直接小分子 engagement 较难。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性实际为中低到中：可做 pathway engagement，但直接小分子 target engagement 难，必须有正交结合或通路特异证据。,TGF-beta response reporter、pSMAD2/3、配体分泌/活化检测；仅能作为 pathway engagement，需另加结合或配体加工证据。,luciferase/荧光干扰、TGFBR1/2 非特异抑制、广谱转录抑制、细胞毒性和配体检测基质干扰。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.338/rank51；literature_status=not_audited_in_local_literature_table；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响。
strict895_0321,Doravirine,TGFB1,HCC、胃癌、CML 的 TGF-beta 免疫抑制/EMT 通路模型,机制审计：可审但降为低优先级。TGFB1 是通路/配体层级靶点，肿瘤免疫和 EMT 机制合理，但直接小分子 engagement 较难。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性实际为中低到中：可做 pathway engagement，但直接小分子 target engagement 难，必须有正交结合或通路特异证据。,TGF-beta response reporter、pSMAD2/3、配体分泌/活化检测；仅能作为 pathway engagement，需另加结合或配体加工证据。,luciferase/荧光干扰、TGFBR1/2 非特异抑制、广谱转录抑制、细胞毒性和配体检测基质干扰。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.338/rank51；literature_status=not_audited_in_local_literature_table；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响。
strict895_0322,Ribociclib Succinate,KCNN4,CLL、T 细胞白血病、乳腺癌中的 KCa3.1/迁移增殖模型,机制审计：可审但降为低优先级。KCNN4/KCa3.1 影响肿瘤细胞迁移、免疫和钙信号，机制可用通道功能验证。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,KCNN4 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.430/rank16；literature_status=unreported_in_local_pubmed_audit；同原适应症方向风险；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0323,Trospium Chloride,GABRA1,阿尔茨海默病、亨廷顿病及癫痫/睡眠兴奋性异常模型,机制审计：可审但降为低优先级。GABRA1 机制与神经兴奋性相关，但 CNS 原适应症/药理混杂使 repurposing novelty 偏低。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：膜片钳可直接验证，但成本较高且需要安全性通道 panel 支撑治疗窗口。,GABRA1 自动膜片钳/电流-电压曲线为主；辅以电压敏感染料或钙流 readout，并在表达细胞和疾病相关细胞中做剂量反应。,hERG、SCN5A/Nav 家族、K/Ca 通道 panel、膜扰动、细胞毒性和渗透压/溶剂效应反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.508/rank29；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；离子通道实验成本较高，需安全性通道反筛；疾病方向接近原适应症，老药新用 novelty 较弱。
strict895_0324,Abacavir Sulfate,TOP2A,宫颈癌、小细胞肺癌及 TOP2A 高表达增殖肿瘤模型,机制审计：可审但降为低优先级。TOP2A 与增殖肿瘤高度相关，但容易转化为普遍 DNA 损伤/细胞毒性，不宜只看增殖 readout。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,TOP2A decatenation/relaxation assay 和 cleavage-complex assay；细胞层面测 gammaH2AX、TOP2A-DNA 复合物与细胞周期。,DNA 嵌入、拓扑异构酶 I/IIbeta、微管/泛细胞毒性、DNA 损伤假阳性反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.212/rank44；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0325,Conivaptan Hydrochloride,FLT4,CML/淋巴管生成相关肿瘤模型,机制审计：可审但降为低优先级。FLT4/VEGFR3 与淋巴管生成相关，肿瘤机制可测；当前药物-靶点预测偏弱。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性中高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,FLT4 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.222/rank35；literature_status=not_audited_in_local_literature_table；主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化。
strict895_0326,Apalutamide,AKT2,CREEDS 相关签名：breast cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,机制审计：可审但降为低优先级。AKT2 与候选疾病存在可检验的通路假说。 现有证据仍以 ConPLEx/签名和通路分数为主，必须先用 target engagement 证明药物-靶点关系。,实验可行性高：可用生化/结合 assay 加细胞 biomarker 做剂量依赖验证，适合先小规模正交确认。,AKT2 纯化蛋白酶活 IC50/Kd 或 NanoBRET/SPR/DSF 结合；细胞层面测对应 phospho-substrate/下游 pERK、pAKT、pSTAT 或 pSMAD 剂量反应。,广谱 kinome panel、近缘 kinase/ATP 竞争、已知原靶点 panel、细胞毒性/增殖非特异和荧光/发光干扰反筛。 额外要求：同原适应症方向模型反筛。,中高,P3_review_low,review_low,可做低成本确认，但不应占用首轮资源。 审计依据：ConPLEx=0.421/rank43；literature_status=not_audited_in_local_literature_table；同原适应症方向风险；疾病方向接近原适应症，老药新用 novelty 较弱。
