review_id,drug_name,target_gene,final_candidate_diseases_zh,final_mechanism_assessment_zh,final_feasibility_assessment_zh,assay_recommendation_zh,counterscreen_recommendation_zh,risk_level,priority_after_agent,agent_decision,agent_notes_zh
strict895_0496,Fedratinib Hydrochloride,PDGFRA,PDGFRA驱动GIST、胶质瘤和肿瘤间质模型,机制中等：PDGFRA是具体肿瘤RTK，Fedratinib为JAK2/FLT3类激酶药，存在可测off-target可能；同家族风险需管理。,高：PDGFRA kinase和pPDGFRA readout成熟；需与JAK2/FLT3活性分离。,PDGFRA激酶IC50/Kd，PDGF-AA刺激pPDGFRA/pERK细胞readout和CETSA/NanoBRET。,PDGFRB、KIT、FLT3、JAK2和广谱kinase panel，骨髓抑制/抗增殖反筛。,中,P2_keep_medium,keep_medium,可保留为kinase panel扩展候选，病种聚焦PDGFRA驱动GIST。
strict895_0497,Osimertinib Mesylate,FLT1,FLT1/VEGFR1相关心衰血管炎症、心肌炎和血管重塑模型,机制偏弱：FLT1与血管/炎症相关，但Osimertinib心血管毒性背景明显，治疗性心血管应用风险高。,中高：FLT1 assay可做；需区分EGFR/HER2通路和TKI心毒性。,VEGFR1/FLT1激酶或配体结合实验，细胞用VEGF-A/PlGF诱导pFLT1和下游pERK。,VEGFR2/3、PDGFR、KIT和广谱kinase panel，内皮毒性和TKI心血管毒性反筛。,高,P3_review_low,review_low,更像心血管安全性线索，不建议优先作为治疗候选。
strict895_0498,Obeticholic Acid,RAF1,RAF1-MAPK介导心肌肥厚和扩张型心肌病模型,机制中等：RAF1/MAPK与心肌肥厚关联明确，Obeticholic Acid代谢药背景可提供非肿瘤新用空间；rank90降低可信度。,中高：RAF1/pERK assay成熟；需核受体/FXR间接效应反筛。,RAF1/MEK级联激酶活性或结合Kd，细胞用pMEK/pERK和CETSA/NanoBRET验证target engagement。,BRAF/ARAF/MEK/ERK及广谱kinase panel，ATP竞争、细胞毒性和自噬/溶酶体非特异效应反筛。,中,P2_keep_medium,keep_medium,可保留为心肌肥厚低成本验证，不作为最高优先。
strict895_0499,Cyclobenzaprine Hydrochloride,SV2A,SV2A相关癫痫、突触功能异常和神经退行性兴奋性模型,机制较强：SV2A是成熟抗癫痫靶点，Cyclobenzaprine为CNS活性老药，靶点engagement assay清晰且疾病具体。,高：SV2A配体置换成熟；需CNS受体panel排除镇静/抗胆碱样混杂。,SV2A膜制备放射性或荧光配体置换，优先用levetiracetam/brivaracetam位点对照。,SV2B/C、GABA受体/转运体、单胺转运体和广谱CNS受体panel，镇静毒性反筛。,低,P1_keep_high,keep_high,建议优先验证SV2A结合；若结合强，可进入癫痫样神经元放电模型。
strict895_0500,Ulipristal Acetate,NR3C1,GR/NR3C1相关血管炎症、心衰代谢副作用和动脉粥样硬化模型,机制不优：NR3C1心血管方向更多涉及副作用/炎症调节，Ulipristal为甾体受体调节剂且已有post-approval线索，novelty和安全性都差。,中高：GR结合/报告可做；但核受体交叉很难转化为新用途。,GR配体结合TR-FRET/DSF和GRE-luciferase报告基因，细胞核转位和靶基因qPCR确认。,PR/MR/AR/ER和核受体panel，糖皮质激素样转录谱、细胞毒性和内分泌效应反筛。,高,P4_deprioritize,deprioritize,降级；更像甾体受体交叉药理或安全性解释。
strict895_0501,Larotrectinib Sulfate,DNMT3A,DNMT3A突变/甲基化异常AML和结直肠癌模型,机制中等：DNMT3A肿瘤表观遗传机制明确，Larotrectinib同方向肿瘤药带来混杂但不是同靶点。,高：DNMT3A酶活和甲基化readout可行；需排除TRK/细胞毒性效应。,DNMT3A甲基转移酶活性、SAM竞争和底物甲基化LC-MS/ELISA；细胞看DNA甲基化标志。,DNMT1/3B、EZH2/HDAC等表观遗传panel，DNA结合、SAM竞争、细胞周期毒性反筛。,中,P2_keep_medium,keep_medium,可二线保留，先做无细胞DNMT3A和表观遗传panel。
strict895_0502,Regadenoson,FAAH,FAAH-内源性大麻素相关神经病理性疼痛和炎症性疼痛模型,机制中等：FAAH是明确疼痛靶点，Regadenoson有腺苷镇痛/血流效应可混杂但病种具体。,中高：FAAH酶活LC-MS可行；需MAGL/CES和腺苷受体通路反筛。,FAAH重组酶或细胞裂解液anandamide水解实验，LC-MS定量底物/产物。,MAGL、ABHD6/12、CES、COX，腺苷受体通路、反应性代谢物和细胞毒性反筛。,中,P2_keep_medium,keep_medium,可保留为疼痛酶靶点候选，先无细胞酶活后神经炎症模型。
strict895_0503,Regorafenib,CSF1R,CSF1R驱动肿瘤相关巨噬细胞、胶质瘤和乳腺癌免疫微环境模型,机制合理但novelty低：Regorafenib为广谱抗肿瘤TKI，CSF1R同家族同方向，极可能是既有kinase谱。,高：CSF1R assay成熟；需与VEGFR/KIT/RAF等主谱分离。,CSF1R激酶IC50/Kd，巨噬细胞CSF1诱导pCSF1R/pERK和存活readout。,KIT、FLT3、PDGFR、VEGFR和广谱kinase panel，巨噬细胞毒性与TKI共通效应反筛。,高,P3_review_low,review_low,可作免疫微环境off-target确认，不作为新用途优先。
strict895_0504,Daclatasvir Dihydrochloride,SLC34A2,SLC34A2高表达肺鳞癌/肺腺癌和子宫内膜癌模型,机制中等偏强：Daclatasvir为抗病毒药，SLC34A2肿瘤转运体病种具体，存在新颖性且target assay直接。,高：磷酸盐摄取可行；需反筛SLC34A家族和细胞毒性。,NaPi-IIb过表达细胞磷酸盐摄取实验，钠依赖曲线、空载体和已知抑制条件对照。,SLC34A1/3、SLC20A1/2，钠依赖性、pH影响、磷酸盐沉淀和细胞毒性反筛。,中,P2_keep_medium,keep_medium,建议保留，优先SLC34A2高表达肺癌转运依赖模型。
strict895_0505,Alpelisib,NOX4,NOX4驱动动脉粥样硬化、心肌肥厚和血管纤维化模型,机制中等偏强：NOX4心血管氧化应激轴清晰，Alpelisib预测支持尚可；但PI3K主靶点和代谢效应混杂。,高：NOX4 ROS readout可行；需排除PI3K抑制、线粒体ROS和荧光干扰。,NOX4过表达细胞或膜组分ROS/NADPH氧化酶活性，区分H2O2生成和细胞内氧化应激。,NOX1/2/5、DUOX、线粒体ROS、抗氧化/荧光淬灭、红氧循环和细胞毒性反筛。,中,P2_keep_medium,keep_medium,保留但低于Abiraterone-NOX4；关键是NOX4选择性和非PI3K浓度窗口。
strict895_0506,Simeprevir Sodium,SLC6A4,SLC6A4高表达肺鳞癌/神经内分泌肺癌模型,机制偏弱：SERT肿瘤因果性不足，Simeprevir抗病毒/蛋白酶药理可能造成非特异细胞应激，ConPLEx较低。,中：SERT摄取可测；需P-gp、细胞毒性和底物干扰反筛。,SERT过表达细胞5-HT摄取/外排实验，优先LC-MS或放射性底物，空载体和已知SERT抑制剂作对照。,DAT/NET/GAT同家族转运体，P-gp/BCRP外排，底物荧光/放射性干扰和细胞毒性反筛。,高,P3_review_low,review_low,低优先；仅建议无细胞/转运初筛。
strict895_0507,Obeticholic Acid,SCN5A,SCN5A介导的传导异常和药源性心律失常安全性模型,机制不适合作治疗：Obeticholic Acid作用SCN5A若成立更可能是心脏安全性风险而非心血管新用途，rank95也较弱。,中：Nav1.5膜片钳可做；但治疗窗口和心肌MEA安全性是主要问题。,Nav1.5稳定细胞自动膜片钳测峰电流和失活动力学，记录状态依赖阻滞；同步测心肌细胞MEA。,hERG、Nav1.1/1.2/1.7、Cav/Kv通道panel，膜扰动、细胞毒性和心肌MEA安全性反筛。,高,P4_deprioritize,deprioritize,降级为安全性反筛线索。
strict895_0508,Dexamethasone,TP53,TP53相关银屑病角质形成细胞应激/凋亡模型,机制弱且已报道：Dexamethasone皮肤抗炎强，TP53是广泛应激节点，本地已有post-approval线索，难形成可归因新机制。,中高：p53 reporter/readout可做；但直接target engagement和激素效应难拆分。,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,高,P4_deprioritize,deprioritize,降级；更可能是糖皮质激素造成的下游转录/应激变化。
strict895_0509,Arformoterol Tartrate,KCNK3,KCNK3/TASK-1相关肺动脉高压、心衰电生理和心房节律异常模型,机制中等：KCNK3与肺动脉高压/电生理相关，Arformoterol为呼吸系统β2激动剂，肺血管方向有一定可解释性。,中：KCNK3膜片钳可行；需排除β2受体和广谱离子通道效应。,TASK-1/KCNK3自动膜片钳，测背景钾电流、pH敏感性和电压非依赖特征。,KCNK家族、hERG、Nav/Cav/Kv通道panel，β2受体信号和膜扰动反筛。,中,P2_keep_medium,keep_medium,保留为肺血管/电生理候选，但应先做通道选择性。
strict895_0510,Ketoconazole,MTOR,mTOR活化相关银屑病、痤疮和角质形成细胞增殖模型,机制中等：mTOR与皮肤炎症/增殖明确，Ketoconazole有皮肤用药背景，若直接影响mTOR可能具备外用重定位价值。,中高：pS6K/p4EBP1细胞readout可行；需确认不是抗真菌膜效应或细胞毒性。,mTORC1/2生化或细胞pS6K/p4EBP1/pAKT-S473 readout，配合CETSA确认结合。,PI3K、AKT、DNA-PK和广谱kinase panel，抗真菌膜效应、细胞毒性和应激反筛。,中,P2_keep_medium,keep_medium,可保留，优先低毒浓度下角质形成细胞mTOR readout。
strict895_0511,Enzalutamide,DPYD,DPYD相关氟嘧啶代谢/化疗敏感性和毒性风险模型,机制不适合作新用：DPYD抑制更多提示5-FU毒性/药物相互作用，Enzalutamide同为肿瘤药，治疗获益假说弱。,高：DPYD酶活可测；但阳性首先应按DDI/毒性风险处理。,DPYD酶活实验测5-FU/二氢尿嘧啶还原，LC-MS定量并做NADPH依赖曲线。,其他嘧啶代谢酶、红氧循环、NADPH消耗、线粒体毒性和5-FU代谢毒性反筛。,高,P4_deprioritize,deprioritize,降级为药物相互作用/安全性问题，不建议作为抗肿瘤新用途。
strict895_0512,Ribociclib Succinate,EPHA3,EPHA3阳性肝癌、白血病和肿瘤血管模型,机制中等偏强：EPHA3肿瘤表达和激酶readout清晰，Ribociclib同为肿瘤药但预测分数较高，适合做kinase谱确认。,高：EPHA3 kinase和pEPHA3 readout成熟；需排除CDK4/6抗增殖。,EPHA3激酶IC50/Kd，ephrin刺激pEPHA3和下游pERK/pAKT细胞readout。,EPHA2/4、EPHB、CDK和广谱kinase panel，肿瘤细胞周期毒性反筛。,中,P2_keep_medium,keep_medium,保留为二线高质量kinase候选；同方向风险限制优先级。
strict895_0513,Trospium Chloride,SLC6A1,GAT1相关癫痫、神经兴奋性异常和神经炎症模型,机制可测但转化弱：Trospium外周抗胆碱药CNS渗透低，SLC6A1神经疾病方向虽清晰但体内可达性差。,高：GABA转运实验可行；需BBB/外排和抗胆碱效应反筛。,GAT1过表达细胞GABA摄取实验或电生理转运电流，空载体和tiagabine阳性对照。,SLC6A11/12/13、SERT/DAT/NET，膜扰动、P-gp外排、神经毒性和底物干扰反筛。,高,P3_review_low,review_low,体外可验证，因CNS暴露不足降级。
strict895_0514,Regadenoson,SLC29A1,ENT1/腺苷转运相关心肌缺血再灌注和动脉粥样硬化模型,机制中等但新颖性低：Regadenoson本身是腺苷A2A心血管应激药，ENT1同属腺苷通路，容易是近邻已知方向。,高：ENT1摄取实验成熟；需与A2A受体效应分离。,ENT1过表达细胞腺苷/核苷摄取实验，LC-MS或放射性底物，NBMPR阳性对照。,ENT2/3/4、CNT转运体，腺苷受体信号、P-gp/BCRP和核苷底物干扰反筛。,高,P3_review_low,review_low,可作为腺苷通路扩展验证，但老药新用novelty有限。
strict895_0515,Sonidegib Phosphate,KCND3,KCND3/Kv4.3相关肿瘤细胞兴奋性和增殖模型,机制偏弱：KCND3与肿瘤候选病种连接不够具体，Sonidegib同为肿瘤药且同方向，HH通路活性会混杂。,高：Kv4.3膜片钳可做；但肿瘤功能readout因果性弱。,Kv4.3/KCND3自动膜片钳测A型钾电流、失活和恢复动力学。,Kv4.1/4.2、hERG、Nav/Cav/KCNK通道panel，膜扰动和抗肿瘤细胞毒性反筛。,高,P3_review_low,review_low,低优先；除非先证明强选择性通道阻滞和肿瘤依赖性。
strict895_0516,Darunavir,SLC34A2,SLC34A2高表达肺鳞癌/肺腺癌和子宫内膜癌模型,机制中等：SLC34A2肿瘤转运体病种具体，Darunavir无肿瘤同方向背景；但蛋白酶抑制剂理化性质和外排风险需注意。,中：磷酸盐摄取可做；需提高溶解度/转运体选择性验证。,NaPi-IIb过表达细胞磷酸盐摄取实验，钠依赖曲线、空载体和已知抑制条件对照。,SLC34A1/3、SLC20A1/2，钠依赖性、pH影响、磷酸盐沉淀和细胞毒性反筛。,中,P2_keep_medium,keep_medium,可保留，但优先级略低于assay可行性为高的同靶点抗病毒药。
strict895_0517,Dacomitinib,CSF1R,CSF1R驱动肿瘤相关巨噬细胞、胶质瘤和乳腺癌免疫微环境模型,机制合理但novelty低：Dacomitinib为肿瘤EGFR/HER2 TKI，CSF1R同为肿瘤kinase方向，可能是广谱off-target。,高：CSF1R assay成熟；需与EGFR/HER2细胞毒性分开。,CSF1R激酶IC50/Kd，巨噬细胞CSF1诱导pCSF1R/pERK和存活readout。,KIT、FLT3、PDGFR、VEGFR和广谱kinase panel，巨噬细胞毒性与TKI共通效应反筛。,高,P3_review_low,review_low,不优先，适合作kinase panel补充。
strict895_0518,Fosamprenavir Calcium,KLK3,KLK3/PSA阳性前列腺癌和分泌蛋白酶模型,机制中等：KLK3为前列腺癌具体标志/蛋白酶，Fosamprenavir为蛋白酶抑制剂类，存在可测跨蛋白酶假说。,中高：KLK3酶活和结合实验可行；需KLK家族及底物干扰反筛。,重组KLK3/PSA蛋白酶底物活性、SPR/DSF结合和前列腺癌细胞分泌PSA readout。,KLK2/4、胰蛋白酶样蛋白酶、MMP/丝氨酸蛋白酶panel，荧光底物干扰和聚集体反筛。,中,P2_keep_medium,keep_medium,保留但定位应是前列腺癌/PSA轴，不宜泛化到所有肿瘤。
strict895_0519,Fulvestrant,EZH2,EZH2依赖DLBCL、乳腺癌和外阴上皮内瘤变模型,机制中等：EZH2肿瘤病种和表观遗传readout清晰，Fulvestrant同为肿瘤/内分泌药但不是同靶点。,高：EZH2酶活和H3K27me3 readout成熟；需排除ER降解和细胞周期效应。,PRC2/EZH2甲基转移酶活性和H3K27me3细胞readout，做SAM竞争与CETSA。,EZH1、DNMT/HDAC/PRMT表观遗传panel，ER通路、细胞周期毒性和SAM竞争反筛。,中,P2_keep_medium,keep_medium,可保留为表观遗传二线候选，先做PRC2/EZH2无细胞验证。
strict895_0520,Ensartinib Hydrochloride,PTPRB,PTPRB/内皮屏障相关糖尿病肾病、肾纤维化和肾微血管模型,机制中等：PTPRB与内皮屏障/血管稳态有关，糖尿病肾病病种具体；Ensartinib为TKI，同家族风险但方向不同。,高：PTP活性和内皮屏障readout可行；需排除ALK/ROS1等主靶点。,PTPRB磷酸酶结构域活性和内皮细胞VE-cadherin/屏障功能readout，配合结合实验。,PTPN11/PTPN1/PTPR家族panel，氧化还原抑制、金属螯合、内皮毒性反筛。,中,P2_keep_medium,keep_medium,可保留，优先肾微血管内皮和PTPRB选择性验证。
strict895_0521,Doravirine And Islatravir,FTO,FTO/m6A依赖乳腺癌和甲状腺乳头状癌模型,机制中等偏弱：FTO肿瘤表观转录组机制清晰，但复方Doravirine/Islatravir增加核苷类似物和组合归因混杂。,高：FTO demethylase assay可行；需拆分单药并排除2-OG/Fe2+螯合。,FTO m6A/m6Am去甲基化LC-MS或抗体readout，细胞看m6A水平和FTO靶基因。,ALKBH5、TET/JMJC双加氧酶panel，Fe2+/2-OG螯合、氧化还原和细胞毒性反筛。,中,P3_review_low,review_low,因复方不可归因且与0522重复，降为低优先。
strict895_0522,Doravirine,FTO,FTO/m6A依赖乳腺癌和甲状腺乳头状癌模型,机制中等偏强：FTO在肿瘤m6A调控中有明确可测机制，Doravirine单药背景较干净，具备新颖性。,高：FTO LC-MS/抗体readout成熟；需ALKBH5和双加氧酶panel反筛。,FTO m6A/m6Am去甲基化LC-MS或抗体readout，细胞看m6A水平和FTO靶基因。,ALKBH5、TET/JMJC双加氧酶panel，Fe2+/2-OG螯合、氧化还原和细胞毒性反筛。,中,P2_keep_medium,keep_medium,保留为表观转录组候选，优先单药FTO酶活。
strict895_0523,Palbociclib,TOP2A,TOP2A高表达宫颈癌和小细胞肺癌增殖模型,机制可测但新颖性低：TOP2A是经典抗肿瘤细胞毒轴，Palbociclib同方向且细胞周期效应直接混杂。,高：TOP2A实验成熟；但细胞readout难与CDK4/6抑制区分。,TOP2A解连环/切割复合物实验，细胞用γH2AX和TOP2A-DNA复合物确认。,TOP2B、DNA嵌插、PARP/ATR、细胞周期毒性和CDK抑制共通效应反筛。,高,P3_review_low,review_low,不优先，除非无细胞TOP2A活性强且无DNA嵌插。
strict895_0524,Enzalutamide,MAP2K2,MAP2K2/MEK2依赖胃癌和RAS-MAPK实体瘤模型,机制已有且新颖性差：Enzalutamide-MAP2K2标注已有post-approval线索，同为肿瘤方向，MAPK通路泛化风险高。,高：MEK2/pERK assay成熟；但AR轴和细胞毒性混杂。,MEK2激酶活性/结合实验，细胞用pERK下降、CETSA或NanoBRET做剂量反应。,MEK1/2、RAF/ERK及广谱kinase panel，ATP竞争、细胞毒性和糖皮质激素转录效应反筛。,高,P4_deprioritize,deprioritize,已报道同方向肿瘤线索，建议降级。
strict895_0525,Lamivudine,SLC34A2,SLC34A2高表达肺鳞癌/肺腺癌和子宫内膜癌模型,机制中等：Lamivudine为抗病毒药，SLC34A2肿瘤病种具体且转运readout直接；无同方向已知风险。,高：磷酸盐摄取可行；需SLC34A1/3和核苷转运/细胞毒性反筛。,NaPi-IIb过表达细胞磷酸盐摄取实验，钠依赖曲线、空载体和已知抑制条件对照。,SLC34A1/3、SLC20A1/2，钠依赖性、pH影响、磷酸盐沉淀和细胞毒性反筛。,中,P2_keep_medium,keep_medium,可保留，和Daclatasvir/Nevirapine同靶点候选可并列初筛。
strict895_0526,Sonidegib Phosphate,SLC6A4,SLC6A4高表达肺鳞癌/神经内分泌肺癌模型,机制偏弱：SERT肿瘤因果性不强，Sonidegib同为肿瘤药且HH通路活性会混杂。,高：SERT摄取可行；需在不抑制HH/细胞增殖窗口确认。,SERT过表达细胞5-HT摄取/外排实验，优先LC-MS或放射性底物，空载体和已知SERT抑制剂作对照。,DAT/NET/GAT同家族转运体，P-gp/BCRP外排，底物荧光/放射性干扰和细胞毒性反筛。,高,P3_review_low,review_low,低优先；同方向肿瘤且靶点疾病连接不足。
strict895_0527,Fulvestrant,KCND3,KCND3/Kv4.3相关肿瘤细胞兴奋性和增殖模型,机制偏弱：KCND3肿瘤病种不具体，Fulvestrant同为肿瘤内分泌药，尽管ConPLEx高但生物学可解释性不足。,高：电生理可测；但肿瘤细胞表型归因困难。,Kv4.3/KCND3自动膜片钳测A型钾电流、失活和恢复动力学。,Kv4.1/4.2、hERG、Nav/Cav/KCNK通道panel，膜扰动和抗肿瘤细胞毒性反筛。,高,P3_review_low,review_low,不因高预测分数升级；需先证明KCND3依赖性。
strict895_0528,Larotrectinib Sulfate,NTRK2,NTRK2/TrkB相关胶质瘤/少突胶质瘤模型,机制成立但不是新发现：Larotrectinib与NTRK家族为既有药理/阳性对照，输入已标注exact_known_target_by_profile_or_control。,高：NTRK2 kinase和pTrkB assay成熟，适合做流程阳性对照。,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,高,P0_control_only,control_only,仅作为阳性/流程控制保留，不计入老药新用候选。
strict895_0529,Selinexor,CSF1R,CSF1R驱动肿瘤相关巨噬细胞、胶质瘤和乳腺癌免疫微环境模型,机制已有但novelty差：Selinexor-CSF1R标注post-approval线索且同为肿瘤方向，XPO1效应会混杂。,高：CSF1R assay可行；但细胞层面难与XPO1抗肿瘤效应分开。,CSF1R激酶IC50/Kd，巨噬细胞CSF1诱导pCSF1R/pERK和存活readout。,KIT、FLT3、PDGFR、VEGFR和广谱kinase panel，巨噬细胞毒性与TKI共通效应反筛。,高,P4_deprioritize,deprioritize,已有线索和同方向混杂，建议降级。
strict895_0530,Bosutinib Monohydrate,EPAS1,EPAS1/HIF2α阳性肺鳞癌、肾癌样低氧肿瘤模型,机制已有但不优先：EPAS1肿瘤低氧机制清晰，但Bosutinib同为肿瘤TKI且已有post-approval线索，直接HIF2 engagement难。,中高：HRE报告可做；直接结合/选择性证明难度中高。,EPAS1-HIF2α/ARNT二聚化或HRE报告基因，辅以HIF2靶基因qPCR和蛋白稳定性实验。,HIF1A、一般低氧/蛋白稳定性、线粒体毒性、蛋白翻译抑制和细胞毒性反筛。,高,P4_deprioritize,deprioritize,因已有报道、同方向和assay间接性降级。
strict895_0531,Atazanavir Sulfate,KLK3,KLK3/PSA阳性前列腺癌和分泌蛋白酶模型,机制中等：Atazanavir为HIV蛋白酶抑制剂，KLK3为前列腺癌相关丝氨酸蛋白酶，跨蛋白酶假说可测且病种具体。,高：KLK3酶活/结合实验可行；需KLK家族选择性和底物干扰反筛。,重组KLK3/PSA蛋白酶底物活性、SPR/DSF结合和前列腺癌细胞分泌PSA readout。,KLK2/4、胰蛋白酶样蛋白酶、MMP/丝氨酸蛋白酶panel，荧光底物干扰和聚集体反筛。,中,P2_keep_medium,keep_medium,可保留，优先无细胞KLK3活性和前列腺癌PSA readout。
strict895_0532,Difluprednate,MAP2K2,MEK2/MAP2K2相关银屑病角质形成细胞炎症模型,机制偏弱：MAPK参与银屑病，但Difluprednate为强效糖皮质激素，同方向皮肤抗炎会混杂且rank80。,中高：MEK2 assay可行；需排除GR效应。,MEK2激酶活性/结合实验，细胞用pERK下降、CETSA或NanoBRET做剂量反应。,MEK1/2、RAF/ERK及广谱kinase panel，ATP竞争、细胞毒性和糖皮质激素转录效应反筛。,高,P3_review_low,review_low,低优先；皮肤表型大概率由激素药理解释。
strict895_0533,Ulipristal Acetate,PTPN11,SHP2/PTPN11相关心肌肥厚、心衰血管炎症和动脉粥样硬化模型,机制中等：PTPN11/SHP2参与RTK-MAPK心血管重塑，Ulipristal方向不同；但rank77且甾体受体混杂明显。,中高：SHP2 assay可做；需甾体受体panel和红氧反筛。,SHP2磷酸酶/变构结合实验，细胞用RTK刺激pERK/pSTAT下降和CETSA验证。,PTPN1/PTPN6/PTPRB等PTP panel，氧化还原抑制、金属螯合、聚集体和细胞毒性反筛。,中,P2_keep_medium,keep_medium,可低成本保留，若无细胞SHP2不强则停止。
strict895_0534,Abacavir Sulfate,JAK1,JAK1/STAT依赖AML、慢性T细胞白血病和炎症相关乳腺癌模型,机制中等偏弱：JAK1肿瘤/炎症机制清楚，但Abacavir ConPLEx低且HLA/免疫风险高，缺少强先验。,中高：JAK1 kinase和pSTAT readout可行；需JAK选择性与免疫毒性反筛。,JAK1激酶IC50/Kd，细胞用细胞因子诱导pSTAT1/3/5下降和JAK选择性验证。,JAK2/3/TYK2、AR/ER轴和广谱kinase panel，骨髓抑制、免疫抑制和细胞毒性反筛。,高,P3_review_low,review_low,低优先；仅建议在JAK panel中顺带测试。
strict895_0535,Fulvestrant,NR3C1,GR/NR3C1相关过敏性接触性皮炎、痤疮和银屑病炎症模型,机制中等但风险高：Fulvestrant-NR3C1预测分数高，皮肤炎症方向具体；但已有post-approval线索且核受体交叉/内分泌效应复杂。,中高：GR结合/报告可做；需ER/PR/MR/AR核受体panel。,GR配体结合TR-FRET/DSF和GRE-luciferase报告基因，细胞核转位和靶基因qPCR确认。,PR/MR/AR/ER和核受体panel，糖皮质激素样转录谱、细胞毒性和内分泌效应反筛。,高,P3_review_low,review_low,可记录但不优先；若阳性更像核受体交叉药理。
strict895_0536,Bosutinib Monohydrate,EPHA2,EPHA2高表达口腔鳞癌、尿路上皮癌和乳腺癌侵袭模型,机制较强但同方向风险中等：EPHA2为肿瘤侵袭/迁移RTK，Bosutinib预测分数最高且assay直接；同为TKI需排除ABL/SRC谱。,高：EPHA2 kinase、pEPHA2和迁移侵袭readout成熟；可用kinase panel快速确认选择性。,EPHA2激酶IC50/Kd，ephrin-A1刺激pEPHA2及细胞迁移/侵袭readout。,EPHA3/4、EPHB、ABL/SRC和广谱kinase panel，Bosutinib既有TKI谱和细胞毒性反筛。,中,P1_keep_high,keep_high,建议优先进入kinase panel；若EPHA2活性强且浓度可达，是本块较好的肿瘤候选。
strict895_0537,Selpercatinib,AKT1,AKT1依赖结直肠癌/十二指肠癌和PI3K-AKT实体瘤模型,机制中等：AKT1肿瘤节点清晰，Selpercatinib同为肿瘤RTK药且同家族风险，仍可用assay直接验证。,高：AKT1 kinase和pPRAS40/pGSK3β readout成熟；需与RET抑制分离。,AKT1激酶活性/结合实验，细胞用pPRAS40/pGSK3β下降和CETSA/NanoBRET验证。,AKT2/3、PI3K、mTOR、SGK和广谱kinase panel，AR轴/细胞周期毒性反筛。,中,P2_keep_medium,keep_medium,保留为二线kinase外延候选；novelty受同方向限制。
strict895_0538,Apalutamide,JAK1,JAK1/STAT依赖AML、慢性T细胞白血病和炎症相关乳腺癌模型,机制已有但新颖性差：Apalutamide-JAK1标注post-approval线索且同为肿瘤方向，AR轴和JAK/STAT细胞效应难拆分。,高：JAK1 assay成熟；但已报道和同方向风险高。,JAK1激酶IC50/Kd，细胞用细胞因子诱导pSTAT1/3/5下降和JAK选择性验证。,JAK2/3/TYK2、AR/ER轴和广谱kinase panel，骨髓抑制、免疫抑制和细胞毒性反筛。,高,P4_deprioritize,deprioritize,降级；不适合作strict895优先新候选。
strict895_0539,Selinexor,FLT4,VEGFR3/FLT4淋巴管生成相关肿瘤转移和CML模型,机制中等偏弱：FLT4肿瘤淋巴管生成机制清楚，但Selinexor同为肿瘤药且ConPLEx低，XPO1效应混杂。,中高：FLT4 kinase/readout可行；需与XPO1细胞毒性分开。,VEGFR3/FLT4激酶IC50/Kd，淋巴内皮细胞VEGF-C诱导pFLT4/pERK readout。,VEGFR1/2、PDGFR、KIT和广谱kinase panel，内皮毒性和抗血管生成共通效应反筛。,高,P3_review_low,review_low,低优先；只有明确FLT4生化活性才继续。
strict895_0540,Tucatinib,CSF1R,CSF1R驱动肿瘤相关巨噬细胞、胶质瘤和乳腺癌免疫微环境模型,机制合理但novelty低：Tucatinib为同方向肿瘤TKI，CSF1R同为kinase免疫肿瘤靶点，可能是谱系外延。,高：CSF1R kinase和巨噬细胞readout成熟；需与HER2和广谱TKI效应分离。,CSF1R激酶IC50/Kd，巨噬细胞CSF1诱导pCSF1R/pERK和存活readout。,KIT、FLT3、PDGFR、VEGFR和广谱kinase panel，巨噬细胞毒性与TKI共通效应反筛。,高,P3_review_low,review_low,保留为低优先off-target验证，不作为优先老药新用。
