target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair,task_code,diagnostic_scope
CHEMBL3004,ABCC1,P33527,转运体,TRANSPORTER_MEMBRANE_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,55,384,32,94.0,101.0,415.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.609375,0.5835984282530335,0.2655328219885407,0.0,0.4041666666666667,0.8052038239538238,0.2929385345952392,False,False,True,0.3877551020408163,0.477045177045177,0.0566121604277389,0.0,0.0888888888888888,0.7333333333333334,0.9262193857524792,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.609375,0.628652269106023,0.42578125,0.4898938544796865,0.6886072535185043,0.373015873015873,0.8016648065476191,0.1549225387306347,1.0,0.250991822524492,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.6734693877551021,0.7472789115646259,0.5714285714285714,0.7023809523809523,0.9538209481777996,0.3469387755102041,0.9583333333333331,0.1374312843578211,2.0,0.2916480690952234,False,False,False,False,16.0,16.0,0.3652966320514679,0.4640090614557266,0.5356677174568176,0.5510776191949844,0.5760778456926345,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.2406,2cbz,A,,True,9,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4791,ECE1,P42892,酶（非激酶）,ENZYME_BIOCHEMICAL,T4_POSITIVE_ONLY,63,7,16,63.0,22.0,28.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,8.0,True,0.484375,0.5637362637362637,0.7198234109149195,2.0,0.1666666666666666,0.7936507936507936,0.7078960354718048,False,False,True,0.484375,0.5637362637362637,0.7198234109149195,2.0,0.1816378066378066,0.796875,0.7617393188029061,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.34375,0.460576923076923,0.3125,0.419665404040404,0.077080949188966,0.0832341269841269,0.6984126984126984,0.8740629685157422,0.0,0.9674742781281116,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.34375,0.460576923076923,0.3125,0.419665404040404,0.077080949188966,0.0832341269841269,0.6666666666666667,0.8685657171414293,0.0,0.9653181377438772,False,False,False,False,8.0,8.0,0.7178961336612701,0.7664444446563721,0.8501494407653808,0.8778719544410705,0.9000499653816223,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.2021,3dwb,A,,True,3,1,0,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL5697,EGLN1,Q9GZT9,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,421,219,32,440.0,262.0,293.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,9.0,True,0.41796875,0.4823775931690976,0.3451665498994778,1.0,0.2261634199134199,0.625,0.8658756053667315,False,False,True,0.3333333333333333,0.469417211328976,0.2526445078366999,0.0,0.0779220779220779,0.6234172077922076,0.9861976757190934,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.5078125,0.5581719282718324,0.3828125,0.431312671111099,0.4818802656772035,0.2995457393483709,0.7217480352464871,0.4987506246876562,1.0,0.6564364876385337,False,False,False,False,GATE_B,18.0,9.0,9.0,True,0.3950617283950617,0.4901468901468901,0.4444444444444444,0.4796310171310171,0.2943959858483299,0.1388782051282051,0.6807291666666665,0.7541229385307346,0.0,0.8808662895443035,False,False,False,False,16.0,16.0,0.6364392340183258,0.7168737649917603,0.7736845016479492,0.792611688375473,0.8019278228282929,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0215,5ox6,A,,True,201,64,63,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL3028,EGLN2,Q96KS0,酶（非激酶）,ENZYME_BIOCHEMICAL,T3_MINIMUM_POSITIVE_NEGATIVE,251,11,16,254.0,30.0,30.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,3.0,True,0.765625,0.7906746031746031,0.940082347623078,2.0,0.4666666666666667,1.0,0.1322048843243399,False,False,False,0.4444444444444445,0.5555555555555556,0.0355864824394699,0.0,0.0,1.0,0.7832187408672113,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.5625,0.5812770562770563,0.46875,0.5075396825396825,0.280154231736166,0.2363139204545454,0.8571428571428571,0.3578210894552723,0.0,0.4964981624020526,False,False,False,False,GATE_B,6.0,3.0,3.0,False,0.6666666666666667,0.6388888888888888,0.0,0.3833333333333333,0.0356302110265679,0.0,1.0,0.2928535732133933,0.0,0.4994680573823516,False,False,False,False,8.0,8.0,0.6561602354049683,0.7209193706512451,0.770354276895523,0.8038511008024215,0.8306485599279403,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.253,5v1b,A,,True,3,1,0,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL248,ELANE,P08246,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,488,1220,32,490.0,210.0,1180.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.64453125,0.5925505050505051,0.4215226429268733,1.0,0.4404446778711484,0.8314215686274506,0.2058660995073712,False,False,True,0.7346938775510203,0.7249999999999999,0.8151575172618857,2.0,0.3958333333333333,1.0,0.3259701000976275,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.640625,0.5730016021560139,0.52734375,0.5769585751724822,0.149851541624347,0.4227059659090909,0.8274678308823529,0.0929535232383808,0.0,0.1653774339823953,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.7755102040816326,0.7129251700680271,0.5102040816326531,0.595063666492238,0.2395821060348861,0.4666666666666667,1.0,0.0529735132433783,0.0,0.1502718028740731,False,False,False,False,16.0,16.0,0.4292159229516983,0.5228208303451538,0.7084389626979828,0.7156557887792587,0.73222436606884,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.4348,6f5m,A,,False,135,34,33,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL3691,ENPP2,Q13822,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1535,177,32,1739.0,267.0,371.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.52734375,0.535495914711066,0.3560807122276781,1.0,0.3278740970072239,0.753968253968254,0.5568284302323209,False,False,True,0.5714285714285714,0.7683150183150182,0.9967467464763422,2.0,0.1666666666666666,1.0,0.6387389188828901,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.53515625,0.6266144303969916,0.609375,0.6726999707985961,0.889062438731589,0.3157378740970071,0.7316315263683685,0.4052973513243378,2.0,0.5492347284301774,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.5714285714285714,0.6419501133786847,0.4693877551020408,0.5927960927960927,0.8067079646643552,0.2083333333333333,0.875,0.3593203398300849,2.0,0.5722054227123726,False,False,False,False,16.0,16.0,0.609887033700943,0.7030030786991119,0.7377746999263763,0.7501653581857681,0.7630292683839798,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.5532,4zg7,A,,True,90,9,8,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL5147,EPHB4,P54760,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,490,366,32,627.0,245.0,368.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,0.0,True,0.4140625,0.4372846105070625,0.0360223280728772,0.0,0.1958076298701299,0.6289679074754898,0.8756888622275544,False,False,,,,,,,,,,,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.421875,0.436914905206007,0.36328125,0.4618109884440529,0.0156883197138486,0.2156584901166944,0.6558799342105263,0.7651174412793603,0.0,0.887536231884058,False,False,False,False,,,,,,,,,,,,,,,,,,,,16.0,16.0,0.3243461549282074,0.4235975593328476,0.6826749742031097,0.6989773809909821,0.7332422077655792,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.4824,6fni,A,,False,34,20,19,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4245,ESRRG,P62508,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,98,77,16,94.0,23.0,99.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,0.0,True,0.671875,0.653720238095238,0.7322235777016408,2.0,0.3491125541125541,0.9833333333333334,0.2753212320498863,False,False,,,,,,,,,,,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.6875,0.614186507936508,0.921875,0.932426948051948,0.082034104506207,0.3569642857142858,1.0,0.1144427786106946,0.0,0.1972386587771203,False,False,False,False,,,,,,,,,,,,,,,,,,,,8.0,8.0,0.9088464975357056,0.9123437106609344,0.9447649657726288,0.9551034241914748,0.963374190926552,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0882,2gpu,A,,False,57,37,36,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2821,F12,P00748,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,460,142,32,341.0,184.0,197.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,4.0,True,0.41796875,0.5208918337490241,0.5838968339162877,1.0,0.2142857142857142,0.626984126984127,0.8606278744251149,False,False,True,0.6875,0.8125,0.9938145987990894,2.0,0.1999999999999999,1.0,0.5295044439387985,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.45703125,0.5441180250531251,0.37109375,0.4613217782331411,0.7245054460307537,0.2459593837535014,0.67847463681829,0.6391804097951025,2.0,0.777393729913286,False,False,False,False,GATE_B,8.0,4.0,4.0,True,0.5,0.5249999999999999,0.8125,0.8541666666666666,0.0066928509242848,0.0,1.0,0.559720139930035,0.0,0.7480874947141813,False,False,False,False,16.0,16.0,0.834505558013916,0.9050856232643129,0.9416808187961578,0.9547603875398636,0.9632188946008682,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.1184,6b77,B,,False,40,15,14,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1782,FDPS,P14324,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,122,79,32,126.0,102.0,120.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,6.0,True,0.56640625,0.6076642691636297,0.7541801870997275,2.0,0.3529411764705882,0.7658820346320345,0.4227592683710448,False,False,True,0.4999999999999999,0.6260942760942761,0.8411252909755266,2.0,0.1142857142857142,0.8443749999999994,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.640625,0.7447577853516819,0.74609375,0.7788915367040368,0.9761315382924288,0.4363795518207283,0.8441829004329005,0.0984507746126936,2.0,0.1739130434782609,False,False,False,False,GATE_B,12.0,6.0,6.0,True,0.6111111111111112,0.7592592592592593,0.6388888888888888,0.6771825396825396,0.993315123847026,0.2,1.0,0.2818590704647676,2.0,0.4866883328522074,False,False,False,False,16.0,16.0,0.6073135733604431,0.6995234489440918,0.7557993829250336,0.7903457581996918,0.8287002742290497,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.269,4nke,A,,True,96,34,33,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1902,FKBP1A,P62942,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,261,61,32,201.0,95.0,97.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.55078125,0.5010580646162067,0.1058815573954397,0.0,0.3203454748376623,0.775,0.4576446872787604,False,False,True,0.5798816568047337,0.5161161739216038,0.0717220343431626,0.0,0.3070990896358543,0.818767361111111,0.5339990825364339,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.546875,0.5908989575521284,0.85546875,0.8632776603724495,0.7910562811973337,0.3036016511867905,0.75,0.3423288355822089,2.0,0.4826227662867595,False,False,False,False,GATE_B,26.0,13.0,13.0,True,0.5443786982248521,0.4998262976472074,0.8461538461538463,0.84065971735655,0.1226179515565746,0.2787708445400753,0.8035949248120301,0.3623188405797101,0.0,0.5722054227123726,False,False,False,False,16.0,16.0,0.8880215585231781,0.9145454168319702,0.9149126708507538,0.9255365282297134,0.9431082516908644,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.9053,2fke,A,,False,141,69,68,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2331065,FTO,Q9C0B1,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,68,68,32,107.0,72.0,73.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.48046875,0.5816854197527394,0.61126014874112,1.0,0.2683684736316314,0.705911075367647,0.7128900011852833,False,False,True,0.3,0.5168529724489477,0.7292968139599508,2.0,0.0533020833333333,0.5867499999999995,0.9989220262943296,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.2734375,0.4392783197573242,0.265625,0.3955142713436834,0.4750244964662063,0.0980392156862745,0.4604761904761904,0.9845077461269364,1.0,0.999000499750125,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.11,0.3540424496384248,0.1399999999999999,0.3592096332460109,0.013106496424371,0.0,0.32,0.9995002498750624,0.0,1.0,False,False,False,False,16.0,16.0,0.7345284819602966,0.7723555564880371,0.8167961835861206,0.8250579237937927,0.8410932421684265,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.8831,4ie6,A,,True,76,28,27,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2608,GAA,P10253,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,22,130,16,21.0,48.0,135.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,5.0,True,0.5625,0.5519501332001332,0.2263897904822173,0.0,0.2380952380952381,0.8546103896103893,0.5160405418916216,False,False,True,0.56,0.6392857142857142,0.8668866072335045,2.0,0.125,1.0,0.7045409099998182,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.40625,0.4625992063492063,0.859375,0.8106150793650793,0.0220932806382269,0.111060606060606,0.75,0.7551224387806097,0.0,0.8830060776063581,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.44,0.5422222222222222,0.8,0.71,0.1331133927664955,0.0,0.8584821428571418,0.631184407796102,0.0,0.8086141261166653,False,False,False,False,8.0,8.0,0.4910367354750633,0.7113320231437683,0.770499074459076,0.7727437436580658,0.7745394790172577,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.1502,5nn6,A,,False,131,18,17,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2179,GBA1,P04062,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,191,193,32,183.0,103.0,159.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.671875,0.7075409413615059,0.9314275356366952,2.0,0.4681439393939394,0.8571428571428571,0.1392192149805332,False,False,True,0.701388888888889,0.7076264084735951,0.863986031659249,2.0,0.4642526455026455,0.916083916083916,0.2569938842420195,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.3125,0.4085758497127489,0.48046875,0.4837180401157328,0.0615792710492878,0.1385062306114937,0.5083780364372469,0.9705147426286856,0.0,0.999000499750125,False,False,False,False,GATE_B,24.0,12.0,12.0,True,0.513888888888889,0.546554507288203,0.5277777777777778,0.5212039866451631,0.3662517688216768,0.2785515873015873,0.7571428571428571,0.4452773613193403,1.0,0.6801489365207506,False,False,False,False,16.0,16.0,0.5539566203951836,0.6518970429897308,0.7788003385066986,0.8059934824705124,0.8546840518712997,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.4718,3gxf,B,,False,364,58,57,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4016,GRIA2,P42262,离子通道,ION_CHANNEL_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,22,38,16,22.0,61.0,65.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,5.0,True,0.5,0.5839743589743589,0.7352271940187237,2.0,0.1875,0.7999999999999999,0.6644252101960562,False,False,True,0.6799999999999999,0.7226190476190477,0.8826856727485283,2.0,0.25,1.0,0.5071476270783579,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.3125,0.4226377788877789,0.5,0.6286976911976911,0.0586856196394643,0.0,0.6333730158730158,0.8990504747626187,0.0,0.9801678108314263,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.48,0.5192857142857142,0.36,0.4666666666666667,0.1173202489923103,0.0416666666666666,0.8804444444444441,0.5412293853073463,0.0,0.7303969374536033,False,False,False,False,8.0,8.0,0.4528721645474434,0.5379294455051422,0.8036409437656402,0.8444354146718979,0.8770709913969039,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.563,3ua8,A,,False,133,15,14,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
