target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair
CHEMBL3201,AHR,P35869,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,52,52,16,52.0,17.0,49.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,7.0,True,0.59375,0.6141826923076923,0.2846688515330772,0.0,0.28125,0.8910321969696963,0.4341987158123931,False,False,True,0.6326530612244898,0.6322261072261072,0.2388718594891028,0.0,0.3,0.9183673469387754,0.5071476270783579,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.4375,0.5181089743589744,0.53125,0.6582799145299145,0.2273607534363896,0.126984126984127,0.75,0.7106446776611695,0.0,0.8515989938914841,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.3877551020408163,0.4935064935064934,0.5102040816326531,0.6446410732125016,0.19516661450256,0.0814668367346938,0.7250568181818181,0.736631684157921,0.0,0.8751436247688121,False,False,False,False,8.0,8.0,0.5980240404605865,0.6044838428497314,0.6539632439613342,0.6565780818462372,0.6586699521541596,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.9369,8qmo,D,,False,3,3,2,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1900,AKR1B1,P15121,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,253,102,32,257.0,116.0,123.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.5078125,0.6257969368453649,0.9208108559894106,2.0,0.2941176470588235,0.7137254901960784,0.624006929383354,False,False,True,0.5599999999999999,0.6793332596196373,0.9524768517208172,2.0,0.2828282828282829,0.8181818181818181,0.6322035592881424,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.56640625,0.5286107536786885,0.5078125,0.576870894206087,0.1738218466031999,0.3665277777777778,0.7804136029411765,0.2623688155922039,0.0,0.3901895206243032,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.47,0.4852000287294404,0.54,0.6403666216824111,0.0922082205596667,0.1866428571428571,0.75,0.6016991504247876,0.0,0.7805957486373092,False,False,False,False,16.0,16.0,0.6898020505905151,0.747005045413971,0.8165176510810852,0.8548866361379623,0.9172912329435348,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.3812,2fzb,A,,True,442,176,175,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL4282,AKT1,P31749,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1475,584,32,1480.0,516.0,728.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.63671875,0.7284888916936221,0.9405848536803024,2.0,0.420828373015873,0.8353443043884218,0.2268691423005721,False,False,True,0.2653061224489795,0.4966854573997431,0.7605536754859065,2.0,0.0,0.5833333333333333,0.9989220262943296,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.54296875,0.5335420240022167,0.484375,0.5211633363868895,0.3098887875514751,0.345,0.75,0.3263368315842079,1.0,0.4661954736917256,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.4081632653061224,0.4832722832722832,0.4489795918367347,0.5128427128427128,0.1853093053297525,0.0833333333333333,0.7292708333333333,0.7251374312843578,0.0,0.8689146805907391,False,False,False,False,16.0,16.0,0.4439903870224952,0.5243787467479706,0.6950885653495789,0.7440562695264816,0.7755542367696762,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.5361,4ekl,A,,False,68,38,37,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1935,ALDH2,P05091,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,69,70,32,68.0,33.0,96.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,6.0,True,0.6875,0.6991726030899459,0.7449858193071632,1.0,0.4977425515660809,0.8614975649350648,0.1261978373556058,False,False,True,0.5833333333333334,0.5541666666666666,0.0355936308393429,0.0,0.1714285714285714,0.9714285714285716,0.6271050137798527,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.37890625,0.5179744529124457,0.59375,0.6762682044795216,0.7360054031536964,0.1860569985569986,0.5990381297446514,0.8910544727636182,2.0,0.9801678108314263,False,False,False,False,GATE_B,12.0,6.0,6.0,True,0.3333333333333333,0.4712602212602212,0.5555555555555556,0.6438492063492063,0.1586741264822525,0.0,0.71875,0.8340829585207397,0.0,0.9349800905998614,False,False,False,False,16.0,16.0,0.6927972286939621,0.7326631546020508,0.7583768367767334,0.7717985957860947,0.77905955016613,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.7122,2vle,D,,False,408,26,25,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL3687,ALOX12,P18054,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,29,33,16,28.0,111.0,122.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,1.0,True,0.625,0.699599358974359,0.9242840665150188,2.0,0.3333333333333333,0.9166666666666666,0.3526183652158457,False,False,False,0.0,0.5,6.776878889750501e-21,0.0,0.0,0.0,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.734375,0.7349587912087913,0.453125,0.5080544455544456,0.7941851245215914,0.4602678571428571,0.9682539682539684,0.0709645177411294,2.0,0.1302513300311869,False,False,False,False,GATE_B,2.0,1.0,1.0,False,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.4817591204397801,2.0,0.7086860610098991,False,False,False,False,8.0,8.0,0.5653293803334236,0.630018949508667,0.8361577093601227,0.8554510623216629,0.8708857446908951,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.5215,8ghd,D,,True,23,5,4,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL5619,APEX1,P27695,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,26,81,16,24.0,199.0,201.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,8.0,True,0.25,0.4516483516483516,0.2629989911399063,0.0,0.0,0.5641666666666663,0.9733000369623044,False,False,True,0.25,0.4516483516483516,0.2629989911399063,0.0,0.0,0.5555555555555556,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.640625,0.6264204545454545,0.53125,0.5492521367521367,0.2812724787899953,0.3272727272727273,0.9092803030303028,0.1814092953523238,0.0,0.2859168241965973,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.640625,0.6264204545454545,0.53125,0.5492521367521367,0.2812724787899953,0.328125,0.9365079365079364,0.1869065467266366,0.0,0.3534695237415305,False,False,False,False,8.0,8.0,0.5302541106939316,0.6071858108043671,0.6145343005657196,0.6817316621541976,0.7354895514249801,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.2276,7tc2,D,,False,111,41,40,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1871,AR,P10275,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1551,471,32,1549.0,417.0,753.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,6.0,True,0.6640625,0.6314924379666227,0.4526295080256678,1.0,0.45,0.8571428571428572,0.1584443980769063,False,False,True,0.75,0.8152777777777778,0.993509036579292,2.0,0.4285714285714286,1.0,0.3225082256276017,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,31.0,15.0,16.0,True,0.4,0.4191163785940973,0.7666666666666667,0.7514982687563333,0.0241350555273839,0.1890078304048892,0.6250548245614035,0.8390804597701149,0.0,0.9395109395109394,False,False,False,False,GATE_B,11.0,5.0,6.0,True,0.2666666666666666,0.3821789321789321,0.8666666666666667,0.81,0.0036749273353339,0.0,0.6666666666666666,0.9045477261369316,0.0,0.9709045091353938,False,False,False,False,16.0,16.0,0.2659133821725845,0.3410356193780899,0.5707333385944366,0.6171461045742035,0.6533725917339325,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.3027,2pix,A,,False,182,94,93,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL2185,AURKB,Q96GD4,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1124,457,32,1331.0,516.0,678.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,16.0,True,0.36328125,0.5277207340551127,0.7871314060606998,2.0,0.1626934523809523,0.5833578431372547,0.950068125909702,False,False,True,0.36328125,0.5277207340551127,0.7871314060606998,2.0,0.1625,0.5708646616541353,0.9935376941348132,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.61328125,0.699836692578628,0.4765625,0.5905934611597153,0.9115131768439244,0.4129490392648287,0.8235466452205882,0.1489255372313843,2.0,0.2426314932421429,False,False,False,False,GATE_B,32.0,16.0,16.0,True,0.61328125,0.699836692578628,0.4765625,0.5905934611597153,0.9115131768439244,0.3928273809523809,0.8235466452205883,0.1299350324837581,2.0,0.2799984623073078,False,False,False,False,16.0,16.0,0.8058150410652161,0.8826198279857635,0.7505526542663574,0.8466868698596954,0.8808152258396148,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.9435,4af3,A,,False,1,1,0,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL4822,BACE1,P56817,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,5258,689,32,5274.0,731.0,930.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.578125,0.5968675001898687,0.6554650375735797,1.0,0.3554166666666667,0.77383658008658,0.3687945045721394,False,False,True,0.8367346938775511,0.7968253968253969,0.8176637776957044,2.0,0.5554421768707483,1.0,0.1573608355252026,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6640625,0.6218160850165161,0.6796875,0.6929897082040701,0.3908902958222038,0.4570141989087302,0.8531746031746033,0.0519740129935032,1.0,0.1011574749537982,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.5918367346938775,0.5960626674912389,0.489795918367347,0.5713453213453213,0.2364815084031037,0.25,0.8958333333333334,0.3103448275862069,0.0,0.5166219285566798,False,False,False,False,16.0,16.0,0.661312609910965,0.708607017993927,0.7588778436183929,0.7805416882038116,0.7899113237857819,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.9865,4fco,A,,False,1082,409,408,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1914,BCHE,P06276,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1599,965,32,1588.0,1346.0,1565.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.69140625,0.7574624218374219,0.9551620943976356,2.0,0.4784139080733507,0.8614975649350648,0.1193679072404697,False,False,True,0.71900826446281,0.8132798573975044,0.996184951698844,2.0,0.4710743801652892,0.925,0.2505173383927865,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.47265625,0.5231021407111816,0.78515625,0.8169764037991591,0.5547027896853235,0.2509558823529412,0.6876041666666666,0.6056971514242878,1.0,0.7506503158677071,False,False,False,False,GATE_B,22.0,11.0,11.0,True,0.4710743801652892,0.5662181299952197,0.71900826446281,0.7086481700118065,0.7033873771232969,0.2165918803418803,0.725,0.591704147926037,1.0,0.7795912470305131,False,False,False,False,16.0,16.0,0.4922951534390449,0.5250406563282013,0.7559463083744049,0.7900633215904236,0.812063443660736,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.2094,7qhd,A,True,False,770,110,109,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL4860,BCL2,P10415,离子通道,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,1132,202,32,825.0,251.0,370.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,10.0,True,0.5703125,0.6338925623423539,0.8202698210689735,2.0,0.373015873015873,0.7658820346320345,0.3899720055988802,False,False,True,0.55,0.6276182099634111,0.7540283815703521,2.0,0.2737824675324675,0.8095238095238095,0.6530461031081455,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.640625,0.7799304783092325,0.75390625,0.8260477582846004,0.9964429160186828,0.4199057804940158,0.8492261904761904,0.0989505247376311,2.0,0.1739130434782609,False,False,False,False,GATE_B,20.0,10.0,10.0,True,0.7399999999999999,0.8526315789473683,0.7500000000000001,0.8472744360902255,0.9991336684669389,0.4542929292929292,1.0,0.0349825087456271,2.0,0.1130829933870274,False,False,False,False,16.0,16.0,0.5683738589286804,0.6310584545135498,0.8781422972679138,0.8932689428329468,0.8943833112716675,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0039,4lvt,B,,False,56,37,36,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL1919,CACNA2D1,P54289,转运体,TRANSPORTER_MEMBRANE_FUNCTIONAL,T4_POSITIVE_ONLY,152,7,16,152.0,24.0,25.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,4.0,True,0.71875,0.7194264069264069,0.790756431527163,2.0,0.4284040178571429,0.9636363636363636,0.2041999007605886,False,False,True,0.5,0.5428571428571428,0.0758581800212435,0.0,0.0,1.0,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.296875,0.4122211122211122,0.375,0.5210008741258741,0.0168943711751465,0.0,0.6031746031746031,0.9150424787606196,0.0,0.9828234031132584,False,False,False,False,GATE_B,8.0,4.0,4.0,True,0.5625,0.5666666666666667,0.5,0.5249999999999999,0.0758613202648934,0.0,1.0,0.4312843578210895,0.0,0.6624146490290767,False,False,False,False,8.0,8.0,0.5101894289255142,0.5436592400074005,0.608639907836914,0.6103118419647217,0.6116493892669678,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.5605,8if3,A,,False,22,9,8,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL3776,CASP8,Q14790,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,142,53,32,141.0,122.0,165.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,2.0,True,0.69140625,0.697173622265534,0.8462229401450226,2.0,0.4938836348684211,0.8672725183823525,0.130047408239871,False,False,False,0.0,0.4166666666666666,0.0,0.0,0.0,0.0,1.0,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.41796875,0.4831031690945628,0.9296875,0.926409650398621,0.4801312785694215,0.2064777327935222,0.6333333333333333,0.8035982008995503,1.0,0.921120467434267,False,False,False,False,GATE_B,4.0,2.0,2.0,False,0.75,0.8333333333333333,0.0,0.4166666666666666,0.99335194332921,0.0,1.0,0.335832083958021,2.0,0.5524338422504724,False,False,False,False,16.0,16.0,0.5445596277713776,0.6235060393810272,0.641692191362381,0.6540735960006714,0.6591815233230591,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.0497,3kjn,A,True,False,21,9,8,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL3572,CETP,P11597,离子通道,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,502,109,32,509.0,192.0,194.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,5.0,True,0.34765625,0.414298297774921,0.0295670984379843,0.0,0.1578689370485035,0.5648039215686269,0.9619999077107656,False,False,True,0.56,0.5449999999999999,0.0182664743569719,0.0,0.0,1.0,0.7045409099998182,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.30859375,0.3997066248806256,0.3046875,0.3954538069572899,0.019304331828859,0.1294534412955465,0.5119613938692885,0.9665167416291854,0.0,0.999000499750125,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.1999999999999999,0.4034920634920635,0.4,0.4692857142857143,0.000290075867564,0.0,0.6666666666666667,0.9480259870064968,0.0,1.0,False,False,False,False,16.0,16.0,0.2543700113892555,0.3213039189577102,0.5879467725753784,0.6553073227405548,0.7342453062534332,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.559,4ews,A,,False,22,3,2,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL2527,CHEK2,O96017,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,314,171,32,314.0,90.0,227.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,8.0,True,0.6484375,0.6199254851428764,0.4840830189267634,1.0,0.4374936740890688,0.8458413461538462,0.1938442500179209,False,False,True,0.84375,0.883173076923077,0.9982373460481104,2.0,0.6031746031746031,1.0,0.1035792841431713,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.65234375,0.7331620357299705,0.57421875,0.6597763959186894,0.9542928425037208,0.4431372549019607,0.8421310629514963,0.0759620189905047,2.0,0.1385470786619269,False,False,False,False,GATE_B,16.0,8.0,8.0,True,0.5625,0.6965277777777777,0.625,0.7277514152514152,0.9395753840861888,0.2545310245310245,0.8752083333333331,0.3643178410794602,2.0,0.5722054227123726,False,False,False,False,16.0,16.0,0.467549204826355,0.5977076292037964,0.739376425743103,0.7826929986476898,0.7872127711772918,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.5229,2yit,A,,False,95,34,33,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
CHEMBL3117,CHKA,P35790,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,84,51,32,85.0,58.0,60.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,6.0,True,0.65625,0.7015921364027182,0.929030905294978,2.0,0.4444117647058823,0.8416776315789473,0.1919537661095231,False,False,True,0.638888888888889,0.6188492063492064,0.1876186349844087,0.0,0.2569642857142857,0.9445833333333328,0.5087001291330518,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.59375,0.6240289046067078,0.42578125,0.4444609363695462,0.7637869334021177,0.3842296918767507,0.7895407636738906,0.1984007996001999,2.0,0.3028222730739893,False,False,False,False,GATE_B,12.0,6.0,6.0,True,0.5,0.6666666666666666,0.4166666666666667,0.4814814814814815,0.9645703715156532,0.1428571428571428,0.875,0.5347326336831584,2.0,0.7251496203117953,False,False,False,False,16.0,16.0,0.5534799098968506,0.6201236844062805,0.6358844637870789,0.6536330729722977,0.6695097833871841,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.1074,4da5,B,,False,79,25,24,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False
