review_id,drug_chembl_id,drug_name,target_gene,target_name,direction,direction_zh,candidate_diseases_zh,mechanism_hypothesis_zh,disease_fit_level,target_engagement_feasibility,primary_assay_zh,counterscreen_zh,go_no_go_zh,novelty_interpretation_zh,major_risks_zh,priority_bucket_auto,assay_lane,conplex_score,rank_within_drug,review_priority_score,broad_mechanism_score,open_targets_score,txgnn_indication_score,string_context_score,tissue_context_score,creeds_total_signature_count,reactome_mechanism_keywords,creeds_matched_disease_names,literature_status,same_target_family_as_known,same_label_direction,exact_known_target_by_profile_or_control,agent_review_status
strict895_0354,CHEMBL3989944,Diroximel Fumarate,TYRP1,"5,6-dihydroxyindole-2-carboxylic acid oxidase",dermatology,皮肤,CREEDS 相关签名：Eczema；Psoriasis vulgaris；actinic keratosis；方向候选：银屑病、特应性皮炎、痤疮/角化异常、皮肤炎症或屏障模型,"Diroximel Fumarate 可能作用于 TYRP1（5,6-dihydroxyindole-2-carboxylic acid oxidase），在皮肤方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.213/rank47, OT=0.84, TxGNN=0.99, STRING=0.00, tissue=1.00。",高,中高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化,P2_review_candidate,enzyme_or_epigenetic_biochemical,0.2134298,47,94.328,0.916377,0.8437146666031035,0.9865498542785645,0.0,1.0,24,metabolism/mitochondria; epigenetic/transcription,Eczema; Psoriasis vulgaris; actinic keratosis; allergic contact dermatitis; atopic dermatitis; discoid lupus erythematosus; melanoma; melanoma in situ; psoriasis; skin squamous cell carcinoma; urticaria,not_audited_in_local_literature_table,False,False,False,first_pass_ready_for_chunk_agent
strict895_0355,CHEMBL295698__KETOCONAZOLE,Ketoconazole,MET,Hepatocyte growth factor receptor,dermatology,皮肤,方向候选：银屑病、特应性皮炎、痤疮/角化异常、皮肤炎症或屏障模型,"Ketoconazole 可能作用于 MET（Hepatocyte growth factor receptor），在皮肤方向的假说为调节 RTK/MAPK/PI3K signaling；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.258/rank8, OT=0.63, TxGNN=0.93, STRING=0.30, tissue=0.93。",中高,中高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,文献状态未充分审计，需人工排重,gene symbol/缩写可能产生文献或检索歧义,P2_review_candidate,kinase_biochemical_cellular,0.2576529,8,94.315,0.815761,0.6293804386746779,0.9299432635307312,0.3040621348414105,0.928443,0,RTK/MAPK/PI3K signaling; epigenetic/transcription; cell cycle/dna repair,,not_audited_in_local_literature_table,False,False,False,first_pass_ready_for_chunk_agent
strict895_0356,CHEMBL3545185,Selinexor,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,oncology,肿瘤,靶点提示：RET 融合 NSCLC、甲状腺癌、神经内分泌肿瘤；CREEDS 相关签名：breast cancer；large cell neuroendocrine carcinoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Selinexor 可能作用于 RET（Proto-oncogene tyrosine-protein kinase receptor Ret），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；epigenetic/transcription；证据组合：ConPLEx=0.307/rank6, OT=0.93, TxGNN=0.81, STRING=0.30, tissue=0.40。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.30741486,6,94.24,0.811986,0.9304629072059256,0.8051921129226685,0.3048024615820996,0.399384,2,RTK/MAPK/PI3K signaling; epigenetic/transcription,breast cancer; large cell neuroendocrine carcinoma,not_audited_in_local_literature_table,False,True,False,first_pass_ready_for_chunk_agent
strict895_0357,CHEMBL1096882,Fludarabine Phosphate,TYRP1,"5,6-dihydroxyindole-2-carboxylic acid oxidase",dermatology,皮肤,CREEDS 相关签名：Eczema；Psoriasis vulgaris；actinic keratosis；方向候选：银屑病、特应性皮炎、痤疮/角化异常、皮肤炎症或屏障模型,"Fludarabine Phosphate 可能作用于 TYRP1（5,6-dihydroxyindole-2-carboxylic acid oxidase），在皮肤方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.410/rank54, OT=0.84, TxGNN=0.99, STRING=0.00, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,本地/在线 PubMed 共现层面较干净，适合 novelty review,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.4101378,54,94.234,0.911714,0.8437146666031035,0.9866468906402588,0.0,1.0,24,metabolism/mitochondria; epigenetic/transcription,Eczema; Psoriasis vulgaris; actinic keratosis; allergic contact dermatitis; atopic dermatitis; discoid lupus erythematosus; melanoma; melanoma in situ; psoriasis; skin squamous cell carcinoma; urticaria,unreported_in_local_pubmed_audit,False,False,False,first_pass_ready_for_chunk_agent
strict895_0358,CHEMBL295698__KETOCONAZOLE,Ketoconazole,ATR,Serine/threonine-protein kinase ATR,dermatology,皮肤,方向候选：银屑病、特应性皮炎、痤疮/角化异常、皮肤炎症或屏障模型,"Ketoconazole 可能作用于 ATR（Serine/threonine-protein kinase ATR），在皮肤方向的假说为调节 neurotransmission/excitability；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.203/rank38, OT=0.78, TxGNN=0.93, STRING=0.33, tissue=0.72。",高,中高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化,P2_review_candidate,kinase_biochemical_cellular,0.20254928,38,94.186,0.809321,0.7805233533212306,0.9299432635307312,0.3258058713887368,0.724637,0,neurotransmission/excitability; epigenetic/transcription; cell cycle/dna repair,,not_audited_in_local_literature_table,False,False,False,first_pass_ready_for_chunk_agent
strict895_0359,CHEMBL3707313,Trifarotene,AR,Androgen receptor,oncology,肿瘤,靶点提示：前列腺癌、乳腺癌、雄激素相关皮肤/生殖疾病；CREEDS 相关签名：breast cancer；gastrointestinal stromal tumor；prostate cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Trifarotene 可能作用于 AR（Androgen receptor），在肿瘤方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.384/rank20, OT=0.89, TxGNN=0.79, STRING=0.35, tissue=1.00。",高,中高,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,gene symbol/缩写可能产生文献或检索歧义；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,nuclear_receptor_or_tf_reporter,0.38426918,20,94.152,0.857619,0.8907381973099375,0.7870587706565857,0.3455028078957852,1.0,5,metabolism/mitochondria; epigenetic/transcription,breast cancer; gastrointestinal stromal tumor; prostate cancer; serous cystadenocarcinoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0360,CHEMBL206253,Netupitant,CDK6,Cyclin-dependent kinase 6,oncology,肿瘤,靶点提示：HR+ 乳腺癌、白血病/淋巴瘤、细胞周期依赖肿瘤；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Netupitant 可能作用于 CDK6（Cyclin-dependent kinase 6），在肿瘤方向的假说为调节 epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.335/rank20, OT=0.82, TxGNN=0.65, STRING=0.35, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.3351373,20,94.028,0.801383,0.815848566529211,0.6526306867599487,0.3464719812168728,1.0,0,epigenetic/transcription; cell cycle/dna repair,,not_audited_in_local_literature_table,False,True,False,first_pass_ready_for_chunk_agent
strict895_0361,CHEMBL473417,Vismodegib,CTSS,Cathepsin S,oncology,肿瘤,CREEDS 相关签名：Carcinoma in situ of small intestine；acute T cell leukemia；acute myeloid leukemia；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Vismodegib 可能作用于 CTSS（Cathepsin S），在肿瘤方向的假说为调节 immune/inflammation signaling；证据组合：ConPLEx=0.348/rank3, OT=0.57, TxGNN=1.00, STRING=0.00, tissue=1.00。",中高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.34767953,3,94.012,0.900588,0.5682250618880265,0.9953759908676147,0.0,1.0,30,immune/inflammation signaling,Carcinoma in situ of small intestine; acute T cell leukemia; acute myeloid leukemia; anaplastic thyroid carcinoma; breast cancer; colon cancer; colon carcinoma; diffuse large B-cell lymphoma; gastrointestinal stromal tumor; hepatitis C virus related hepatocellular carcinoma; hepatocellular carcinoma; leukemia,not_audited_in_local_literature_table,False,True,False,first_pass_ready_for_chunk_agent
strict895_0362,CHEMBL2095206,Bosutinib Monohydrate,FGFR3,Fibroblast growth factor receptor 3,oncology,肿瘤,CREEDS 相关签名：head and neck squamous cell carcinoma；melanoma in situ；testis seminoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Bosutinib Monohydrate 可能作用于 FGFR3（Fibroblast growth factor receptor 3），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；证据组合：ConPLEx=0.363/rank44, OT=0.92, TxGNN=0.83, STRING=0.34, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.36300454,44,94.007,0.850347,0.9177704082914252,0.8255550265312195,0.343615886281742,1.0,3,RTK/MAPK/PI3K signaling,head and neck squamous cell carcinoma; melanoma in situ; testis seminoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0363,CHEMBL2103830,Fostamatinib Disodium,KIT,Mast/stem cell growth factor receptor Kit,oncology,肿瘤,靶点提示：GIST、肥大细胞疾病、AML、色素/造血相关疾病；CREEDS 相关签名：anaplastic thyroid carcinoma；breast adenocarcinoma；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fostamatinib Disodium 可能作用于 KIT（Mast/stem cell growth factor receptor Kit），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；epigenetic/transcription；证据组合：ConPLEx=0.290/rank16, OT=0.89, TxGNN=1.00, STRING=0.30, tissue=1.00。",高,中高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足,P2_review_candidate,kinase_biochemical_cellular,0.28968453,16,93.984,0.949191,0.8890926020215713,0.9958912134170532,0.2969034388895297,1.0,24,RTK/MAPK/PI3K signaling; epigenetic/transcription,anaplastic thyroid carcinoma; breast adenocarcinoma; breast cancer; chronic myeloid leukemia; ductal carcinoma in situ; gastrointestinal stromal tumor; invasive ductal carcinoma; lung squamous cell carcinoma; melanoma; nasopharynx carcinoma; papillary thyroid carcinoma; retinoblastoma,unreported_in_local_pubmed_audit,True,False,False,first_pass_ready_for_chunk_agent
strict895_0364,CHEMBL1697787,Dexamethasone,AR,Androgen receptor,musculoskeletal,肌肉骨骼,靶点提示：前列腺癌、乳腺癌、雄激素相关皮肤/生殖疾病；CREEDS 相关签名：dilated cardiomyopathy；nemaline myopathy；方向候选：骨质疏松、关节炎、肌病、骨/软骨重塑或疼痛相关肌骨模型,"Dexamethasone 可能作用于 AR（Androgen receptor），在肌肉骨骼方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.483/rank4, OT=0.70, TxGNN=0.97, STRING=0.33, tissue=0.42。",高,中高,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,gene symbol/缩写可能产生文献或检索歧义；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足,P1_priority_manual_review,nuclear_receptor_or_tf_reporter,0.4832843,4,93.978,0.798884,0.7044811909506086,0.9664031267166138,0.3345961913620593,0.416019,3,metabolism/mitochondria; epigenetic/transcription,dilated cardiomyopathy; nemaline myopathy,not_audited_in_local_literature_table,True,False,False,first_pass_ready_for_chunk_agent
strict895_0365,CHEMBL4303169,Aprepitant,BCL2,Apoptosis regulator Bcl-2,oncology,肿瘤,靶点提示：CLL、AML、淋巴瘤、抗凋亡依赖肿瘤；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Aprepitant 可能作用于 BCL2（Apoptosis regulator Bcl-2），在肿瘤方向的假说为调节 immune/inflammation signaling；metabolism/mitochondria；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.211/rank5, OT=0.77, TxGNN=0.64, STRING=0.33, tissue=1.00。",高,中,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel 阳性或主 readout 无剂量依赖。,文献状态未充分审计，需人工排重,离子通道实验成本较高，需安全性通道反筛,P2_review_candidate,ion_channel_functional,0.21142954,5,93.967,0.798369,0.7733584166843365,0.6351951360702515,0.3276525336785835,1.0,0,immune/inflammation signaling; metabolism/mitochondria; epigenetic/transcription; cell cycle/dna repair,,not_audited_in_local_literature_table,False,False,False,first_pass_ready_for_chunk_agent
strict895_0366,CHEMBL2105737,Sonidegib Phosphate,CCND1,G1/S-specific cyclin-D1,oncology,肿瘤,CREEDS 相关签名：breast adenocarcinoma；breast cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Sonidegib Phosphate 可能作用于 CCND1（G1/S-specific cyclin-D1），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.544/rank6, OT=0.86, TxGNN=0.94, STRING=0.35, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,靶点更偏通路/转录调控，直接小分子结合验证难度较高；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.5440709,6,93.775,0.938726,0.8600453273663857,0.94280207157135,0.3464719812168728,1.0,24,RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair,breast adenocarcinoma; breast cancer; colon cancer; endometrial cancer; hepatocellular carcinoma; in situ carcinoma; lung cancer; melanoma in situ; multiple myeloma; ovarian serous carcinoma; pancreatic ductal adenocarcinoma; papillary thyroid carcinoma,reported_post_approval_old_drug_new_target,False,True,False,first_pass_ready_for_chunk_agent
strict895_0367,CHEMBL3188048,Mifepristone,AR,Androgen receptor,oncology,肿瘤,靶点提示：前列腺癌、乳腺癌、雄激素相关皮肤/生殖疾病；CREEDS 相关签名：breast cancer；gastrointestinal stromal tumor；prostate cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Mifepristone 可能作用于 AR（Androgen receptor），在肿瘤方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.835/rank1, OT=0.89, TxGNN=0.63, STRING=0.35, tissue=1.00。",高,中高,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,gene symbol/缩写可能产生文献或检索歧义；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足,P1_priority_manual_review,nuclear_receptor_or_tf_reporter,0.8350516,1,93.762,0.838077,0.8907381973099375,0.6258050203323364,0.3455028078957852,1.0,5,metabolism/mitochondria; epigenetic/transcription,breast cancer; gastrointestinal stromal tumor; prostate cancer; serous cystadenocarcinoma,reported_post_approval_old_drug_new_target,True,False,False,first_pass_ready_for_chunk_agent
strict895_0368,CHEMBL1199324,Fosaprepitant Dimeglumine,PARP1,Poly [ADP-ribose] polymerase 1,oncology,肿瘤,靶点提示：BRCA/HRD 卵巢癌、乳腺癌、前列腺癌、DNA repair 缺陷肿瘤；CREEDS 相关签名：breast adenocarcinoma；breast cancer；chronic myeloid leukemia；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fosaprepitant Dimeglumine 可能作用于 PARP1（Poly [ADP-ribose] polymerase 1），在肿瘤方向的假说为调节 metabolism/mitochondria；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.217/rank10, OT=0.73, TxGNN=0.76, STRING=0.32, tissue=1.00。",高,中高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱,P2_review_candidate,enzyme_or_epigenetic_biochemical,0.21746403,10,93.76,0.837981,0.7338636712756208,0.7569074630737305,0.3236762293730116,1.0,11,metabolism/mitochondria; epigenetic/transcription; cell cycle/dna repair,breast adenocarcinoma; breast cancer; chronic myeloid leukemia; hepatocellular carcinoma; prostate cancer; testis seminoma,not_audited_in_local_literature_table,False,True,False,first_pass_ready_for_chunk_agent
strict895_0369,CHEMBL2103830,Fostamatinib Disodium,PDGFRA,Platelet-derived growth factor receptor alpha,oncology,肿瘤,方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fostamatinib Disodium 可能作用于 PDGFRA（Platelet-derived growth factor receptor alpha），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；证据组合：ConPLEx=0.307/rank13, OT=0.87, TxGNN=1.00, STRING=0.34, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.3067381,13,93.742,0.887084,0.8708135441651725,0.9958912134170532,0.3380764963795016,1.0,0,RTK/MAPK/PI3K signaling,,not_audited_in_local_literature_table,True,False,False,first_pass_ready_for_chunk_agent
strict895_0370,CHEMBL308954,Etravirine,BTK,Tyrosine-protein kinase BTK,oncology,肿瘤,靶点提示：B 细胞淋巴瘤、CLL、自身免疫 B 细胞疾病；CREEDS 相关签名：adenosquamous cell lung carcinoma；chronic myeloid leukemia；large cell neuroendocrine carcinoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Etravirine 可能作用于 BTK（Tyrosine-protein kinase BTK），在肿瘤方向的假说为调节 immune/inflammation signaling；证据组合：ConPLEx=0.288/rank11, OT=0.74, TxGNN=0.79, STRING=0.33, tissue=1.00。",高,中高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,已有 PubMed/本地文献线索，适合作为 rediscovery 或排重对象,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化,P1_rediscovery_control,kinase_biochemical_cellular,0.2878949,11,93.742,0.8371,0.7354480061130272,0.7915651202201843,0.3306808494571668,1.0,8,immune/inflammation signaling,adenosquamous cell lung carcinoma; chronic myeloid leukemia; large cell neuroendocrine carcinoma; lung large cell carcinoma; lung squamous cell carcinoma; multiple myeloma; nasopharynx carcinoma,reported_post_approval_old_drug_new_target,False,False,False,first_pass_ready_for_chunk_agent
strict895_0371,CHEMBL4216467,Ripretinib,CCND1,G1/S-specific cyclin-D1,oncology,肿瘤,CREEDS 相关签名：breast adenocarcinoma；breast cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Ripretinib 可能作用于 CCND1（G1/S-specific cyclin-D1），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.353/rank5, OT=0.86, TxGNN=0.92, STRING=0.35, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,靶点更偏通路/转录调控，直接小分子结合验证难度较高；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.35308427,5,93.71,0.935488,0.8600453273663857,0.9232669472694396,0.3464719812168728,1.0,24,RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair,breast adenocarcinoma; breast cancer; colon cancer; endometrial cancer; hepatocellular carcinoma; in situ carcinoma; lung cancer; melanoma in situ; multiple myeloma; ovarian serous carcinoma; pancreatic ductal adenocarcinoma; papillary thyroid carcinoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
