drug_id,name,smiles,native_feature_index,gene_symbol,drug_to_target_logit,target_to_drug_logit,rank_720,evidence
MCGSCOLBFJQGHM-SCZZXKLOSA-N,abacavir,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,257206,SLC8A1,-7.339297,-8.328036,190,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FVTWTVQXNAJTQP-UHFFFAOYSA-N,umeclidinium,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,302772,SLC8A1,-7.8276963,-8.347176,191,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MOTJMGVDPWRKOC-QPVYNBJUSA-N,atrasentan,CCCCN(CCCC)C(=O)CN1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1,56299,SLC8A1,-7.249868,-8.354551,192,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SOYKEARSMXGVTM-UHFFFAOYSA-N,chlorpheniramine,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,89831,SLC8A1,-7.7327185,-8.463047,193,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WSEQXVZVJXJVFP-UHFFFAOYSA-N,citalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,89873,SLC8A1,-10.434821,-8.4958105,194,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JEECQCWWSTZDCK-IQZGDKDPSA-N,omadacycline,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,92057,SLC8A1,-7.8973823,-8.498142,195,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
TYZROVQLWOKYKF-ZDUSSCGKSA-N,linezolid,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,16748,SLC8A1,-7.55605,-8.531248,196,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZSBOMTDTBDDKMP-OAHLLOKOSA-N,alogliptin,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,219732,SLC8A1,-7.645069,-8.536664,197,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DCCSDBARQIPTGU-HSZRJFAPSA-N,fesoterodine,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,29506,SLC8A1,-7.4114065,-8.555658,198,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PYNXFZCZUAOOQC-UTKZUKDTSA-N,sacubitril,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,69981,SLC8A1,-7.034124,-8.56611,199,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KBOPZPXVLCULAV-UHFFFAOYSA-N,balsalazide;mesalamine,Nc1ccc(O)c(C(=O)O)c1,255247,SLC8A1,-7.496642,-8.593236,200,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WSEQXVZVJXJVFP-FQEVSTJZSA-N,escitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,90261,SLC8A1,-10.122417,-8.6001,201,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CTRLABGOLIVAIY-UHFFFAOYSA-N,oxcarbazepine,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,241668,SLC8A1,-7.045549,-8.608489,202,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VFBILHPIHUPBPZ-UHFFFAOYSA-N,difamilast,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,75190,SLC8A1,-7.3611016,-8.621048,203,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WBFUHHBPNXWNCC-UHFFFAOYSA-N,acoramidis,Cc1n[nH]c(C)c1CCCOc1cc(C(=O)O)ccc1F,208380,SLC8A1,-7.6337137,-8.623322,204,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QXWYKJLNLSIPIN-JGVFFNPUSA-N,droxidopa,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,252698,SLC8A1,-7.563449,-8.624882,205,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SGEGOXDYSFKCPT-UHFFFAOYSA-N,vilazodone,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,237321,SLC8A1,-8.072546,-8.641512,206,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PURKAOJPTOLRMP-UHFFFAOYSA-N,deutivacaftor;ivacaftor,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,24316,SLC8A1,-7.8368373,-8.6428995,207,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BMPDWHIDQYTSHX-AWEZNQCLSA-N,eslicarbazepine,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,241671,SLC8A1,-7.4087577,-8.6657,208,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RLCLASQCAPXVLM-NSHDSACASA-N,mavacamten,CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O,38801,SLC8A1,-7.199888,-8.669459,209,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QQHMKNYGKVVGCZ-UHFFFAOYSA-N,tipiracil,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,240933,SLC8A1,-7.69926,-8.672785,210,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DDFOUSQFMYRUQK-RCDICMHDSA-N,isavuconazonium,C[C@@H](c1nc(-c2ccc(C#N)cc2)cs1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F,167398,SLC8A1,-7.678019,-8.716347,211,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
SUDAHWBOROXANE-SECBINFHSA-N,mirdametinib,O=C(NOC[C@H](O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,274486,SLC8A1,-7.4967937,-8.726215,212,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MKJIEFSOBYUXJB-HOCLYGCPSA-N,tetrabenazine,COc1cc2c(cc1OC)[C@@H]1CC(=O)[C@@H](CC(C)C)CN1CC2,135347,SLC8A1,-7.9024167,-8.729216,213,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IEAKXXNRGSLYTQ-DEOSSOPVSA-N,crinecerfont,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@@H](CC1CC1)c1ccc(C)c(F)c1,849,SLC8A1,-7.3676705,-8.744129,214,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZRVUJXDFFKFLMG-UHFFFAOYSA-N,meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,207081,SLC8A1,-7.936409,-8.758187,215,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PYGWGZALEOIKDF-UHFFFAOYSA-N,etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,183877,SLC8A1,-8.053771,-8.762375,216,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MFBCDACCJCDGBA-UHFFFAOYSA-N,trifarotene,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,24244,SLC8A1,-7.2761226,-8.77624,217,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LDCRTTXIJACKKU-ONEGZZNKSA-N,dimethyl fumarate,COC(=O)/C=C/C(=O)OC,109951,SLC8A1,-7.6316233,-8.777433,218,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JWNPDZNEKVCWMY-VQHVLOKHSA-N,neratinib,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,73688,SLC8A1,-10.153702,-8.813543,219,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LUMKNAVTFCDUIE-VHXPQNKSSA-N,ospemifene,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,303417,SLC8A1,-8.781011,-8.823252,220,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PHLBKPHSAVXXEF-UHFFFAOYSA-N,trazodone,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,301983,SLC8A1,-7.6885896,-8.846269,221,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OJQMKCBWYCWFPU-UHFFFAOYSA-N,selexipag,CC(C)N(CCCCOCC(=O)O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,32698,SLC8A1,-7.5918975,-8.869014,222,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ZKIAIYBUSXZPLP-UHFFFAOYSA-N,brexpiprazole,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,301766,SLC8A1,-8.61188,-8.869909,223,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HWXVIOGONBBTBY-ONEGZZNKSA-N,pacritinib,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,3427,SLC8A1,-9.209972,-8.898431,224,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FKENQMMABCRJMK-RITPCOANSA-N,sulbactam,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,45088,SLC8A1,-7.5269847,-8.923185,225,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea,NC(=O)NO,241697,SLC8A1,-7.3606267,-8.94221,226,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QADPYRIHXKWUSV-UHFFFAOYSA-N,infigratinib,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,66163,SLC8A1,-9.276782,-8.944012,227,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BPRHUIZQVSMCRT-VEUZHWNKSA-N,rosuvastatin,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,38441,SLC8A1,-7.8915153,-8.9556,228,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LTXREWYXXSTFRX-QGZVFWFLSA-N,linagliptin,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,13607,SLC8A1,-8.304757,-8.959707,229,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OROGSEYTTFOCAN-DNJOTXNNSA-N,codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,150336,SLC8A1,-8.00931,-8.960203,230,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PURKAOJPTOLRMP-ASMGOKTBSA-N,deutivacaftor,[2H]C([2H])([2H])C(c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O)(C([2H])([2H])[2H])C([2H])([2H])[2H],306545,SLC8A1,-8.083259,-8.964866,231,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
URKOMYMAXPYINW-UHFFFAOYSA-N,quetiapine,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,303382,SLC8A1,-7.8933434,-8.983286,232,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BSMCAPRUBJMWDF-KRWDZBQOSA-N,cobimetinib,O=C(c1ccc(F)c(F)c1Nc1ccc(I)cc1F)N1CC(O)([C@@H]2CCCCN2)C1,287748,SLC8A1,-7.7900424,-8.9900255,233,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DTGLZDAWLRGWQN-UHFFFAOYSA-N,prasugrel,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,19541,SLC8A1,-7.537637,-8.995072,234,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OLNTVTPDXPETLC-XPWALMASSA-N,ezetimibe,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,294785,SLC8A1,-7.961489,-9.02111,235,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MRBDMNSDAVCSSF-UHFFFAOYSA-N,phentolamine,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,196808,SLC8A1,-8.007205,-9.033364,236,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
CMHHMUWAYWTMGS-UHFFFAOYSA-N,benoxinate,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,57476,SLC8A1,-8.069069,-9.052724,237,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
FNKQXYHWGSIFBK-RPDRRWSUSA-N,sapropterin,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,172912,SLC8A1,-8.066563,-9.093769,238,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BLJRIMJGRPQVNF-JTQLQIEISA-N,timolol,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,22722,SLC8A1,-7.9567,-9.1177025,239,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RZVAJINKPMORJF-UHFFFAOYSA-N,acetaminophen,CC(=O)Nc1ccc(O)cc1,17957,SLC8A1,-7.7385736,-9.133473,240,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VHGCDTVCOLNTBX-QGZVFWFLSA-N,atomoxetine,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,106773,SLC8A1,-8.338351,-9.136348,241,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HZIYEEMJNBKMJH-UHFFFAOYSA-N,fosnetupitant,Cc1ccccc1-c1cc(N2CC[N+](C)(COP(=O)([O-])O)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,204427,SLC8A1,-7.540945,-9.165817,242,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BTBHLEZXCOBLCY-QGZVFWFLSA-N,finerenone,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,75572,SLC8A1,-9.012361,-9.169713,243,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XZWYZXLIPXDOLR-UHFFFAOYSA-N,metformin,CN(C)C(=N)NC(=N)N,87976,SLC8A1,-7.509374,-9.19672,244,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VOBHXZCDAVEXEY-JSGCOSHPSA-N,lisdexamfetamine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,165428,SLC8A1,-8.055736,-9.202539,245,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MKPLKVHSHYCHOC-AHTXBMBWSA-N,travoprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,34689,SLC8A1,-7.9073243,-9.216129,246,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ULXXDDBFHOBEHA-CWDCEQMOSA-N,afatinib,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,89185,SLC8A1,-10.891391,-9.225348,247,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QEFAQIPZVLVERP-UHFFFAOYSA-N,nepafenac,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,241522,SLC8A1,-8.204733,-9.225398,248,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WOSKHXYHFSIKNG-UHFFFAOYSA-N,lenvatinib,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,136127,SLC8A1,-10.0976925,-9.228251,249,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WMDSZGFJQKSLLH-RBBKRZOGSA-N,landiolol,CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,44805,SLC8A1,-7.92866,-9.236796,250,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HSUGRBWQSSZJOP-RTWAWAEBSA-N,diltiazem,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,148226,SLC8A1,-8.508152,-9.281337,251,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NHHQJBCNYHBUSI-UHFFFAOYSA-N,fostamatinib,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,130409,SLC8A1,-11.644992,-9.284651,252,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PJDFLNIOAUIZSL-UHFFFAOYSA-N,vigabatrin,C=CC(N)CCC(=O)O,11011,SLC8A1,-7.7053065,-9.291846,253,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BPQMGSKTAYIVFO-UHFFFAOYSA-N,vismodegib,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,163010,SLC8A1,-8.368347,-9.295421,254,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
ULFRLSNUDGIQQP-UHFFFAOYSA-N,rizatriptan,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,90951,SLC8A1,-8.044466,-9.295537,255,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OJFSXZCBGQGRNV-UHFFFAOYSA-N,carbinoxamine,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,90675,SLC8A1,-8.609946,-9.296842,256,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RMMXLENWKUUMAY-UHFFFAOYSA-N,telmisartan,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,62047,SLC8A1,-7.811926,-9.307963,257,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
XGALLCVXEZPNRQ-UHFFFAOYSA-N,gefitinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,136615,SLC8A1,-9.888399,-9.3267145,258,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
HAYYBYPASCDWEQ-UHFFFAOYSA-N,entrectinib,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,100411,SLC8A1,-10.564034,-9.333186,259,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
GGXICVAJURFBLW-CEYXHVGTSA-N,latanoprost,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O,34690,SLC8A1,-8.050781,-9.35617,260,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
VCKUSRYTPJJLNI-UHFFFAOYSA-N,terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,135836,SLC8A1,-8.227682,-9.365632,261,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RUEYEZADQJCKGV-UHFFFAOYSA-N,daprodustat,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,283013,SLC8A1,-7.7312675,-9.371643,262,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JCCNYMKQOSZNPW-UHFFFAOYSA-N,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,69505,SLC8A1,-7.939571,-9.383414,263,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UPNUIXSCZBYVBB-JVFUWBCBSA-N,alvimopan,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)NCC(=O)O)CC[C@@]1(C)c1cccc(O)c1,174174,SLC8A1,-7.9374366,-9.401495,264,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RUZYUOTYCVRMRZ-UHFFFAOYSA-N,doxazosin,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,135837,SLC8A1,-8.046268,-9.401575,265,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JYTNQNCOQXFQPK-MRXNPFEDSA-N,suvorexant,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,193724,SLC8A1,-8.094534,-9.406136,266,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WEQLWGNDNRARGE-DJIMGWMZSA-N,valbenazine,COc1cc2c(cc1OC)[C@H]1C[C@@H](O)[C@H](CC(C)C)CN1CC2,135433,SLC8A1,-8.330852,-9.428254,267,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BMKDZUISNHGIBY-ZETCQYMHSA-N,dexrazoxane,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,165224,SLC8A1,-7.929822,-9.443984,268,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
OFPXSFXSNFPTHF-UHFFFAOYSA-N,oxaprozin,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,282800,SLC8A1,-8.273499,-9.446422,269,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RWTNPBWLLIMQHL-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,21556,SLC8A1,-7.6855984,-9.447556,270,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MFFMDFFZMYYVKS-SECBINFHSA-N,sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,252066,SLC8A1,-8.363216,-9.47011,271,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
AQHHHDLHHXJYJD-UHFFFAOYSA-N,propranolol,CC(C)NCC(O)COc1cccc2ccccc12,33762,SLC8A1,-7.979277,-9.492146,272,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
JGRXMPYUTJLTKT-UHFFFAOYSA-N,vadadustat,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O,283159,SLC8A1,-9.889277,-9.492242,273,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
KIHYPELVXPAIDH-HNSNBQBZSA-N,siponimod,CCc1cc(/C(C)=N/OCc2ccc(C3CCCCC3)c(C(F)(F)F)c2)ccc1CN1CC(C(=O)O)C1,80269,SLC8A1,-7.418352,-9.494752,274,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BISPBXFUKNXOQY-RITPCOANSA-N,durlobactam,CC1=C[C@@H]2CN(C(=O)N2OS(=O)(=O)O)[C@@H]1C(N)=O,47333,SLC8A1,-8.163883,-9.557285,275,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UBPYILGKFZZVDX-UHFFFAOYSA-N,bosutinib,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,129968,SLC8A1,-12.053088,-9.560712,276,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
RYIDHLJADOKWFM-MAODMQOUSA-N,samidorphan,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3,243349,SLC8A1,-8.231932,-9.587809,277,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
IVBHGBMCVLDMKU-GXNBUGAJSA-N,piperacillin,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O,65772,SLC8A1,-7.874838,-9.610443,278,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
DCOPUUMXTXDBNB-UHFFFAOYSA-N,diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,283764,SLC8A1,-8.06255,-9.621018,279,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
UHSKFQJFRQCDBE-UHFFFAOYSA-N,ropinirole,CCCN(CCC)CCc1cccc2c1CC(=O)N2,58867,SLC8A1,-8.747425,-9.63471,280,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
PCHKPVIQAHNQLW-CQSZACIVSA-N,niraparib,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,243964,SLC8A1,-8.250129,-9.640719,281,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
NGBFQHCMQULJNZ-UHFFFAOYSA-N,torsemide,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,203601,SLC8A1,-8.867661,-9.657537,282,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MLYYVTUWGNIJIB-BXKDBHETSA-N,cefazolin,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,215994,SLC8A1,-8.253946,-9.658837,283,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
MAEIEVLCKWDQJH-UHFFFAOYSA-N,bumetanide,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,56899,SLC8A1,-8.745308,-9.677519,284,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
WEAJZXNPAWBCOA-INIZCTEOSA-N,avanafil,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,144245,SLC8A1,-9.490271,-9.683493,285,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
LSQZJLSUYDQPKJ-NJBDSQKTSA-N,amoxicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,45018,SLC8A1,-8.119944,-9.685664,286,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
BMEARIQHWSVDBS-SNVBAGLBSA-N,cipepofol,CC(C)c1cccc([C@H](C)C2CC2)c1O,38137,SLC8A1,-8.222933,-9.688754,287,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
QRPZBKAMSFHVRW-UHFFFAOYSA-N,fostemsavir,COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(C(=O)c4ccccc4)CC3)c12,157050,SLC8A1,-8.550213,-9.690981,288,UNVALIDATED_COLD_TARGET_MODEL_HYPOTHESIS
